id,nome,campeonatoId,arbitroId,rodada,data,horario,horarioInt,horas,periodo,estadio,casa,visitante,numAmarelos,numVermelhos
29,30 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,3,24/07/2024,19:00,1140,19,Noite,Heriberto Hulse / Criciuma,18,13,1,0
30,31 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,4,28/04/2024,20:00,1200,20,Noite,José Pinheiro Borda / Porto Alegre,0,16,4,0
31,32 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,4,28/04/2024,16:00,960,16,Tarde,Magalhães Pinto / Belo Horizonte,2,4,2,0
32,33 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,4,27/04/2024,21:00,1260,21,Noite,Octávio Mangabeira / Salvador,1,9,8,1
33,34 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,4,28/04/2024,11:00,660,11,Manha,Jornalista Mário Filho / Rio de Janeiro,17,3,5,0
34,35 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,4,27/04/2024,16:00,960,16,Tarde,São Januário / Rio de Janeiro,8,18,1,0
35,36 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,4,28/04/2024,16:00,960,16,Tarde,Arena Corinthians / Sao Paulo,10,6,6,0
36,37 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,18,4,29/04/2024,20:00,1200,20,Noite,Cícero Pompeu de Toledo / Sao Paulo,12,5,10,0
37,38 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,4,28/04/2024,18:30,1110,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,13,7,2,0
38,39 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,4,27/04/2024,18:30,1110,18,Noite,Arena Pantanal / Cuiaba,15,11,8,1
39,40 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,4,28/04/2024,18:30,1110,18,Noite,Alfredo Jaconi / Caxias do Sul,19,14,5,0
40,41 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,5,25/09/2024,19:00,1140,19,Noite,Arena do Grêmio / Porto Alegre,9,18,7,0
41,42 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,5,28/08/2024,19:30,1170,19,Noite,Magalhães Pinto / Belo Horizonte,2,0,9,1
42,43 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,5,05/05/2024,16:00,960,16,Tarde,Manoel Barradas / Salvador,4,12,7,1
43,44 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,5,04/05/2024,16:00,960,16,Tarde,Kleber José de Andrade / Cariacica,6,11,7,2
44,45 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,5,05/05/2024,18:30,1110,18,Noite,Nilton Santos / Rio de Janeiro,3,1,4,0
45,46 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,5,04/05/2024,21:00,1260,21,Noite,Arena Corinthians / Sao Paulo,10,13,8,0
46,47 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,5,04/05/2024,18:30,1110,18,Noite,Nabi Abi Chedid / Braganca Paulista,7,17,5,0
47,48 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,5,05/05/2024,16:00,960,16,Tarde,Ligga Arena / Curitiba,14,8,1,1
48,49 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,5,05/05/2024,18:30,1110,18,Noite,Arena Pantanal / Cuiaba,15,5,5,0
49,50 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,5,05/06/2024,19:00,1140,19,Noite,Alfredo Jaconi / Caxias do Sul,19,16,6,1
50,51 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,6,14/08/2024,19:30,1170,19,Noite,José Pinheiro Borda / Porto Alegre,0,19,7,0
51,52 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,6,09/10/2024,19:30,1170,19,Noite,ARENA MRV / Belo Horizonte,11,9,8,0
52,53 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,6,12/05/2024,18:30,1110,18,Noite,Octávio Mangabeira / Salvador,1,7,5,0
53,54 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,6,11/05/2024,16:00,960,16,Tarde,Jornalista Mário Filho / Rio de Janeiro,17,10,2,0
54,55 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,6,12/05/2024,18:30,1110,18,Noite,São Januário / Rio de Janeiro,8,4,7,1
55,56 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,6,12/05/2024,16:00,960,16,Tarde,Arena Barueri / Barueri,5,14,12,1
56,57 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,6,13/05/2024,20:00,1200,20,Noite,Cícero Pompeu de Toledo / Sao Paulo,12,6,8,1
57,58 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,18,6,12/05/2024,16:00,960,16,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,13,3,10,0
58,59 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,6,12/05/2024,16:00,960,16,Tarde,Antônio Accioly / Goiania,16,2,4,0
59,60 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,6,09/06/2024,16:00,960,16,Tarde,Heriberto Hulse / Criciuma,18,15,11,1
60,61 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,7,01/06/2024,16:00,960,16,Tarde,Major Antônio Couto Pereira / Curitiba,9,7,6,0
61,62 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,7,02/06/2024,16:00,960,16,Tarde,ARENA MRV / Belo Horizonte,11,1,10,0
62,63 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,7,01/06/2024,16:00,960,16,Tarde,Manoel Barradas / Salvador,4,16,4,2
63,64 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,7,01/06/2024,18:30,1110,18,Noite,Jornalista Mário Filho / Rio de Janeiro,6,19,6,1
64,65 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,7,02/06/2024,16:00,960,16,Tarde,Jornalista Mário Filho / Rio de Janeiro,8,17,2,1
65,66 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,7,01/06/2024,21:00,1260,21,Noite,Arena Corinthians / Sao Paulo,10,3,6,0
66,67 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,7,02/06/2024,18:30,1110,18,Noite,Cícero Pompeu de Toledo / Sao Paulo,12,2,5,1
67,68 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,7,02/06/2024,18:30,1110,18,Noite,Presidente Vargas / Fortaleza,13,14,8,1
68,69 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,7,01/06/2024,18:30,1110,18,Noite,Arena Pantanal / Cuiaba,15,0,9,0
69,70 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,7,02/06/2024,16:00,960,16,Tarde,Heriberto Hulse / Criciuma,18,5,10,0
70,71 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,8,13/06/2024,20:00,1200,20,Noite,Heriberto Hulse / Criciuma,0,12,10,0
71,72 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,8,13/06/2024,19:00,1140,19,Noite,Magalhães Pinto / Belo Horizonte,2,15,6,0
72,73 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,8,13/06/2024,21:30,1290,21,Noite,Octávio Mangabeira / Salvador,1,13,8,0
73,74 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,8,13/06/2024,20:00,1200,20,Noite,Jornalista Mário Filho / Rio de Janeiro,17,9,7,0
74,75 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,8,11/06/2024,20:00,1200,20,Noite,Nilton Santos / Rio de Janeiro,3,6,7,1
75,76 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,8,13/06/2024,21:30,1290,21,Noite,Allianz Parque / Sao Paulo,5,8,5,0
76,77 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,8,11/06/2024,21:30,1290,21,Noite,Nabi Abi Chedid / Braganca Paulista,7,11,13,1
77,78 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,8,13/06/2024,20:00,1200,20,Noite,Ligga Arena / Curitiba,14,18,1,0
78,79 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,8,11/06/2024,19:00,1140,19,Noite,Antônio Accioly / Goiania,16,10,7,1
79,80 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,8,11/06/2024,19:00,1140,19,Noite,Alfredo Jaconi / Caxias do Sul,19,4,7,0
80,81 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,9,16/06/2024,18:30,1110,18,Noite,Kleber José de Andrade / Cariacica,9,3,6,0
81,82 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,9,17/06/2024,20:30,1230,20,Noite,ARENA MRV / Belo Horizonte,11,5,8,1
82,83 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,9,16/06/2024,16:00,960,16,Tarde,Manoel Barradas / Salvador,4,0,7,1
83,84 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,9,15/06/2024,21:00,1260,21,Noite,Jornalista Mário Filho / Rio de Janeiro,6,20,5,0
84,85 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,9,16/06/2024,18:30,1110,18,Noite,São Januário / Rio de Janeiro,8,2,7,0
85,86 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,9,16/06/2024,16:00,960,16,Tarde,Arena Corinthians / Sao Paulo,10,12,12,1
86,87 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,9,15/06/2024,18:30,1110,18,Noite,Nabi Abi Chedid / Braganca Paulista,7,19,9,1
87,88 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,9,16/06/2024,16:00,960,16,Tarde,Ligga Arena / Curitiba,14,17,7,2
88,89 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,9,16/06/2024,18:30,1110,18,Noite,Arena Pantanal / Cuiaba,15,13,4,3
89,90 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,9,16/06/2024,18:30,1110,18,Noite,Heriberto Hulse / Criciuma,18,1,5,1
90,91 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,10,19/06/2024,21:30,1290,21,Noite,Orlando Scarpelli / Florianopolis,0,10,4,0
91,92 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,10,19/06/2024,21:30,1290,21,Noite,Magalhães Pinto / Belo Horizonte,2,6,6,0
92,93 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,10,20/06/2024,18:30,1110,18,Noite,Manoel Barradas / Salvador,4,11,4,0
93,94 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,10,20/06/2024,20:00,1200,20,Noite,Jornalista Mário Filho / Rio de Janeiro,17,1,2,0
94,95 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,10,19/06/2024,19:00,1140,19,Noite,Nilton Santos / Rio de Janeiro,3,14,5,0
95,96 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,10,20/06/2024,21:30,1290,21,Noite,Allianz Parque / Sao Paulo,5,7,2,0
96,97 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,10,19/06/2024,20:00,1200,20,Noite,Cícero Pompeu de Toledo / Sao Paulo,12,15,5,0
97,98 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,10,19/06/2024,20:00,1200,20,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,13,9,7,1
98,99 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,10,19/06/2024,19:00,1140,19,Noite,Antônio Accioly / Goiania,20,18,2,1
99,100 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,10,19/06/2024,20:00,1200,20,Noite,Alfredo Jaconi / Caxias do Sul,19,8,5,1
100,101 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,11,22/06/2024,17:30,1050,17,Tarde,Major Antônio Couto Pereira / Curitiba,9,0,5,0
101,102 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,11,23/06/2024,18:30,1110,18,Noite,ARENA MRV / Belo Horizonte,11,13,6,0
102,103 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,11,23/06/2024,16:00,960,16,Tarde,Octávio Mangabeira / Salvador,1,2,3,1
103,104 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,11,23/06/2024,16:00,960,16,Tarde,Jornalista Mário Filho / Rio de Janeiro,6,17,7,2
104,105 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,11,22/06/2024,21:30,1290,21,Noite,São Januário / Rio de Janeiro,8,12,4,0
105,106 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,11,23/06/2024,18:30,1110,18,Noite,Allianz Parque / Sao Paulo,5,19,5,0
106,107 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,11,23/06/2024,18:30,1110,18,Noite,Nabi Abi Chedid / Braganca Paulista,7,4,5,0
107,108 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,11,23/06/2024,16:00,960,16,Tarde,Ligga Arena / Curitiba,14,10,4,0
108,109 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,11,22/06/2024,18:30,1110,18,Noite,Arena Pantanal / Cuiaba,15,20,5,0
109,110 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,11,22/06/2024,16:00,960,16,Tarde,Heriberto Hulse / Criciuma,18,3,8,0
110,111 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,12,26/06/2024,21:30,1290,21,Noite,Heriberto Hulse / Criciuma,0,11,8,0
111,112 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,12,26/06/2024,19:00,1140,19,Noite,Magalhães Pinto / Belo Horizonte,2,14,4,0
112,113 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,12,26/06/2024,21:30,1290,21,Noite,Octávio Mangabeira / Salvador,1,8,4,1
113,114 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,12,27/06/2024,19:00,1140,19,Noite,Jornalista Mário Filho / Rio de Janeiro,6,4,5,0
114,115 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,12,26/06/2024,19:00,1140,19,Noite,Nilton Santos / Rio de Janeiro,3,7,5,0
115,116 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,12,26/06/2024,20:00,1200,20,Noite,Arena Corinthians / Sao Paulo,10,15,8,0
116,117 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,12,27/06/2024,20:00,1200,20,Noite,Cícero Pompeu de Toledo / Sao Paulo,12,18,7,0
117,118 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,12,26/06/2024,21:30,1290,21,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,13,5,5,0
118,119 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,12,26/06/2024,20:00,1200,20,Noite,Antônio Accioly / Goiania,20,9,11,0
119,120 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,12,26/06/2024,20:00,1200,20,Noite,Alfredo Jaconi / Caxias do Sul,19,17,4,0
120,121 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,13,30/06/2024,16:00,960,16,Tarde,Francisco Stédile / Caxias do Sul,9,6,4,1
121,122 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,13,30/06/2024,11:00,660,11,Manha,ARENA MRV / Belo Horizonte,11,20,1,0
122,123 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,13,30/06/2024,18:30,1110,18,Noite,Manoel Barradas / Salvador,4,14,5,0
123,124 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,13,30/06/2024,18:30,1110,18,Noite,Jornalista Mário Filho / Rio de Janeiro,17,2,5,1
124,125 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,13,29/06/2024,18:30,1110,18,Noite,São Januário / Rio de Janeiro,8,3,9,0
125,126 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,13,01/07/2024,20:00,1200,20,Noite,Allianz Parque / Sao Paulo,5,10,10,1
126,127 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,13,30/06/2024,16:00,960,16,Tarde,Cícero Pompeu de Toledo / Sao Paulo,12,1,6,0
127,128 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,13,30/06/2024,16:00,960,16,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,13,19,2,0
128,129 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,13,29/06/2024,18:30,1110,18,Noite,Arena Pantanal / Cuiaba,15,7,7,1
129,130 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,13,30/06/2024,18:30,1110,18,Noite,Heriberto Hulse / Criciuma,18,0,5,1
130,131 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,14,04/07/2024,19:00,1140,19,Noite,Francisco Stédile / Caxias do Sul,9,5,5,0
131,132 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,14,03/07/2024,21:30,1290,21,Noite,ARENA MRV / Belo Horizonte,11,17,5,1
132,133 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,14,04/07/2024,19:00,1140,19,Noite,Octávio Mangabeira / Salvador,1,19,4,0
133,134 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,14,04/07/2024,20:00,1200,20,Noite,Jornalista Mário Filho / Rio de Janeiro,6,0,13,1
134,135 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,14,03/07/2024,20:00,1200,20,Noite,São Januário / Rio de Janeiro,8,13,7,1
135,136 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,14,04/07/2024,20:00,1200,20,Noite,Arena Corinthians / Sao Paulo,10,4,7,0
136,137 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,14,03/07/2024,21:30,1290,21,Noite,Nabi Abi Chedid / Braganca Paulista,7,20,5,0
137,138 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,14,03/07/2024,21:30,1290,21,Noite,Ligga Arena / Curitiba,14,12,7,3
138,139 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,14,03/07/2024,19:00,1140,19,Noite,Arena Pantanal / Cuiaba,15,3,5,0
139,140 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,14,03/07/2024,20:00,1200,20,Noite,Heriberto Hulse / Criciuma,18,2,5,1
140,141 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,15,07/07/2024,18:00,1080,18,Noite,José Pinheiro Borda / Porto Alegre,0,8,4,0
141,142 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,15,07/07/2024,16:00,960,16,Tarde,Magalhães Pinto / Belo Horizonte,2,10,3,0
142,143 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,15,07/07/2024,18:30,1110,18,Noite,Manoel Barradas / Salvador,4,18,4,0
143,144 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,15,06/07/2024,20:00,1200,20,Noite,Jornalista Mário Filho / Rio de Janeiro,17,15,4,0
144,145 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,15,07/07/2024,20:30,1230,20,Noite,Nilton Santos / Rio de Janeiro,3,11,5,1
145,146 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,15,07/07/2024,18:30,1110,18,Noite,Allianz Parque / Sao Paulo,5,1,2,0
146,147 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,15,06/07/2024,20:00,1200,20,Noite,Cícero Pompeu de Toledo / Sao Paulo,12,7,4,0
147,148 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,15,07/07/2024,16:00,960,16,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,13,6,3,0
148,149 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,15,07/07/2024,18:30,1110,18,Noite,Antônio Accioly / Goiania,20,14,4,1
149,150 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,15,07/07/2024,16:00,960,16,Tarde,Alfredo Jaconi / Caxias do Sul,19,9,4,0
150,151 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,16,10/07/2024,18:30,1110,18,Noite,Francisco Stédile / Caxias do Sul,9,2,2,1
151,152 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,16,11/07/2024,21:30,1290,21,Noite,ARENA MRV / Belo Horizonte,11,12,4,1
152,153 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,16,11/07/2024,21:30,1290,21,Noite,Manoel Barradas / Salvador,4,3,5,0
153,154 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,16,11/07/2024,20:00,1200,20,Noite,Jornalista Mário Filho / Rio de Janeiro,17,13,3,0
