id,nome,cbf
732,Gustavo Henrique Furtado Scarpa,6
733,Bruno Henrique Corsini,8
734,Lucas Nicolas Alario,31
735,Hugo Mallo Novegil,2
736,Mariano Ferreira Filho,25
737,Jose Ivaldo Almeida Silva,5
738,Thiago Heleno Henrique Ferreira,44
739,Fernando Luiz Roza,5
740,Vitor Hugo Amorim de Assis,22
741,Adson Ferreira Soares,28
742,David Correa da Fonseca,7
743,Mateus Carvalho dos Santos,85
744,Paulo Henrique de Oliveira Alves,96
745,David Correa da Fonseca -,7
746,Gabriel Appelt Pires,22
747,Caio Vinicius da Conceicao,15
748,Samuel Xavier Brito,2
749,Alexsander Cristhian Gomes da Costa,5
750,Estephano Kiremitdjian Neto,AT
751,Fernando Marcal de Oliveira,21
752,Helio Junio Nunes de Castro,11
753,Lincoln Henrique Oliveira dos Santos,10
754,Lucas Halter,3
755,Pedro Henrique Ribeiro Goncalves,14
756,Alan Pereira Empereur,33
757,Filipe Augusto Carvalho Souza,5
758,Leonardo Mana Hernandes,35
759,Nuno Miguel Gaspar Pereira,AT
760,Clayson Henrique da Silva Vieira,25
761,Carlos de Menezes Junior,25
762,Matheus Franca Silva,2
763,Lucas Fernandes da Silva,18
764,Marcos Gabriel do Nascimento,10
765,Luis Francisco Zubeldía,TC
766,Ronald dos Santos Lopes,6
767,Robert Abel Arboleda Escobar,5
768,Newton Araujo da Costa Junior,8
769,Luciano da Rocha Neves,10
770,Claudio Coelho Salvatico,27
771,Pedro Augusto Borges da Costa,28
772,Ronielson da Silva Barbosa,10
773,Anibal Ismael Moreno,5
774,Emanuel Britez,19
775,Joao Miguel Barreto Martins,AT
776,Everton Galdino Moreira,13
777,Shaylon Kallyson Cardozo,10
778,Nathan Ribeiro Fernandes,32
779,Lucas Kal Schenfeld Prigioli,5
780,Alejo Cruz Techera,18
781,Walter Kannemann,4
782,Gabriel Baralhas dos Santos,8
783,Emiliano Rodriguez Rosales,9
784,Maswel Ananias Silva,21
785,Edenilson Andrade dos Santos,15
786,Bruno Nunes de Barros,13
787,Gerson Santos da Silva,8
788,Alan Luciano Ruschel,28
789,Adailton Bolzan Martins,AT
790,Mateus Eduardo Claus,77
791,Pedro Tonon Geromel,3
792,German Ezequiel Cano,14
793,Jan Franc Lucumi Gonzalez,17
794,Douglas Moreira Fagundes,17
795,Jan Franc Lucumi Gonzalez -,17
796,Luiz Felipe do Nascimento dos Santos,14
797,Bruno Zapelli,10
798,Leonardo Naldi de Matos,5
799,Jose Hugo Sousa dos Santos,17
800,Pablo Felipe Teixeira,92
801,Caio Vinicius da Conceicao,15
802,Luiz de Araujo Guimaraes Neto,7
803,Kaiki Bruno da Silva,6
804,PFTulio Flores dos Santos,
805,Joao Marcelo Messias Ferreira,43
806,William de Asevedo Furtado,12
807,Alvaro Carvalho Martins -,AT
808,Victor Luis Chuab Zamblauskas,12
809,Hugo Moura Arruda da Silva,25
810,Roberto Junior Fernandez Torres,1
811,Bartolomeu Jacinto Quissanga,15
812,Jose Antonio dos Santos Junior,11
813,Joao Victor da Silva Marcelino,38
814,Erick Marcus dos Santos Oliveira do Carmo,16
815,Damian Nicolas Suárez Suárez,22
816,Patrick de Paula Carreiro,8
817,Raniele Almeida Melo,14
818,TGDiego de Almeida Favarin,
819,Fabio Silva de Freitas,35
820,Jose Rafael Vivian,8
821,Rodrigo Garro,10
822,Gabriel Vinicius Menino,25
823,PFMarco Aurelio Schiavo Reis,
824,Abel Fernando Moreira Ferreira,TC
825,Breno de Souza Bidon,27
826,Gustavo Henrique Vernes,13
827,Raphael Cavalcante Veiga -,23
828,Aldemir dos Santos Ferreira,47
829,Victor Hugo Soares dos Santos,4
830,Luciano da Rocha Neves,10
831,TGCarlos Armando Gruezo Quiñones,
832,Alisson Euler de Freitas Castro,25
833,Luiz Gustavo Dias,16
834,Glaybson Yago Souza Lisboa,22
835,Lucas Pacheco Affini,88
836,Lucas da Silva Izidoro,30
837,Eric dos Santos Rodrigues,7
838,Derik Gean Severino Lacerda,22
839,Armando Gonçalves Teixeira,TC
840,Everton Tiago Barella de Souza Messias,55
841,Andre Luis da Costa Alfredo,97
842,Isidro Miguel Pitta Saldivar,9
843,Luciano Giménez Alanda -,19
844,Marcelo Hermes,22
845,Wanderson Maciel Sousa Campos,11
846,Eder Citadin Martins,23
847,Igor Gomes Silva,3
848,Rene Rodrigues Martins,6
849,MGReginaldo Menezes de Jesus -,
850,Vitor de Oliveira Nunes dos Reis,44
851,Kaiky Marques Naves,34
852,Anibal Ismael Moreno,5
853,Rodrigo Ely,5
854,Nata Felipe de Amorim Santos,36
855,Bruno Henrique Pinto,27
856,Romulo Helberte Pereira Junior,47
857,Ayrton Lucas Dantas de Medeiros,6
858,Paulo Vitor Monteiro,27
859,Rodrigo Andrés Battaglia,21
860,Romulo Helberte Pereira Junior -,47
861,Jadson Alves dos Santos,16
862,Gilberto Oliveira Souza Junior,9
863,Jose Marcos Alves Luis,3
864,Daniel Nascimento Peixoto dos Santos,72
865,Matheus Martinelli Lima,8
866,Antonio Carlos Cunha Capocasali Junior,25
867,Luiz Antonio Venker Menezes,TC
868,Diogo Barbosa Mendanha,6
869,Wanderson Maciel Sousa Campos,11
870,Gustavo Prado Alves,47
871,Lucas Nicolas Alario,31
872,Thiago dos Santos,29
873,Alan Patrick Lourenço,10
874,Eduardo German Coudet,TC
875,Robert Renan Alves Barbosa,4
876,Douglas Costa de Souza,90
877,André Trindade da Costa Neto,7
878,Luis Oscar Gonzalez -,AT
879,Juan Martin Lucero,9
880,Maicon Pereira Roque,4
881,Hugo Moura Arruda da Silva,25
882,David Correa da Fonseca,7
883,Christian Chagas Tarouco,4
884,Matheus Rossetto,16
885,Lucas Piton Crivellaro,6
886,Hercules Pereira do Nascimento -,35
887,Igor Caique Coronado,77
888,Yuri Alberto Monteiro da Silva,9
889,Carlos de Menezes Junior,25
890,Gustavo Henrique Vernes,13
891,Caio Vinicius da Conceicao,15
892,Eduardo Marcelo Rodrigues Nunes,21
893,Wagner Leonardo Calvelo de Souza,4
894,Pedro Henrique Ribeiro Goncalves,14
895,Magno Jose da Silva,2
896,Helio Junio Nunes de Castro,11
897,Guilherme Kennedy Romao,6
898,Mateo Zuleta Garcia,19
899,Luis Francisco Zubeldía,TC
900,Jonathan Calleri,9
901,Kaique Rocha Lima,4
902,Welington Damascena Santos,6
903,Juliano Roberto Antonello,TC
904,Aldemir dos Santos Ferreira,47
905,Daniel dos Santos Cerqueira,AT
906,Leonardo Matias Baiersdorf Linck -,24
907,Luis Francisco Zubeldía -,TC
908,Maximiliano Pablo Cuberas -,AT
909,Alan Pereira Empereur,33
910,Filipe Augusto Carvalho Souza,5
911,Oscar David Romero Villamayor,70
912,Andre Luis da Costa Alfredo,97
913,Railan Reis Ferreira,21
914,Jose Ivaldo Almeida Silva,5
915,Matheus Leonardo Sales Cardoso,17
916,Rodrigo Fagundes de Freitas,3
917,Allano Brendon de Souza Lima,2
918,Joao Marcelo Messias Ferreira,43
919,Allano Brendon de Souza Lima -,2
920,Paulo Henrique de Oliveira Alves,96
921,Bruno Conceicao Praxedes,21
922,Wesley Ribeiro Silva,21
923,Alan Patrick Lourenço,10
924,Jose Ivaldo Almeida Silva,5
925,Lucas Silva Borges,16
926,Rodrigo Garro,10
927,Walisson Moreira Farias Maia,33
928,Gustavo Bonatto Barreto,88
929,Matheus Martins Fogaca de Paulo,30
930,Claudio Aparecido Tencati,TC
931,Pedro Guilherme Abreu dos Santos,9
932,Ramon Ramos Lima,23
933,Derik Gean Severino Lacerda,22
934,Guilherme Miranda Madruga Gomes,8
935,Bartolomeu Jacinto Quissanga,15
936,Francisco das Chagas Soares dos Santos,9
937,Franclim Pereira da Silva Maia Carvalho,AT
938,Leandro Ignacio Avila,AT
939,Brahian Palacios Alzate,30
940,Igor Rabello da Costa -,16
941,Victor Hugo Soares dos Santos,4
942,Ronielson da Silva Barbosa,10
943,Eduardo Colcenti Antunes,19
944,Robert Abel Arboleda Escobar,5
945,Lincoln Henrique Oliveira dos Santos,10
946,Welington Damascena Santos,6
947,Tomas Pochettino,7
948,Kauã Elias Nogueira,19
949,German Ezequiel Cano,14
950,Luiz Fernando Moraes dos Santos,11
951,Fernando Augusto Pereira Bueno Junior,6
952,Mateo Gamarra Gonzalez,15
953,Lucas Angel Esquivel,37
954,Derek Freitas Ribeiro -,20
955,Lucas Henrique Barbosa,21
956,Cristian David Pavon,21
957,Reinaldo Manoel da Silva,6
958,Gustavo Martins de Souza Santos,53
959,Cristian David Pavon,21
960,Luiz Filipe da Rosa Machado,23
961,Walter Kannemann -,4
962,Rodrigo Andrés Battaglia,21
963,Luis Francisco Zubeldía,TC
964,Givanildo Vieira de Sousa,7
965,Luiz Gustavo Dias,16
966,Alan Javier Franco -,28
967,Carlos Eduardo de Oliveira Alves,33
968,Mateo Ponte Costa,4
969,Muriel Gustavo Becker,22
970,Janderson de Carvalho Costa,39
971,Diego Manuel Hernandez Gonzalez,77
972,Tomas Cardona,25
973,Allan Rodrigues de Souza,21
974,PFLuis Gabriel Azpiazu,
975,David Correa da Fonseca,7
976,Raniele Almeida Melo,14
977,Mateus Carvalho dos Santos,85
978,Felix Eduardo Torres Caicedo,3
979,Igor Caique Coronado,77
980,Giovane Santana do Nascimento,17
981,Bruno Lopes Ferreira,72
982,Pedro Raul Garay da Silva,20
983,Estevao Willian Almeida de Oliveira Goncalves,41
984,Gabriel Vinicius Menino,25
985,Gabriel Baralhas dos Santos,8
986,Maswel Ananias Silva,19
987,Rafael Santos Borre Maury,19
988,Vinicius Mendonca Pereira,54
989,Sergio Stevan Palacios Zapata,13
990,Vitor Eduardo da Silva Matos,44
991,Luan Candido de Almeida,36
992,Fernando Luiz Roza,5
993,Everaldo Stum,9
994,Thiago Heleno Henrique Ferreira,44
995,Marcos Victor Ferreira da Silva,44
996,Danilo Fernandes Batista,1
997,Julio Cesar de Rezende Miranda,5
998,Alan Pereira Empereur,33
999,Lucas Henrique Barbosa,21
1000,Jair Zaksauskas Ribeiro Ventura,TC
1001,Bernardo Franco Junior,TC
1002,Lucas Fernandes da Silva,18
1003,Denilson Alves Borges,27
1004,MDJhone Maykon Monteiro Pereira,
1005,André Trindade da Costa Neto,7
1006,Newton Araujo da Costa Junior,8
1007,Ronald dos Santos Lopes,6
1008,Guillermo Varela Olivera,2
1009,Agustin Maximiliano Rogel Paita,18
1010,Erick Antonio Pulgar Farfan,5
1011,Fabricio Bruno Soares de Faria,15
1012,Gerson Santos da Silva,8
1013,Alvaro Martin Barreal,21
1014,Nathan Gabriel de Souza Mendes,45
1015,Eric dos Santos Rodrigues,7
1016,Vitor Hugo Amorim de Assis,22
1017,Denilson Alves Borges,27
1018,Alan Pereira Empereur,33
1019,Carlos Maria de Pena Bonino,14
1020,Gabriel Lheman Xavier,3
1021,Walter Leandro Capeloza Artune,1
1022,Kaique Rocha Lima,4
1023,Luiz Antonio Venker Menezes,TC
1024,Samuel Xavier Brito,2
1025,Fernando Augusto Pereira Bueno Junior,6
1026,Maycon Vinicius Ferreira da Cruz,11
1027,Luis Oscar Gonzalez,TC
1028,Jhon Adolfo Arias Andrade,21
1029,Mycael Pontes Moreira,41
1030,Facundo Bernal Cruz,5
1031,Alexander Nahuel Barboza Ullua,20
1032,Damian Nicolas Suárez Suárez,22
1033,Raniele Almeida Melo,14
1034,Joao Pedro Vilardi Pinto,23
1035,Mathias Adalberto Villasanti Rolon,20
1036,Igor Vinicius de Souza,2
1037,Lucas Rodrigues Moura da Silva,7
1038,Luis Francisco Zubeldía,TC
1039,Rafael Pires Monteiro,23
1040,Nathan Ribeiro Fernandes,32
1041,Aldemir dos Santos Ferreira,47
1042,Welington Damascena Santos,6
1043,PFPedro Augusto Biccari Franco de Campos -,
1044,Igor Vinicius de Souza -,2
1045,Luan Vinicius da Silva Santos,8
1046,Janderson de Carvalho Costa,39
1047,Hercules Pereira do Nascimento,35
1048,Emanuel Britez,19
1049,Juan Martin Lucero,9
1050,Daniel de Melo Araujo Junior,80
1051,Christian Chagas Tarouco,4
1052,Adriano Martins da Fonseca,3
1053,Hugo Moura Arruda da Silva,25
1054,Janderson Santos de Souza,7
1055,Mateus Carvalho dos Santos,85
1056,Rayan Vitor Simplício Rocha,77
1057,Jean Carlos Vicente,20
1058,Guilherme Antonio Arana Lopes,13
1059,Abner Salles da Silva,23
1060,Lucas Willians Assis Arcanjo,1
1061,Leonardo Naldi de Matos,5
1062,Janderson de Carvalho Costa,39
1063,Felipe Ignacio Carballo Ares,8
1064,Lawan Kennyd Gabriel Santos,33
1065,Willian Osmar de Oliveira Silva,29
1066,Thiago Carpini Barbosa,TC
1067,Reynaldo Cesar Moraes,40
1068,Lucas Esteves Souza,16
1069,Hugo Moura Arruda da Silva,25
1070,Junior Osmar Ignacio Alonso Mujica,8
1071,Caio Alexandre Sousa E Silva,19
1072,Ryan Gustavo de Lima,37
1073,Gabriel Teixeira Aragao,11
1074,Gustavo Henrique Vernes,13
1075,Victor Leandro Cuesta,15
1076,Victor Hugo Soares dos Santos,4
1077,Andre Ramalho Silva,5
1078,Alex Paulo Menezes Santana,80
1079,Rodrigo Fagundes de Freitas,3
1080,Claudio Coelho Salvatico,27
1081,David Luiz Moreira Marinho,23
1082,Alisson Machado dos Santos,25
1083,Allano Brendon de Souza Lima,2
1084,Matias Nicolas Viña Susperreguy,17
1085,Gustavo Bonatto Barreto,88
1086,Eder Citadin Martins,23
1087,Gabriel Barbosa Almeida,99
1088,Fellipe Mateus de Sena Araujo,7
1089,Everton Sousa Soares,11
1090,Allano Brendon de Souza Lima -,2
1091,Luis Eduardo Soares da Silva,66
1092,Romulo Zanre Zwarg,40
1093,Damian Nicolas Suárez Suárez,22
1094,Igor Gomes Silva,3
1095,Jefferson David Savarino Quintero,10
1096,John Victor Maciel Furtado,12
1097,TGJoão Pedro Campos Cardoso -,
1098,Alvaro Martin Barreal,21
1099,Abel Fernando Moreira Ferreira,TC
1100,Lucas Daniel Romero,29
1101,Jose Manuel Alberto Lopez,42
1102,Raphael Cavalcante Veiga,23
1103,Jose Rafael Vivian,8
1104,Matheus Fellipe Costa Pereira,10
1105,Mauricio Magalhaes Prado,18
1106,Joao Marcelo Messias Ferreira,43
1107,Eduardo Gonzaga Mendes Santos,3
1108,Christian Roberto Alves Cardoso,88
1109,Agustin Canobbio Graviz,14
1110,Mateo Gamarra Gonzalez,15
1111,Kaique Rocha Lima,4
1112,MDCarlos Guilherme Dorileo Leite Filho,
1113,Tomas Esteban Cuello,28
1114,Pedro Henrique Ribeiro Goncalves,14
1115,Pedro Miguel Faria Caixinha,TC
1116,Vinicius Rovariz Teixeira de Araujo,AT
1117,Pablo Felipe Teixeira,92
1118,Gabriel Girotto Franco,3
1119,Cleiton Schwengber -,1
1120,Pedro Gonçalo Fernandes Malta -,AT
1121,Janderson Santos de Souza,11
1122,Hercules Pereira do Nascimento,35
1123,Benjamin Kuscevic Jaramillo,13
1124,Rhaldney Norberto Simião Gomes,7
1125,Breno Henrique Vasconcelos Lopes,26
1126,Ronaldo de Oliveira Strada,1
1127,Gaston Ricardo Liendo,AT
1128,Bruno de Jesus Pacheco,6
1129,Jan Carlos Hurtado Anchico -,9
1130,Benjamin Kuscevic Jaramillo -,13
1131,Matheus Martinelli Lima,8
1132,Ramon Ramos Lima,23
1133,Jhon Adolfo Arias Andrade,21
1134,Luiz Antonio Venker Menezes,TC
1135,Claudio Rodrigues Gomes -,23
1136,Alan Javier Franco,28
1137,Luciano da Rocha Neves,10
1138,Jadson Alves dos Santos,16
1139,Rodrigo Eduardo da Silva,34
1140,Luis Francisco Zubeldía,TC
1141,Joao Lucas de Almeida Carvalho,2
1142,Caique de Jesus Goncalves,95
1143,TGCarlos Armando Gruezo Quiñones,
1144,TGCarlos Armando Gruezo Quiñones -,
1145,Glaybson Yago Souza Lisboa,22
1146,Guilherme de Jesus da Silva,2
1147,Fernando Francisco Reges,5
1148,Leandro Emmanuel Martinez,8
1149,Emanuel Britez,19
1150,Christian Chagas Tarouco,4
1151,Gaston Ricardo Liendo,AT
1152,Romulo Zanre Zwarg,40
1153,Emanuel Britez -,19
1154,Gabriel de Souza Inocencio,12
1155,Jose Marcos Alves Luis,3
1156,Emilio Carlos Tannus Faro,AT
1157,Jose Ivaldo Almeida Silva,5
1158,Joao Marcelo Messias Ferreira,43
1159,Joao Lucas de Almeida Carvalho,2
1160,William de Asevedo Furtado,12
1161,Anderson Luis de Carvalho,10
1162,Jose Marcos Alves Luis -,3
1163,Lucas Esteves Souza,16
1164,Luiz de Araujo Guimaraes Neto,7
1165,Thiago dos Santos,29
1166,Gustavo Raul Gomez Portillo,15
1167,Paulo Henrique Chagas de Lima,10
1168,Raphael Cavalcante Veiga,23
1169,Jose Rafael Vivian,8
1170,Hugo Moura Arruda da Silva,25
1171,Derik Gean Severino Lacerda,22
1172,Pablo Ezequiel Vegetti,99
1173,Pedro Tonon Geromel,3
1174,Rodrigo Ely,5
1175,Carlos de Menezes Junior,25
1176,Marcio Rafael Ferreira de Souza,13
1177,Gregore de Magalhaes Silva,26
1178,Alan Javier Franco,28
1179,Lucas Rodrigues Moura da Silva,7
1180,Maximiliano Pablo Cuberas,TC
1181,Artur Jorge Torres Gomes de Araújo Amorim,TC
1182,Marlon Rodrigues Freitas,17
1183,Luis Eduardo Soares da Silva,66
1184,Luciano da Rocha Neves,10
1185,Pablo Felipe Teixeira,92
1186,Gustavo Henrique Furtado Scarpa,6
1187,Maycon Vinicius Ferreira da Cruz,11
1188,Lyanco Evangelista Silveira Neves Vojnovic,2
1189,Gonzalo Gaston Freitas Silva,5
1190,Anderson Leal Gomes,AT
1191,Everaldo Stum,9
1192,Victor Leandro Cuesta,15
1193,Alejo Cruz Techera,11
1194,Julio Cesar de Rezende Miranda,5
1195,Alix Vinicius de Souza Sampaio,4
1196,Maswel Ananias Silva,22
1197,Jean Lucas de Souza Oliveira,6
1198,Alix Vinicius de Souza Sampaio -,4
1199,Jadsom Meemyas de Oliveira da Silva,5
1200,Patrick de Paula Carreiro,85
1201,Walisson Moreira Farias Maia,33
1202,Ronald dos Santos Lopes,6
1203,Gustavo Ribeiro Neves,22
1204,Eduardo Gonzaga Mendes Santos,3
1205,Mateus Carvalho dos Santos,85
1206,Lucas Piton Crivellaro,6
1207,Cristian David Pavon,21
1208,Douglas Moreira Fagundes,17
1209,David Correa da Fonseca,7
1210,Walter Kannemann,4
1211,Paulo Henrique de Oliveira Alves,96
1212,Bruno de Lara Fuchs,3
1213,Hugo de Souza Nogueira,1
1214,Alex Paulo Menezes Santana,80
1215,Lyanco Evangelista Silveira Neves Vojnovic,2
1216,Angel Rodrigo Romero Villamayor,11
1217,Lyanco Evangelista Silveira Neves Vojnovic -,2
1218,Fabricio Tomas Bustos Sein,16
1219,Sergio Ramon Rochet Alvarez,1
1220,Gabriel Ivan Mercado,25
1221,Gilberto Moraes Junior,2
1222,Jan Carlos Hurtado Anchico,9
1223,Erick Antonio Pulgar Farfan,5
1224,Pedro Henrique Pereira da Silva,4
1225,Luiz de Araujo Guimaraes Neto,7
1226,Pedro Guilherme Abreu dos Santos,9
1227,Fernando Marcal de Oliveira,21
1228,William de Asevedo Furtado,12
1229,Matheus Henrique de Souza,97
1230,Cassio Ramos,1
1231,Allan Marques Loureiro,28
1232,Marlon Rodrigues Xavier,3
1233,Muriel Gustavo Becker,22
1234,Lucas Esteves Souza,16
1235,Osvaldo Lourenco Filho,11
1236,Gabriel Vinicius Menino,25
1237,Lucas Eduardo Ribeiro de Souza,43
1238,Thiago Carpini Barbosa,TC
1239,Janderson de Carvalho Costa,39
1240,Jose Manuel Alberto Lopez,42
1241,Everaldo Silva do Nascimento,37
1242,Jose Breno Silva Costa -,50
1243,Diogo Barbosa Mendanha,6
1244,Luan Candido de Almeida,36
1245,Gustavo Nonato Santana,16
1246,Luciano da Rocha Neves,10
1247,Marcio Rafael Ferreira de Souza,13
1248,Welington Damascena Santos,6
1249,Emanuel Britez,19
1250,Damian Josue Bobadilla Benitez,21
1251,Luis Francisco Zubeldía,TC
1252,Kervin Mario Andrade Navarro,77
1253,Hercules Pereira do Nascimento,35
1254,Hercules Pereira do Nascimento -,35
1255,Julimar Silva Oliveira Junior,20
1256,Leonardo Ezequiel Godoy,29
1257,Wilker José Angel Romero,4
1258,Lucas Henrique Barbosa,21
1259,Rodrigo Fagundes de Freitas,3
1260,Gabriel Carvalho Teixeira,34
1261,Rafael Santos Borre Maury,19
1262,Mario Sergio Santos Costa,11
1263,Breno Henrique Vasconcelos Lopes,26
1264,Glaybson Yago Souza Lisboa,22
1265,Juan Ignacio Dinenno de Cara,19
1266,Jose Ivaldo Almeida Silva,5
1267,Lautaro Ariel Diaz,26
1268,Joao Ricardo Riedi,1
1269,Joao Marcelo Messias Ferreira,43
1270,Janderson de Carvalho Costa,39
1271,Luan Vinicius da Silva Santos,8
1272,Ramon Ramos Lima,23
1273,Derik Gean Severino Lacerda,22
1274,Filipe Augusto Carvalho Souza,5
1275,Matheus Martins Fogaca de Paulo,30
1276,Diogo Barbosa Mendanha,6
1277,Thiago dos Santos,29
1278,Thiago Emiliano da Silva,3
1279,Carlos Maria de Pena Bonino,14
1280,Cauly Oliveira Souza,8
1281,Josef de Souza Dias,5
1282,Gabriel Souza da Silva,19
1283,Adson Ferreira Soares,28
1284,Lucas de Souza Cunha,4
1285,Leonardo Pinheiro da Conceicao,3
1286,Igor Caique Coronado,77
1287,Thiago Beserra Santos Conti,8
1288,Jadson Alves dos Santos,16
1289,Alan Luciano Ruschel,28
1290,Rodrigo Garro,10
1291,Emilio Carlos Tannus Faro,AT
1292,Marcos Galgaro,AT
1293,Mateus Eduardo Claus,77
1294,Rodrigo Eduardo da Silva,34
1295,Luiz Gustavo da Silva Machado Duarte,44
1296,Gabriel Vasconcelos Ferreira -,1
1297,Alan Luciano Ruschel -,28
1298,Lucas Henrique Barbosa -,21
1299,Wellington Soares da Silva,27
1300,Luis Francisco Zubeldía,TC
1301,TGCarlos Armando Gruezo Quiñones,
1302,Matheus Gonçalves Martins,20
1303,David Luiz Moreira Marinho,23
1304,Bruno Henrique Pinto,27
1305,Mateo Gamarra Gonzalez,15
1306,Tomas Esteban Cuello,28
1307,Igor Jesus Maciel da Cruz,0
1308,Guilherme Kennedy Romao,6
1309,Adriano Martins da Fonseca,3
1310,Allan Marques Loureiro,28
1311,Luiz Henrique Andre Rosa da Silva,7
1312,Joel Nathaniel Campbell Samuels,7
1313,Artur Jorge Torres Gomes de Araújo Amorim,TC
1314,Danilo das Neves Pinheiro -,6
1315,Janderson Santos de Souza -,20
1316,Otavio Henrique Passos Santos,5
1317,Junior Osmar Ignacio Alonso Mujica,8
1318,Fellipe Mateus de Sena Araujo,7
1319,Fernando Augusto Pereira Bueno Junior,6
1320,Mateo Gamarra Gonzalez,15
1321,Bruno Henrique Corsini,8
1322,Kaio Jorge Pinto Ramos,9
1323,Carlos Eduardo Amaral Pereira de Castro,42
1324,Alvaro Martin Barreal,21
1325,Matheus Henrique de Souza,97
1326,Lucas Esteves Souza,16
1327,Alerrandro Barra Mansa Realino de Souza,9
1328,Victor Hugo Soares dos Santos,4
1329,Thiago Carpini Barbosa,TC
1330,Caio Alexandre Sousa E Silva,19
1331,Pablo Santos de Alcantara,62
1332,Willian Osmar de Oliveira Silva,29
1333,Yago Felipe da Costa Rocha,20
1334,Thiago Carpini Barbosa -,TC
1335,Anibal Ismael Moreno,5
1336,Erick Antonio Pulgar Farfan,5
1337,Murilo Cerqueira Paim,26
1338,Gustavo Raul Gomez Portillo,15
1339,Murilo Cerqueira Paim -,26
1340,Victor Luis Chuab Zamblauskas,12
1341,Paulo Henrique Chagas de Lima,10
1342,Luiz Antonio Venker Menezes,TC
1343,Alexsander Cristhian Gomes da Costa,5
1344,Pablo Ezequiel Vegetti,99
1345,Jhon Adolfo Arias Andrade,21
1346,Rayan Vitor Simplício Rocha,77
1347,Angel Rodrigo Romero Villamayor,11
1348,Raul Lô Gonçalves,23
1349,Eduardo Colcenti Antunes,19
1350,Lucas Alexandre Galdino de Azevedo,40
1351,Hugo Ferreira de Farias,46
1352,Jadsom Meemyas de Oliveira da Silva,5
1353,Talles Magno Bacelar Martins,43
1354,Nathan Gabriel de Souza Mendes,45
1355,Vitor Hugo Naum dos Santos,28
1356,Luis Francisco Zubeldía,TC
1357,Gabriel Baralhas dos Santos,8
1358,Igor Matheus Liziero Pereira,26
1359,Guilherme Kennedy Romao,6
1360,Christian Chagas Tarouco,4
1361,Miguel Angel Trauco Saavedra,14
1362,Lucas Pacheco Affini,88
1363,Marcos Gabriel do Nascimento,10
1364,Arthur Caike do Nascimento Cruz,45
1365,Marcelo Hermes,22
1366,Caique Luiz Santos da Purificacao,97
1367,Edenilson Andrade dos Santos,15
1368,Matheus Alexandre Anastacio de Souza,2
1369,Davi Goes Silva Ferreira Carvalho,88
1370,Oscar David Romero Villamayor,70
1371,Erick Samuel Correa Farias,7
1372,Alexander Nahuel Barboza Ullua,20
1373,Marlon Rodrigues Freitas,17
1374,Fernando Marcal de Oliveira,21
1375,Mateus Eduardo Claus,77
1376,Lucas Halter,3
1377,Gabriel Lheman Xavier,3
1378,Yeferson Julio Soteldo Martinez,7
1379,Diego da Silva Costa,19
1380,Nathan Allan de Souza,14
1381,Lucas da Silva Izidoro,30
1382,Mariano Ferreira Filho,25
1383,Bruno de Lara Fuchs,3
1384,Matheus Alexandre Anastacio de Souza,2
1385,Nuno Miguel Gaspar Pereira,AT
1386,Denilson Alves Borges,27
1387,Bruno Fabiano Alves,34
1388,Juan Pablo Vilela Tavares,63
1389,Alan Steven Franco Palma,23
1390,Alan Pereira Empereur,33
1391,Leonardo Naldi de Matos,5
1392,Matheus Fellipe Costa Pereira,10
1393,Lucas Hernan Villalba,25
1394,Walace Souza Silva,20
1395,Hueglo dos Santos Neris -,77
1396,Charles Rigon Matos,8
1397,André Trindade da Costa Neto,7
1398,Ramon Angel Diaz,TC
1399,Samuel Xavier Brito,2
1400,Ryan Gustavo de Lima,37
1401,Luis Eduardo Soares da Silva,66
1402,Mateo Ponte Costa,4
1403,Alexander Nahuel Barboza Ullua,20
1404,Ayrton Lucas Dantas de Medeiros,6
1405,Carlos Moises de Lima,22
1406,Jefferson David Savarino Quintero,10
1407,Jose Sabino Chagas Monteiro,35
1408,Vitor de Oliveira Nunes dos Reis,44
1409,Abel Fernando Moreira Ferreira,TC
1410,Gustavo Raul Gomez Portillo,15
1411,Luciano da Rocha Neves,10
1412,Marcos Luis Rocha Aquino,2
1413,Jose Manuel Alberto Lopez,42
1414,Joao Miguel Barreto Martins -,AT
1415,Luciano da Rocha Neves -,10
1416,Glaybson Yago Souza Lisboa,22
1417,Christian Chagas Tarouco,4
1418,Helio Junio Nunes de Castro,11
1419,TGNahuel Dario Martinez,
1420,Henry David Mosquera Sanchez,30
1421,Benjamin Kuscevic Jaramillo,13
1422,Lucas Evangelista Santana de Oliveira,8
1423,Vitor Hugo Naum dos Santos,28
1424,Jadson Alves dos Santos,16
1425,Mateo Gamarra Gonzalez,15
1426,Gabriel Girotto Franco,3
1427,Alan Luciano Ruschel,28
1428,Christian Roberto Alves Cardoso,88
1429,Bruno Zapelli,10
1430,Magno Jose da Silva,2
1431,Gonzalo Gaston Freitas Silva,5
1432,Pedro Felipe de Faria Rangel,12
1433,Allano Brendon de Souza Lima,2
1434,Rosicley Pereira da Silva,31
1435,Rodrigo Fagundes de Freitas,3
1436,Paulo Henrique de Oliveira Alves,96
1437,Wilker José Angel Romero,4
1438,Wesley Ribeiro Silva,21
1439,Anthoni Spier Souza,24
1440,Lucas Daniel Romero,29
1441,William de Asevedo Furtado,12
1442,Sergio Ramon Rochet Alvarez,1
