id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
0,0,0,9,2,9:00,54,Luis Oscar Gonzalez -,Internacional,1179,19:39
1,1,3,17,2,26:00,71,Alexander Nahuel Barboza Ullua -,Botafogo,1106,18:26
2,1,2,18,2,51:00,96,TGRogerio Alves de Lima -,Cruzeiro Saf,1131,18:51
3,8,16,71,1,14:00,14,Jair Zaksauskas Ribeiro Ventura -,Atlético,974,16:14
4,8,16,72,1,47:00,47,Alix Vinicius de Souza Sampaio -,Atlético,1007,16:47
5,8,16,73,2,55:00,100,Magno Jose da Silva -,Atlético,1075,17:55
6,17,2,128,2,42:00,87,Lucas Daniel Romero -,Cruzeiro Saf,1302,21:42
7,19,19,139,2,50:00,95,Jadson Alves dos Santos -,Juventude,1310,21:50
8,24,19,171,1,36:00,36,Lucas de Freitas Molarinho Chagas -,Juventude,1146,19:06
9,27,14,199,2,42:00,87,Agustin Canobbio Graviz -,Athletico Paranaense,1062,17:42
10,28,16,204,2,17:00,62,Gabriel de Sousa Barros -,Atlético,1187,19:47
11,28,16,205,2,5:00,50,Luiz Felipe do Nascimento dos Santos -,Atlético,1175,19:35
12,32,9,221,2,46:00,91,Diego da Silva Costa -,Grêmio,1366,22:46
13,38,11,254,2,41:00,86,Bruno de Lara Fuchs -,Atlético Mineiro Saf,1211,20:11
14,41,0,276,1,31:00,31,Agustin Maximiliano Rogel Paita -,Internacional,1201,20:01
15,42,4,284,1,6:00,6,Wagner Leonardo Calvelo de Souza -,Vitória,966,16:06
16,43,6,292,1,31:00,31,PFMarcos de Seixas Correa -,Fluminense,991,16:31
17,43,11,293,2,31:00,76,TGDanilo Jose Prando Minutti -,Atlético Mineiro Saf,1051,17:31
18,47,8,312,1,14:00,14,Hugo Moura Arruda da Silva -,Vasco da Gama S.a.f.,974,16:14
19,49,19,324,2,44:00,89,Joao Lucas de Almeida Carvalho -,Juventude,1244,20:44
20,54,4,354,2,47:00,92,Cleidson Andrade de Souza Silva -,Vitória,1217,20:17
21,55,5,367,2,13:00,58,TGVitor Ilidio Castanheiras Penas -,Palmeiras,1033,17:13
22,56,6,376,1,51:00,51,Fernando Diniz Silva -,Fluminense,1251,20:51
23,59,18,402,2,33:00,78,Miguel Angel Trauco Saavedra -,Criciúma,1053,17:33
24,62,4,423,1,37:00,37,Itaro Patric Cardoso Calmon -,Vitória,997,16:37
25,62,4,424,2,37:00,82,Eduardo Marcelo Rodrigues Nunes -,Vitória,1057,17:37
26,63,19,431,2,38:00,83,Werik Silva Pinto -,Juventude,1208,20:08
27,64,8,434,1,48:00,48,Joao Victor da Silva Marcelino -,Vasco da Gama S.a.f.,1008,16:48
28,66,2,446,1,37:00,37,Marlon Rodrigues Xavier -,Cruzeiro Saf,1147,19:07
29,67,14,455,2,30:00,75,PFGustavo Henrique Porto -,Athletico Paranaense,1200,20:00
30,74,3,513,1,37:00,37,TGJoão Pedro Campos Cardoso -,Botafogo,1237,20:37
31,76,7,532,2,44:00,89,Eduardo Colcenti Antunes -,Red Bull Bragantino,1394,23:14
32,78,10,541,1,34:00,34,Gustavo Henrique Vernes -,Corinthians,1174,19:34
33,81,11,563,1,31:00,31,Givanildo Vieira de Sousa -,Atlético Mineiro Saf,1261,21:01
34,82,0,571,2,55:00,100,Luis Oscar Gonzalez -,Internacional,1075,17:55
35,85,10,596,2,32:00,77,Joao Victor Andrade Caetano -,Corinthians,1052,17:32
36,86,7,606,1,12:00,12,Jadsom Meemyas de Oliveira da Silva -,Red Bull Bragantino,1122,18:42
37,87,14,614,2,54:00,99,Alexi Stival -,Athletico Paranaense,1074,17:54
38,87,14,615,2,54:00,99,Avlamir Dirceo Stival -,Athletico Paranaense,1074,17:54
39,88,13,620,1,46:00,46,Renato Kayzer de Souza -,Fortaleza,1156,19:16
40,88,13,621,1,47:00,47,Emanuel Britez -,Fortaleza,1157,19:17
41,88,15,622,1,46:00,46,Armando Gonçalves Teixeira -,Cuiabá Saf,1156,19:16
42,89,18,628,2,16:00,61,Luiz Gustavo Almeida Pinto -,Criciúma,1186,19:46
43,97,9,664,1,44:00,44,Joao Pedro Vilardi Pinto -,Grêmio,1244,20:44
44,98,20,667,2,53:00,98,Ronaldo de Oliveira Strada -,Atlético Goianiense Saf,1253,20:53
45,99,8,673,2,51:00,96,Victor Luis Chuab Zamblauskas -,Vasco da Gama S.a.f.,1311,21:51
46,102,2,688,2,23:00,68,Marlon Rodrigues Xavier -,Cruzeiro Saf,1043,17:23
47,103,6,696,2,42:00,87,Vinicius Moreira de Lima -,Fluminense,1062,17:42
48,103,6,697,2,43:00,88,Fernando Diniz Silva -,Fluminense,1063,17:43
49,112,8,745,2,14:00,59,David Correa da Fonseca -,Vasco da Gama S.a.f.,1364,22:44
50,120,6,795,2,41:00,86,Jan Franc Lucumi Gonzalez -,Fluminense,1061,17:41
51,123,2,807,1,32:00,32,Alvaro Carvalho Martins -,Cruzeiro Saf,1142,19:02
52,125,5,827,2,18:00,63,Raphael Cavalcante Veiga -,Palmeiras,1278,21:18
53,128,15,843,2,49:00,94,Luciano Giménez Alanda -,Cuiabá Saf,1219,20:19
54,129,0,849,2,15:00,60,MGReginaldo Menezes de Jesus -,Internacional,1185,19:45
55,131,11,860,2,18:00,63,Romulo Helberte Pereira Junior -,Atlético Mineiro Saf,1368,22:48
56,133,0,878,2,48:00,93,Luis Oscar Gonzalez -,Internacional,1308,21:48
57,134,13,886,1,39:00,39,Hercules Pereira do Nascimento -,Fortaleza,1239,20:39
58,137,14,906,2,32:00,77,Leonardo Matias Baiersdorf Linck -,Athletico Paranaense,1382,23:02
59,137,12,907,2,41:00,86,Luis Francisco Zubeldía -,São Paulo,1391,23:11
60,137,12,908,2,42:00,87,Maximiliano Pablo Cuberas -,São Paulo,1392,23:12
61,139,18,919,2,46:00,91,Allano Brendon de Souza Lima -,Criciúma,1306,21:46
62,144,11,940,1,24:00,24,Igor Rabello da Costa -,Atlético Mineiro Saf,1254,20:54
63,148,20,954,2,28:00,73,Derek Freitas Ribeiro -,Atlético Goianiense Saf,1198,19:58
64,150,9,961,2,12:00,57,Walter Kannemann -,Grêmio,1182,19:42
65,151,12,966,2,12:00,57,Alan Javier Franco -,São Paulo,1362,22:42
66,166,12,1043,2,45:00,90,PFPedro Augusto Biccari Franco de Campos -,São Paulo,1305,21:45
67,166,12,1044,2,54:00,99,Igor Vinicius de Souza -,São Paulo,1314,21:54
68,173,18,1090,2,44:00,89,Allano Brendon de Souza Lima -,Criciúma,1064,17:44
69,174,3,1097,2,42:00,87,TGJoão Pedro Campos Cardoso -,Botafogo,1212,20:12
70,176,7,1119,1,47:00,47,Cleiton Schwengber -,Red Bull Bragantino,1157,19:17
71,176,7,1120,2,18:00,63,Pedro Gonçalo Fernandes Malta -,Red Bull Bragantino,1188,19:48
72,177,20,1129,1,47:00,47,Jan Carlos Hurtado Anchico -,Atlético Goianiense Saf,1157,19:17
73,177,13,1130,2,9:00,54,Benjamin Kuscevic Jaramillo -,Fortaleza,1179,19:39
74,178,6,1135,2,51:00,96,Claudio Rodrigues Gomes -,Fluminense,1311,21:51
75,179,12,1144,2,47:00,92,TGCarlos Armando Gruezo Quiñones -,São Paulo,1217,20:17
76,180,13,1153,2,38:00,83,Emanuel Britez -,Fortaleza,1268,21:08
77,181,19,1162,2,51:00,96,Jose Marcos Alves Luis -,Juventude,1251,20:51
78,188,20,1198,2,52:00,97,Alix Vinicius de Souza Sampaio -,Atlético Goianiense Saf,1402,23:22
79,191,11,1217,2,52:00,97,Lyanco Evangelista Silveira Neves Vojnovic -,Atlético Mineiro Saf,1252,20:52
80,195,4,1242,2,46:00,91,Jose Breno Silva Costa -,Vitória,1246,20:46
81,197,13,1254,2,43:00,88,Hercules Pereira do Nascimento -,Fortaleza,1393,23:13
82,205,19,1296,1,46:00,46,Gabriel Vasconcelos Ferreira -,Juventude,1006,16:46
83,205,19,1297,2,12:00,57,Alan Luciano Ruschel -,Juventude,1032,17:12
84,205,19,1298,2,37:00,82,Lucas Henrique Barbosa -,Juventude,1057,17:37
85,208,3,1314,2,48:00,93,Danilo das Neves Pinheiro -,Botafogo,1308,21:48
86,208,20,1315,2,48:00,93,Janderson Santos de Souza -,Atlético Goianiense Saf,1308,21:48
87,212,4,1334,2,7:00,52,Thiago Carpini Barbosa -,Vitória,1027,17:07
88,213,5,1339,2,47:00,92,Murilo Cerqueira Paim -,Palmeiras,1067,17:47
89,222,4,1395,1,38:00,38,Hueglo dos Santos Neris -,Vitória,1238,20:38
90,225,5,1414,1,46:00,46,Joao Miguel Barreto Martins -,Palmeiras,1006,16:46
91,225,12,1415,2,40:00,85,Luciano da Rocha Neves -,São Paulo,1060,17:40
92,238,20,1485,2,35:00,80,Bruno Nunes de Barros -,Atlético Goianiense Saf,1055,17:35
93,238,19,1486,2,50:00,95,Jose Marcos Alves Luis -,Juventude,1070,17:50
94,240,9,1494,1,20:00,20,Gustavo Martins de Souza Santos -,Grêmio,680,11:20
95,245,10,1537,2,50:00,95,Yuri Alberto Monteiro da Silva -,Corinthians,1070,17:50
96,245,10,1538,2,55:00,100,Carlos de Menezes Junior -,Corinthians,1075,17:55
97,249,19,1554,1,44:00,44,Rodrigo Eduardo da Silva -,Juventude,1154,19:14
98,254,10,1574,2,51:00,96,Ramon Angel Diaz -,Corinthians,1371,22:51
99,255,5,1578,2,21:00,66,Caio Fernando de Oliveira -,Palmeiras,1041,17:21
100,259,6,1608,2,33:00,78,PFMarcos de Seixas Correa -,Fluminense,1053,17:33
101,260,17,1610,2,12:00,57,Carlos Moises de Lima -,Flamengo,1182,19:42
102,267,13,1648,2,38:00,83,José Welison da Silva -,Fortaleza,1358,22:38
103,268,2,1651,2,37:00,82,Joao Marcelo Messias Ferreira -,Cruzeiro Saf,1207,20:07
104,271,8,1664,2,33:00,78,Mateus Carvalho dos Santos -,Vasco da Gama S.a.f.,1203,20:03
105,274,9,1680,2,44:00,89,Miguel Angel Monsalve Gonzalez -,Grêmio,1364,22:44
106,278,6,1707,2,53:00,98,Sidnei de Espirito -,Fluminense,1073,17:53
107,278,6,1708,2,53:00,98,German Ezequiel Cano -,Fluminense,1073,17:53
108,280,13,1721,2,34:00,79,Eros Nazareno Mancuso -,Fortaleza,1384,23:04
109,280,9,1722,2,44:00,89,Fabio Pereira da Silva -,Grêmio,1394,23:14
110,281,11,1724,2,36:00,81,Everson Felipe Marques Pires -,Atlético Mineiro Saf,1086,18:06
111,282,1,1734,2,52:00,97,Santiago Arias Naranjo -,Bahia,1252,20:52
112,284,8,1750,2,42:00,87,Josef de Souza Dias -,Vasco da Gama S.a.f.,1362,22:42
113,297,13,1813,2,14:00,59,Mario Sergio Santos Costa -,Fortaleza,1379,22:59
114,297,13,1814,2,37:00,82,Guilherme de Jesus da Silva -,Fortaleza,1402,23:22
115,301,11,1844,2,25:00,70,Gustavo Henrique Furtado Scarpa -,Atlético Mineiro Saf,1225,20:25
116,303,19,1858,2,29:00,74,Anderson Luis de Carvalho -,Juventude,1079,17:59
117,307,2,1876,1,1:00,1,Rafael da Silva -,Cruzeiro Saf,1111,18:31
118,310,18,1889,1,50:00,50,Felipe dos Reis Pereira Vizeu do Carmo Linhares -,Criciúma,1340,22:20
119,310,0,1890,1,50:00,50,Roberto Lampert Ribas -,Internacional,1340,22:20
120,311,17,1899,2,49:00,94,Allan Rodrigues de Souza -,Flamengo,1369,22:49
121,313,6,1916,2,54:00,99,Felipe Melo de Carvalho -,Fluminense,1374,22:54
122,314,8,1919,1,42:00,42,Joao Victor da Silva Marcelino -,Vasco da Gama S.a.f.,1332,22:12
123,331,11,2014,1,40:00,40,Rubens Antonio Dias -,Atlético Mineiro Saf,1330,22:10
124,331,3,2015,2,52:00,97,Alexander Nahuel Barboza Ullua -,Botafogo,1402,23:22
125,337,14,2037,2,25:00,70,Thiago Heleno Henrique Ferreira -,Athletico Paranaense,1075,17:55
126,339,18,2045,1,27:00,27,Claudio Coelho Salvatico -,Criciúma,1017,16:57
127,344,3,2068,2,52:00,97,Francisco das Chagas Soares dos Santos -,Botafogo,1282,21:22
128,346,11,2084,1,45:00,45,Mariano Ferreira Filho -,Atlético Mineiro Saf,1335,22:15
129,347,17,2090,2,23:00,68,Erick Antonio Pulgar Farfan -,Flamengo,1283,21:23
130,354,20,2118,2,40:00,85,Luiz Fernando Moraes dos Santos -,Atlético Goianiense Saf,1390,23:10
131,355,5,2127,2,24:00,69,Marcos Luis Rocha Aquino -,Palmeiras,1374,22:54
132,357,14,2136,1,42:00,42,Leonardo Matias Baiersdorf Linck -,Athletico Paranaense,1152,19:12
133,357,6,2137,2,48:00,93,Paulo Henrique Chagas de Lima -,Fluminense,1218,20:18
134,370,9,2207,2,35:00,80,Douglas Moreira Fagundes -,Grêmio,1055,17:35
135,370,10,2208,2,35:00,80,Jose Andres Martinez Torres -,Corinthians,1055,17:35
136,379,19,2242,1,46:00,46,Marcelo Jose de Lima Filho -,Juventude,1006,16:46
137,379,2,2243,2,46:00,91,Matheus Fellipe Costa Pereira -,Cruzeiro Saf,1066,17:46
138,379,19,2244,2,46:00,91,Alan Luciano Ruschel -,Juventude,1066,17:46
