id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
47,5,11,50,2,22:00,67,Renzo Saravia,Atlético Mineiro Saf,1042,17:22
48,5,10,51,2,36:00,81,Matheus Franca Silva,Corinthians,1056,17:36
49,5,10,52,2,45:00,90,Hugo Ferreira de Farias,Corinthians,1065,17:45
50,5,10,53,2,50:00,95,Carlos Miguel dos Santos Pereira,Corinthians,1070,17:50
51,5,10,54,2,54:00,99,Maycon de Andrade Barberan,Corinthians,1074,17:54
52,5,10,55,2,48:00,93,Antonio José Cardoso de Oliveira,Corinthians,1068,17:48
53,6,13,56,1,22:00,22,Tomas Pochettino,Fortaleza,1282,21:22
54,6,13,57,2,05:00,50,Emanuel Britez,Fortaleza,1325,22:05
55,6,13,58,2,08:00,53,Juan Martin Lucero,Fortaleza,1328,22:08
56,6,12,59,2,30:00,75,Luciano da Rocha Neves,São Paulo,1350,22:30
57,7,15,60,1,40:00,40,Derik Gean Severino Lacerda,Cuiabá Saf,1000,16:40
58,7,15,61,1,45:00,45,Alan Pereira Empereur,Cuiabá Saf,1005,16:45
59,7,15,62,2,35:00,80,Filipe Augusto Carvalho Souza,Cuiabá Saf,1055,17:35
60,8,16,63,1,06:00,6,Rhaldney Norberto Simião Gomes,Atlético,966,16:06
61,8,17,64,1,23:00,23,Leonardo Pereira,Flamengo,983,16:23
62,8,16,65,1,36:00,36,Alejo Cruz Techera,Atlético,996,16:36
63,8,17,66,1,44:00,44,Fabricio Bruno Soares de Faria,Flamengo,1004,16:44
64,8,16,67,1,47:00,47,Guilherme Kennedy Romao,Atlético,1007,16:47
65,8,16,68,1,50:00,50,Adriano Martins da Fonseca,Atlético,1010,16:50
66,8,17,69,2,61:00,106,Giorgian Daniel de Arrascaeta Benedetti,Flamengo,1081,18:01
67,8,16,70,2,58:00,103,Vagner Silva de Souza,Atlético,1078,17:58
68,9,19,74,1,32:00,32,Joao Lucas de Almeida Carvalho,Juventude,1142,19:02
69,9,19,75,1,33:00,33,Jose Marcos Alves Luis,Juventude,1143,19:03
70,9,19,76,1,51:00,51,Jean Carlos Vicente,Juventude,1161,19:21
71,9,18,77,2,13:00,58,Fellipe Mateus de Sena Araujo,Criciúma,1183,19:43
72,9,19,78,2,18:00,63,Caique de Jesus Goncalves,Juventude,1188,19:48
73,9,18,79,2,21:00,66,Marcos Gabriel do Nascimento,Criciúma,1191,19:51
74,9,19,80,2,48:00,93,Gabriel Vasconcelos Ferreira,Juventude,1218,20:18
75,9,19,81,2,50:00,95,Rodrigo Eduardo da Silva,Juventude,1220,20:20
76,9,18,82,2,46:00,91,Miguel Angel Trauco Saavedra,Criciúma,1216,20:16
77,9,18,83,2,50:00,95,Bolasie Yala,Criciúma,1220,20:20
78,10,14,84,1,32:00,32,Alex Paulo Menezes Santana,Athletico Paranaense,1172,19:32
79,10,14,85,2,13:00,58,Jose Vitor Silva Neves,Athletico Paranaense,1213,20:13
80,10,9,86,2,25:00,70,Gustavo Nunes Fernandes Gomes,Grêmio,1225,20:25
81,10,14,87,2,25:00,70,Lucas Angel Esquivel,Athletico Paranaense,1225,20:25
82,11,18,88,1,28:00,28,Rodrigo Fagundes de Freitas,Criciúma,1228,20:28
83,11,18,89,1,44:00,44,Marcelo Hermes,Criciúma,1244,20:44
84,11,11,90,2,11:00,56,Guilherme Antonio Arana Lopes,Atlético Mineiro Saf,1271,21:11
85,11,18,91,2,35:00,80,Higor Matheus Meritao,Criciúma,1295,21:35
86,11,11,92,2,37:00,82,Alan Steven Franco Palma,Atlético Mineiro Saf,1297,21:37
87,11,18,93,2,52:00,97,Alisson Machado dos Santos,Criciúma,1312,21:52
88,12,1,94,1,20:00,20,Caio Alexandre Sousa E Silva,Bahia,1310,21:50
89,12,1,95,1,39:00,39,Thaciano Mickael da Silva,Bahia,1329,22:09
90,12,6,96,2,01:00,46,Vinicius Moreira de Lima,Fluminense,1351,22:31
91,12,6,97,2,05:00,50,Matheus Martinelli Lima,Fluminense,1355,22:35
92,12,1,98,2,08:00,53,Everton Augusto de Barros Ribeiro,Bahia,1358,22:38
93,12,6,99,2,24:00,69,John Kennedy Batista de Souza,Fluminense,1374,22:54
94,12,6,100,2,31:00,76,Alexsander Cristhian Gomes da Costa,Fluminense,1381,23:01
95,12,6,101,2,42:00,87,Paulo Henrique Chagas de Lima,Fluminense,1392,23:12
96,12,1,102,2,42:00,87,Everaldo Stum,Bahia,1392,23:12
97,13,12,103,1,03:00,3,Igor Vinicius de Souza,São Paulo,1293,21:33
98,13,17,104,1,26:00,26,Fabricio Bruno Soares de Faria,Flamengo,1316,21:56
99,13,12,105,1,39:00,39,Michel Daryl Araujo Villar,São Paulo,1329,22:09
100,13,12,106,2,42:00,87,Luciano da Rocha Neves,São Paulo,1392,23:12
101,14,16,107,1,02:00,2,Pedro Henrique Pereira da Silva,Atlético,1292,21:32
102,14,3,108,1,14:00,14,Lucas Halter,Botafogo,1304,21:44
103,14,3,109,1,29:00,29,Francisco das Chagas Soares dos Santos,Botafogo,1319,21:59
104,14,16,110,2,17:00,62,Rhaldney Norberto Simião Gomes,Atlético,1367,22:47
105,14,16,111,2,20:00,65,Luiz Felipe do Nascimento dos Santos,Atlético,1370,22:50
106,14,16,112,2,42:00,87,Bruno Nunes de Barros,Atlético,1392,23:12
107,14,3,113,2,45:00,90,Patrick de Paula Carreiro,Botafogo,1395,23:15
108,15,5,114,1,21:00,21,Joao Miguel Barreto Martins,Palmeiras,1221,20:21
109,15,0,115,1,42:00,42,Rafael Santos Borre Maury,Internacional,1242,20:42
110,15,0,116,2,08:00,53,Gabriel Ivan Mercado,Internacional,1268,21:08
111,15,5,117,2,12:00,57,Jose Manuel Alberto Lopez,Palmeiras,1272,21:12
112,15,5,118,2,13:00,58,Anibal Ismael Moreno,Palmeiras,1273,21:13
113,15,0,119,2,20:00,65,Wesley Ribeiro Silva,Internacional,1280,21:20
114,15,0,120,2,35:00,80,Rene Rodrigues Martins,Internacional,1295,21:35
115,16,8,121,1,09:00,9,Mateus Carvalho dos Santos,Vasco da Gama S.a.f.,1149,19:09
116,16,7,122,2,42:00,87,Vitor Hugo Naum dos Santos,Red Bull Bragantino,1242,20:42
117,16,7,123,2,43:00,88,Luan Candido de Almeida,Red Bull Bragantino,1243,20:43
118,17,2,124,2,26:00,71,Lucas Daniel Romero,Cruzeiro Saf,1286,21:26
119,17,2,125,2,37:00,82,Matheus Fellipe Costa Pereira,Cruzeiro Saf,1297,21:37
120,17,13,126,2,43:00,88,Pedro Augusto Borges da Costa,Fortaleza,1303,21:43
121,17,13,127,2,48:00,93,Renato Kayzer de Souza,Fortaleza,1308,21:48
122,18,4,129,1,06:00,6,Wagner Leonardo Calvelo de Souza,Vitória,1206,20:06
123,18,4,130,1,11:00,11,Caio Vinicius da Conceicao,Vitória,1211,20:11
124,18,15,131,1,15:00,15,Lucas da Silva Izidoro,Cuiabá Saf,1215,20:15
125,18,15,132,1,22:00,22,Railan Reis Ferreira,Cuiabá Saf,1222,20:22
126,18,4,133,2,32:00,77,Luiz Adriano Souza da Silva,Vitória,1292,21:32
127,18,4,134,2,34:00,79,Willean Bernardo Willemen,Vitória,1294,21:34
128,18,15,135,2,40:00,85,Marllon Goncalves Jeronimo Borges,Cuiabá Saf,1300,21:40
129,19,19,136,2,24:00,69,Caique de Jesus Goncalves,Juventude,1284,21:24
130,19,10,137,2,36:00,81,Rodrigo Garro,Corinthians,1296,21:36
131,19,19,138,2,44:00,89,Jadson Alves dos Santos,Juventude,1304,21:44
132,20,15,140,1,12:00,12,Denilson Alves Borges,Cuiabá Saf,1122,18:42
133,20,15,141,1,14:00,14,Fernando Pereira do Nascimento,Cuiabá Saf,1124,18:44
134,20,9,142,1,41:00,41,Eduardo Santos Queiroz,Grêmio,1151,19:11
135,20,9,143,2,32:00,77,Everton Galdino Moreira,Grêmio,1202,20:02
136,20,9,144,2,43:00,88,Nathan Ribeiro Fernandes,Grêmio,1213,20:13
137,20,9,145,2,49:00,94,Walter Kannemann,Grêmio,1219,20:19
138,21,2,146,2,19:00,64,Joao Marcelo Messias Ferreira,Cruzeiro Saf,1339,22:19
139,21,11,147,2,23:00,68,Paulo Henrique Sampaio Filho,Atlético Mineiro Saf,1343,22:23
140,21,2,148,2,27:00,72,Lucas Silva Borges,Cruzeiro Saf,1347,22:27
141,21,11,149,2,43:00,88,Paolo Mauricio Lemos Merladett,Atlético Mineiro Saf,1363,22:43
142,22,4,150,1,22:00,22,Leonardo Naldi de Matos,Vitória,982,16:22
143,22,4,151,1,41:00,41,Matheus Martins Fogaca de Paulo,Vitória,1001,16:41
144,22,1,152,2,02:00,47,Santiago Arias Naranjo,Bahia,1022,17:02
145,22,1,153,2,05:00,50,Victor Leandro Cuesta,Bahia,1025,17:05
146,22,4,154,2,20:00,65,Jose Carlos Cracco Neto,Vitória,1040,17:20
147,22,1,155,2,47:00,92,Carlos Maria de Pena Bonino,Bahia,1067,17:47
148,23,6,156,1,06:00,6,Felipe Melo de Carvalho,Fluminense,966,16:06
149,23,8,157,1,26:00,26,Pablo Ignacio Galdames Millan,Vasco da Gama S.a.f.,986,16:26
150,23,8,158,1,28:00,28,Mateus Carvalho dos Santos,Vasco da Gama S.a.f.,988,16:28
151,23,6,159,1,28:00,28,Paulo Henrique Chagas de Lima,Fluminense,988,16:28
152,23,8,160,2,20:00,65,Pablo Ezequiel Vegetti,Vasco da Gama S.a.f.,1040,17:20
153,23,6,161,2,21:00,66,André Trindade da Costa Neto,Fluminense,1041,17:21
154,23,8,162,2,22:00,67,Hugo Moura Arruda da Silva,Vasco da Gama S.a.f.,1042,17:22
155,23,8,163,2,31:00,76,Jose Gabriel dos Santos Silva,Vasco da Gama S.a.f.,1051,17:31
156,23,6,164,2,43:00,88,Vinicius Moreira de Lima,Fluminense,1063,17:43
157,24,19,165,1,07:00,7,Lucas de Freitas Molarinho Chagas,Juventude,1117,18:37
158,24,19,166,1,17:00,17,Gabriel de Souza Inocencio,Juventude,1127,18:47
159,24,3,167,1,34:00,34,Jefferson Ruan Pereira dos Santos,Botafogo,1144,19:04
160,24,19,168,1,36:00,36,Gabriel Vasconcelos Ferreira,Juventude,1146,19:06
161,24,3,169,2,31:00,76,Marlon Rodrigues Freitas,Botafogo,1201,20:01
162,24,3,170,2,45:00,90,Diego Manuel Hernandez Gonzalez,Botafogo,1215,20:15
163,25,17,172,1,14:00,14,Allan Rodrigues de Souza,Flamengo,974,16:14
164,25,5,173,1,20:00,20,Mayke Rocha de Oliveira,Palmeiras,980,16:20
165,25,17,174,1,22:00,22,Adenor Leonardo Bachi,Flamengo,982,16:22
166,25,17,175,1,34:00,34,Leonardo Pereira,Flamengo,994,16:34
167,25,5,176,1,41:00,41,Murilo Cerqueira Paim,Palmeiras,1001,16:41
168,25,17,177,1,47:00,47,Bruno Henrique Pinto,Flamengo,1007,16:47
169,25,5,178,1,47:00,47,Weverton Pereira da Silva,Palmeiras,1007,16:47
170,25,5,179,2,24:00,69,Gustavo Raul Gomez Portillo,Palmeiras,1044,17:24
171,25,17,180,2,25:00,70,Erick Antonio Pulgar Farfan,Flamengo,1045,17:25
172,25,5,181,2,32:00,77,Abel Fernando Moreira Ferreira,Palmeiras,1052,17:32
173,25,5,182,2,38:00,83,Ronielson da Silva Barbosa,Palmeiras,1058,17:38
174,26,7,183,1,26:00,26,Douglas Mendes Moreira,Red Bull Bragantino,1136,18:56
175,26,7,184,1,37:00,37,Eduardo Colcenti Antunes,Red Bull Bragantino,1147,19:07
176,26,7,185,1,39:00,39,Eric dos Santos Rodrigues,Red Bull Bragantino,1149,19:09
177,26,10,186,1,46:00,46,Pedro Henrique Konzen Medina da Silva,Corinthians,1156,19:16
178,26,10,187,2,25:00,70,Raniele Almeida Melo,Corinthians,1195,19:55
179,26,7,188,2,34:00,79,Henry David Mosquera Sanchez,Red Bull Bragantino,1204,20:04
180,26,10,189,2,54:00,99,Bruno Amorim Lazaroni,Corinthians,1224,20:24
181,27,0,190,1,07:00,7,Hugo Mallo Novegil,Internacional,967,16:07
182,27,14,191,1,08:00,8,Leonardo Ezequiel Godoy,Athletico Paranaense,968,16:08
183,27,0,192,1,29:00,29,Robert Renan Alves Barbosa,Internacional,989,16:29
184,27,0,193,1,35:00,35,Romulo Zanre Zwarg,Internacional,995,16:35
185,27,0,194,1,45:00,45,Vitor Eduardo da Silva Matos,Internacional,1005,16:45
186,27,14,195,2,33:00,78,Fernando Luiz Roza,Athletico Paranaense,1053,17:33
187,27,14,196,2,36:00,81,Thiago Heleno Henrique Ferreira,Athletico Paranaense,1056,17:36
188,27,0,197,2,40:00,85,Wesley Ribeiro Silva,Internacional,1060,17:40
189,27,14,198,2,41:00,86,Agustin Canobbio Graviz,Athletico Paranaense,1061,17:41
190,28,16,200,1,32:00,32,Gabriel Baralhas dos Santos,Atlético,1142,19:02
191,28,16,201,1,38:00,38,Roni Medeiros de Moura,Atlético,1148,19:08
192,28,16,202,2,02:00,47,Gabriel de Sousa Barros,Atlético,1172,19:32
193,28,16,203,2,38:00,83,Luiz Fernando Moraes dos Santos,Atlético,1208,20:08
194,29,13,206,1,05:00,5,Christian Chagas Tarouco,Fortaleza,1145,19:05
195,30,16,207,2,14:00,59,Ronaldo de Oliveira Strada,Atlético,1274,21:14
196,30,16,208,2,39:00,84,Roni Medeiros de Moura,Atlético,1299,21:39
197,30,16,209,2,43:00,88,Rhaldney Norberto Simião Gomes,Atlético,1303,21:43
198,30,16,210,2,49:00,94,Derek Freitas Ribeiro,Atlético,1309,21:49
199,31,2,211,2,32:00,77,Jose Ivaldo Almeida Silva,Cruzeiro Saf,1052,17:32
200,31,2,212,2,45:00,90,Rafael Elias da Silva,Cruzeiro Saf,1065,17:45
201,32,9,213,1,44:00,44,Walter Kannemann,Grêmio,1304,21:44
202,32,1,214,2,02:00,47,Gabriel Lheman Xavier,Bahia,1322,22:02
203,32,1,215,2,11:00,56,Everton Augusto de Barros Ribeiro,Bahia,1331,22:11
204,32,1,216,2,18:00,63,Rogerio Ceni,Bahia,1338,22:18
205,32,9,217,2,22:00,67,Douglas Moreira Fagundes,Grêmio,1342,22:22
206,32,9,218,2,32:00,77,Gustavo Nunes Fernandes Gomes,Grêmio,1352,22:32
207,32,9,219,2,45:00,90,Renato Portaluppi,Grêmio,1365,22:45
208,32,9,220,2,50:00,95,Rodrigo Ely,Grêmio,1370,22:50
209,33,3,222,1,14:00,14,Jefferson David Savarino Quintero,Botafogo,674,11:14
210,33,3,223,1,43:00,43,Danilo Barbosa da Silva,Botafogo,703,11:43
211,33,3,224,2,11:00,56,Luiz Henrique Andre Rosa da Silva,Botafogo,731,12:11
212,33,17,225,2,13:00,58,Diego Nicolas de La Cruz Arcosa,Flamengo,733,12:13
213,33,3,226,2,33:00,78,Jefferson Ruan Pereira dos Santos,Botafogo,753,12:33
214,34,8,227,1,45:00,45,Lucas Piton Crivellaro,Vasco da Gama S.a.f.,1005,16:45
215,35,6,228,1,29:00,29,Claudio Rodrigues Gomes,Fluminense,989,16:29
216,35,6,229,1,35:00,35,Marcus Vinicius Oliveira Alencar,Fluminense,995,16:35
217,35,10,230,1,35:00,35,Wesley Gassova Ribeiro Teixeira,Corinthians,995,16:35
218,35,10,231,1,38:00,38,Rodrigo Garro,Corinthians,998,16:38
219,35,10,232,1,42:00,42,Gustavo Henric da Silva,Corinthians,1002,16:42
220,35,10,233,1,43:00,43,Breno de Souza Bidon,Corinthians,1003,16:43
221,36,12,234,1,28:00,28,Diego Henrique Costa Barbosa,São Paulo,1228,20:28
222,36,12,235,1,31:00,31,TGCarlos Armando Gruezo Quiñones,São Paulo,1231,20:31
223,36,5,236,1,39:00,39,Gustavo Raul Gomez Portillo,Palmeiras,1239,20:39
224,36,12,237,1,42:00,42,Igor Vinicius de Souza,São Paulo,1242,20:42
225,36,5,238,1,45:00,45,Endrick Felipe Moreira de Sousa,Palmeiras,1245,20:45
226,36,5,239,2,07:00,52,Joao Miguel Barreto Martins,Palmeiras,1267,21:07
227,36,5,240,2,14:00,59,Murilo Cerqueira Paim,Palmeiras,1274,21:14
228,36,12,241,2,14:00,59,Jonathan Calleri,São Paulo,1274,21:14
229,36,12,242,2,23:00,68,Michel Daryl Araujo Villar,São Paulo,1283,21:23
230,36,5,243,2,47:00,92,Abel Fernando Moreira Ferreira,Palmeiras,1307,21:47
231,37,7,244,1,15:00,15,Luis Antonio da Rocha Junior,Red Bull Bragantino,1125,18:45
232,37,13,245,2,12:00,57,Pedro Augusto Borges da Costa,Fortaleza,1182,19:42
233,38,11,246,1,03:00,3,Paolo Mauricio Lemos Merladett,Atlético Mineiro Saf,1113,18:33
234,38,11,247,1,36:00,36,Alan Steven Franco Palma,Atlético Mineiro Saf,1146,19:06
235,38,15,248,1,53:00,53,Denilson Alves Borges,Cuiabá Saf,1163,19:23
236,38,15,249,2,13:00,58,Matheus Alexandre Anastacio de Souza,Cuiabá Saf,1183,19:43
237,38,15,250,2,18:00,63,Alan Pereira Empereur,Cuiabá Saf,1188,19:48
238,38,15,251,2,31:00,76,Marllon Goncalves Jeronimo Borges,Cuiabá Saf,1201,20:01
239,38,11,252,2,35:00,80,Bruno de Lara Fuchs,Atlético Mineiro Saf,1205,20:05
240,38,11,253,2,43:00,88,Igor Silveira Gomes,Atlético Mineiro Saf,1213,20:13
241,39,19,255,1,29:00,29,Roger Machado Marques,Juventude,1139,18:59
242,39,19,256,2,03:00,48,Caique de Jesus Goncalves,Juventude,1173,19:33
243,39,19,257,2,17:00,62,Lucas Henrique Barbosa,Juventude,1187,19:47
244,39,14,258,2,30:00,75,Julimar Silva Oliveira Junior,Athletico Paranaense,1200,20:00
245,39,14,259,2,47:00,92,Bento Matheus Krepski,Athletico Paranaense,1217,20:17
246,40,9,260,1,17:00,17,Miguel Angel Monsalve Gonzalez,Grêmio,1157,19:17
247,40,18,261,2,08:00,53,Newton Araujo da Costa Junior,Criciúma,1208,20:08
248,40,18,262,2,10:00,55,Fellipe Mateus de Sena Araujo,Criciúma,1210,20:10
249,40,18,263,2,26:00,71,Matheus Leonardo Sales Cardoso,Criciúma,1226,20:26
250,40,9,264,2,39:00,84,Diego da Silva Costa,Grêmio,1239,20:39
251,40,18,265,2,39:00,84,Walisson Moreira Farias Maia,Criciúma,1239,20:39
252,40,18,266,2,51:00,96,Ronald dos Santos Lopes,Criciúma,1251,20:51
253,41,0,267,1,10:00,10,Agustin Maximiliano Rogel Paita,Internacional,1180,19:40
254,41,0,268,1,12:00,12,Gabriel Carvalho Teixeira,Internacional,1182,19:42
255,41,2,269,1,27:00,27,Joao Wellington Gadelha Melo de Oliveira,Cruzeiro Saf,1197,19:57
256,41,0,270,2,06:00,51,Gabriel Ivan Mercado,Internacional,1236,20:36
257,41,2,271,2,10:00,55,Joao Marcelo Messias Ferreira,Cruzeiro Saf,1240,20:40
258,41,0,272,2,12:00,57,Bruno Vinicius Souza Ramos,Internacional,1242,20:42
259,41,0,273,2,26:00,71,Fernando Francisco Reges,Internacional,1256,20:56
260,41,0,274,2,33:00,78,Enner Remberto Valencia Lastra,Internacional,1263,21:03
261,41,0,275,2,33:00,78,Rafael Santos Borre Maury,Internacional,1263,21:03
262,42,12,277,1,13:00,13,Damian Josue Bobadilla Benitez,São Paulo,973,16:13
263,42,4,278,1,24:00,24,Bruno Uvini Bortolanca,Vitória,984,16:24
264,42,12,279,1,35:00,35,Giuliano Galoppo,São Paulo,995,16:35
265,42,12,280,1,37:00,37,Alan Javier Franco,São Paulo,997,16:37
266,42,4,281,2,14:00,59,Lucas Esteves Souza,Vitória,1034,17:14
267,42,12,282,2,36:00,81,Michel Daryl Araujo Villar,São Paulo,1056,17:36
268,42,4,283,2,41:00,86,Eduardo Marcelo Rodrigues Nunes,Vitória,1061,17:41
269,43,6,285,1,11:00,11,Diogo Barbosa Mendanha,Fluminense,971,16:11
270,43,6,286,1,19:00,19,Jhon Adolfo Arias Andrade,Fluminense,979,16:19
271,43,6,287,1,30:00,30,German Ezequiel Cano,Fluminense,990,16:30
272,43,6,288,1,42:00,42,Felipe Melo de Carvalho,Fluminense,1002,16:42
273,43,6,289,1,50:00,50,Paulo Henrique Chagas de Lima,Fluminense,1010,16:50
274,43,11,290,1,50:00,50,Jemerson de Jesus Nascimento,Atlético Mineiro Saf,1010,16:50
275,43,11,291,2,05:00,50,Paulo Henrique Sampaio Filho,Atlético Mineiro Saf,1025,17:05
276,44,1,294,1,35:00,35,Victor Hugo Soares dos Santos,Bahia,1145,19:05
277,44,1,295,2,32:00,77,Julio Cesar de Rezende Miranda,Bahia,1202,20:02
278,44,3,296,2,36:00,81,Bartolomeu Jacinto Quissanga,Botafogo,1206,20:06
279,44,3,297,2,49:00,94,Alexander Nahuel Barboza Ullua,Botafogo,1219,20:19
280,45,13,298,1,22:00,22,Breno Henrique Vasconcelos Lopes,Fortaleza,1282,21:22
281,45,13,299,1,40:00,40,Guilherme de Jesus da Silva,Fortaleza,1300,21:40
282,45,10,300,1,44:00,44,Raniele Almeida Melo,Corinthians,1304,21:44
283,45,13,301,2,18:00,63,Emanuel Britez,Fortaleza,1338,22:18
284,45,13,302,2,26:00,71,Glaybson Yago Souza Lisboa,Fortaleza,1346,22:26
285,45,13,303,2,27:00,72,Pedro Augusto Borges da Costa,Fortaleza,1347,22:27
286,45,13,304,2,38:00,83,Bruno de Jesus Pacheco,Fortaleza,1358,22:38
287,45,13,305,2,49:00,94,Mario Sergio Santos Costa,Fortaleza,1369,22:49
288,46,7,306,1,09:00,9,Nathan Gabriel de Souza Mendes,Red Bull Bragantino,1119,18:39
289,46,17,307,1,17:00,17,Igor Jesus Lima,Flamengo,1127,18:47
290,46,17,308,1,32:00,32,Allan Rodrigues de Souza,Flamengo,1142,19:02
291,46,7,309,2,49:00,94,Thiago Nicolas Borbas Silva,Red Bull Bragantino,1219,20:19
292,46,17,310,2,47:00,92,Adenor Leonardo Bachi,Flamengo,1217,20:17
293,47,14,311,2,12:00,57,Fernando Luiz Roza,Athletico Paranaense,1032,17:12
294,48,15,313,1,43:00,43,Derik Gean Severino Lacerda,Cuiabá Saf,1153,19:13
295,48,5,314,2,04:00,49,Murilo Cerqueira Paim,Palmeiras,1174,19:34
296,48,5,315,2,29:00,74,Gabriel Vinicius Menino,Palmeiras,1199,19:59
297,48,15,316,2,51:00,96,Matheus Alexandre Anastacio de Souza,Cuiabá Saf,1221,20:21
298,48,5,317,2,49:00,94,Jose Rafael Vivian,Palmeiras,1219,20:19
299,49,19,318,1,02:00,2,Jadson Alves dos Santos,Juventude,1142,19:02
300,49,16,319,1,09:00,9,Guilherme Kennedy Romao,Atlético,1149,19:09
301,49,16,320,2,01:00,46,Alix Vinicius de Souza Sampaio,Atlético,1201,20:01
302,49,16,321,2,04:00,49,Rhaldney Norberto Simião Gomes,Atlético,1204,20:04
303,49,16,322,2,18:00,63,Magno Jose da Silva,Atlético,1218,20:18
304,49,19,323,2,44:00,89,Joao Lucas de Almeida Carvalho,Juventude,1244,20:44
305,50,19,325,2,14:00,59,Anderson Luis de Carvalho,Juventude,1244,20:44
306,50,19,326,2,18:00,63,Lucas Henrique Barbosa,Juventude,1248,20:48
307,50,0,327,2,28:00,73,Bruno Gomes da Silva Clevelario,Internacional,1258,20:58
