id,campeonatoId,rodada,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
924,10,21,2869,10,15907,2,44:00,89,Matheus Felipe Santos Nascimento -,Ceará,1124,18:44
925,10,22,2870,49,15914,2,45:00,90,Cristovam Roberto Ribeiro da Silva -,Brusque,1365,22:45
926,10,22,2872,59,15922,2,28:00,73,Fernando Jose Marques Maciel -,Mirassol,1228,20:28
927,10,23,2884,13,15977,2,14:00,59,Gonzalo Daniel Escobar -,Santos,1034,17:14
928,10,23,2886,9,15997,2,50:00,95,Lucas Rafael Araujo Lima -,Sport,1370,22:50
929,10,23,2888,59,16007,2,14:00,59,Francisco Hyun Sol Kim -,Mirassol,1184,19:44
930,10,24,2894,50,16033,1,44:00,44,Elvis Vieira Araujo -,Ponte Preta,1334,22:14
931,10,24,2898,63,16053,2,27:00,72,Matheus dos Santos Miranda -,Amazonas Fc,1047,17:27
932,10,25,2901,50,16077,2,24:00,69,Sergio Raphael dos Anjos Raphael -,Ponte Preta,1374,22:54
933,10,25,2909,40,16130,2,51:00,96,Rafael de Carvalho Santos -,Operário,1071,17:51
934,10,26,2913,61,16146,1,26:00,26,Luis Fellipe Campos Doria -,Gremio Novorizontino - Saf,1166,19:26
935,10,26,2913,61,16147,2,18:00,63,Altemir Cordeiro Pessôa Neto -,Gremio Novorizontino - Saf,1218,20:18
936,10,26,2913,61,16148,2,37:00,82,Wagner da Silva Souza -,Gremio Novorizontino - Saf,1237,20:37
937,10,26,2916,49,16174,2,24:00,69,Jose Gabriel Campanelli da Rocha Cabo -,Brusque,1104,18:24
938,10,26,2917,40,16181,2,38:00,83,Savio Alves Marchiote -,Operário,1058,17:38
939,10,26,2917,40,16182,2,39:00,84,Marcelo Claudio Mendes Pereira -,Operário,1059,17:39
940,10,27,2926,47,16225,2,44:00,89,Romulo da Silva Machado -,Crb,1274,21:14
941,10,27,2928,40,16236,2,26:00,71,Emaxwell Souza de Lima -,Operário,1346,22:26
942,10,28,2931,50,16262,2,47:00,92,Gabriel Adolfo Risso Patron -,Ponte Preta,1397,23:17
943,10,28,2936,63,16286,2,48:00,93,Alexis Ivan Alvarino -,Amazonas Fc,1398,23:18
944,10,28,2937,42,16295,2,44:00,89,Reinaldo Nascimento Satorno -,Guarani,1244,20:44
945,10,29,2948,62,16361,1,47:00,47,Marcio Fernandes Figueiredo Junior -,Paysandu,1337,22:17
946,10,30,2951,50,16376,2,27:00,72,Mateus Ferreira da Silva -,Ponte Preta,1107,18:27
947,10,30,2952,41,16385,2,29:00,74,Alex Silva Quiroga -,Vila Nova,1169,19:29
948,10,30,2952,41,16386,2,53:00,98,Fabio das Neves Gerônimo de Almeida -,Vila Nova,1193,19:53
949,10,30,2956,62,16405,2,27:00,72,Marcio Fernandes Figueiredo -,Paysandu,1287,21:27
950,10,30,2957,16,16411,2,9:00,54,Bruno Leonardo dos Santos Covas -,Chapecoense,1359,22:39
951,10,30,2959,10,16433,2,34:00,79,Renato de Cassio Negrao -,Ceará,1354,22:34
952,10,31,2964,13,16462,2,46:00,91,Diego Cristiano Evaristo -,Santos,1216,20:16
953,10,31,2968,62,16481,1,44:00,44,Nicolas Godinho Johann -,Paysandu,1304,21:44
954,10,32,2970,28,16492,2,17:00,62,Vinicius Romualdo dos Santos -,Coritiba S.a.f.,1037,17:17
955,10,32,2976,49,16519,1,44:00,44,Diego Mathias de Almeida -,Brusque,1184,19:44
956,10,32,2977,40,16523,2,28:00,73,Willian Estefani Machado -,Operário,748,12:28
957,10,33,2988,62,16577,2,9:00,54,Matheus Trindade Gonçalves -,Paysandu,1239,20:39
958,10,34,2998,63,16618,2,38:00,83,Alexis Ivan Alvarino -,Amazonas Fc,1388,23:08
959,10,35,3001,50,16631,2,6:00,51,Gabriel Adolfo Risso Patron -,Ponte Preta,1326,22:06
960,10,35,3002,28,16633,1,30:00,30,Vinicius Romualdo dos Santos -,Coritiba S.a.f.,1320,22:00
961,10,35,3003,47,16645,2,37:00,82,Darlisson Pereira da Silva -,Crb,1372,22:52
962,10,35,3007,9,16667,1,39:00,39,Cristian Jonatan Ortiz -,Sport,1179,19:39
963,10,36,3010,50,16685,2,12:00,57,Iago Angelo Dias -,Ponte Preta,1182,19:42
964,10,36,3010,50,16686,2,43:00,88,Mateus Ferreira da Silva -,Ponte Preta,1213,20:13
965,10,37,3021,50,16739,1,23:00,23,Luiz Felipe Oliveira de Paula -,Ponte Preta,1313,21:53
966,10,37,3023,61,16748,2,29:00,74,Luis Fellipe Campos Doria -,Gremio Novorizontino - Saf,1109,18:29
967,10,38,3033,57,16790,2,36:00,81,Salatiel de Oliveira Gabriel Junior -,Ituano,1386,23:06
