id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
171,33,18,180,2,15:00,60,Clayson Henrique da Silva Vieira,Cuiabá,1035,17:15
172,34,6,181,1,16:00,16,Guilherme Antonio Arana Lopes,Atlético Mineiro,1156,19:16
173,34,8,182,1,10:00,10,Yuri Alberto Monteiro da Silva,Internacional,1150,19:10
174,34,8,183,1,46:00,46,Victor Leandro Cuesta,Internacional,1186,19:46
175,34,8,184,2,46:00,91,Danilo Fernandes Batista,Internacional,1246,20:46
176,35,12,186,2,14:00,59,Jonas Gomes de Sousa,Bahia,1034,17:14
177,35,12,187,2,17:00,62,Matheus Henrique Teixeira,Bahia,1037,17:17
178,35,12,188,2,36:00,81,Edson Fernando da Silva Gomes,Bahia,1056,17:36
179,35,12,189,2,40:00,85,Thonny Anderson da Silva Carvalho,Bahia,1060,17:40
180,35,12,190,2,50:00,95,Maycon Douglas Oliveira Silva,Bahia,1070,17:50
181,35,10,191,2,21:00,66,Jorge de Moura Xavier,Ceará,1041,17:21
182,35,10,192,1,32:00,32,Augusto Sergio Ferreira,Ceará,992,16:32
183,35,10,193,1,36:00,36,John Steven Mendoza Valencia,Ceará,996,16:36
184,35,10,194,2,44:00,89,Bruno de Jesus Pacheco,Ceará,1064,17:44
185,36,9,195,2,24:00,69,Gustavo Silva de Oliveira,Sport,1224,20:24
186,36,9,196,2,30:00,75,Santiago Trellez Vivero,Sport,1230,20:30
187,36,9,197,1,36:00,36,Andre Felipe Ribeiro de Souza,Sport,1176,19:36
188,36,9,198,1,40:00,40,PFMarcelo Rohling,Sport,1180,19:40
189,36,9,199,1,42:00,42,Iago Justen Maidana Martins,Sport,1182,19:42
190,36,9,200,1,46:00,46,Paulo Roberto Moccelin,Sport,1186,19:46
191,36,11,201,2,02:00,47,Luiz Fernando Moraes dos Santos,Grêmio,1202,20:02
192,36,11,202,2,04:00,49,Walter Kannemann,Grêmio,1204,20:04
193,36,11,203,2,08:00,53,Marcio Rafael Ferreira de Souza,Grêmio,1208,20:08
194,36,11,204,1,24:00,24,Tiago Retzlaff Nunes,Grêmio,1164,19:24
195,36,11,205,1,46:00,46,Matheus Henrique de Souza,Grêmio,1186,19:46
196,37,0,206,2,23:00,68,Andreas Hugo Hoelgebaum Pereira,Flamengo,1043,17:23
197,37,0,207,1,26:00,26,Leonardo Pereira,Flamengo,986,16:26
198,37,14,208,1,05:00,5,Miguel David Terans Perez,Athletico Paranaense,965,16:05
199,37,14,209,1,20:00,20,Thiago Heleno Henrique Ferreira,Athletico Paranaense,980,16:20
200,37,14,210,2,23:00,68,Bruno Amorim Lazaroni,Athletico Paranaense,1043,17:23
201,37,14,211,2,24:00,69,Nicolas Hernandez Rodriguez,Athletico Paranaense,1044,17:24
202,37,14,212,1,35:00,35,Renato Kayzer de Souza,Athletico Paranaense,995,16:35
203,38,1,213,1,31:00,31,Marcos Luis Rocha Aquino,Palmeiras,1321,22:01
204,38,1,214,1,38:00,38,Gabriel Vinicius Menino,Palmeiras,1328,22:08
205,38,1,215,2,44:00,89,Breno Henrique Vasconcelos Lopes,Palmeiras,1394,23:14
206,39,7,216,2,07:00,52,Luis Antonio Ferreira Rodrigues,Fortaleza,1207,20:07
207,39,3,217,2,27:00,72,Igor Aquino da Silva,Atlético,1227,20:27
208,39,3,218,2,27:00,72,TGEduardo do Nascimento Souza,Atlético,1227,20:27
209,39,3,219,2,31:00,76,Natanael Batista Pimenta,Atlético,1231,20:31
