id,nome,campeonatoId,arbitroId,rodada,data,horario,horarioInt,horas,periodo,estadio,casa,visitante,numAmarelos,numVermelhos
19,20 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,19,2,05/06/2021,19:00,1140,19,Noite,Antônio Accioly / Goiania,3,4,9,0
20,21 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,20,3,13/06/2021,16:00,960,16,Tarde,Jornalista Mário Filho / Rio de Janeiro,0,15,0,0
21,22 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,21,3,12/06/2021,19:00,1140,19,Noite,Allianz Parque / Sao Paulo,1,2,3,0
22,23 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,22,3,12/06/2021,19:00,1140,19,Noite,Urbano Caldeira / Santos,13,19,6,0
23,24 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,0,3,13/06/2021,16:00,960,16,Tarde,Magalhães Pinto / Belo Horizonte,6,4,1,0
24,25 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,23,3,13/06/2021,16:00,960,16,Tarde,Arena do Grêmio / Porto Alegre,11,14,10,0
25,26 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,14,3,13/06/2021,20:30,1230,20,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,9,7,1
26,27 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,24,3,13/06/2021,20:30,1230,20,Noite,Roberto Santos / Salvador,12,8,9,1
27,28 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,25,3,13/06/2021,20:30,1230,20,Noite,Nabi Abi Chedid / Braganca Paulista,17,5,5,0
28,29 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,4,3,13/06/2021,20:30,1230,20,Noite,Índio Condá / Chapeco,16,10,4,0
29,30 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,26,3,21/07/2021,19:00,1140,19,Noite,Arena Pantanal / Cuiaba,18,3,11,1
30,31 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,15,4,17/06/2021,19:00,1140,19,Noite,Jornalista Mário Filho / Rio de Janeiro,5,13,7,0
31,32 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,27,4,16/06/2021,20:30,1230,20,Noite,Arena Corinthians / Sao Paulo,2,17,2,0
32,33 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,26,4,16/06/2021,19:00,1140,19,Noite,Cícero Pompeu de Toledo / Sao Paulo,4,16,6,1
33,34 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,28,4,17/06/2021,16:00,960,16,Tarde,Raimundo Sampaio / Belo Horizonte,15,18,2,0
34,35 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,29,4,16/06/2021,19:00,1140,19,Noite,José Pinheiro Borda / Porto Alegre,8,6,4,1
35,36 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,13,4,17/06/2021,16:00,960,16,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,10,12,9,0
36,37 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,9,4,17/06/2021,19:00,1140,19,Noite,Adelmar da Costa Carvalho / Recife,9,11,11,0
37,38 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,8,4,02/11/2021,16:00,960,16,Tarde,Joaquim Américo Guimarães / Curitiba,14,0,7,0
38,39 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,8,4,16/06/2021,21:30,1290,21,Noite,Alfredo Jaconi / Caxias do Sul,19,1,3,0
39,40 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,30,4,17/06/2021,19:00,1140,19,Noite,Antônio Accioly / Goiania,3,7,5,1
40,41 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,14,5,19/06/2021,21:00,1260,21,Noite,Jornalista Mário Filho / Rio de Janeiro,0,17,6,0
41,42 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,7,5,20/06/2021,11:00,660,11,Manha,Allianz Parque / Sao Paulo,1,15,7,1
42,43 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,5,5,20/06/2021,18:15,1095,18,Noite,Urbano Caldeira / Santos,13,4,6,0
43,44 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,2,5,21/06/2021,20:00,1200,20,Noite,Magalhães Pinto / Belo Horizonte,6,16,2,0
44,45 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,19,5,20/06/2021,16:00,960,16,Tarde,José Pinheiro Borda / Porto Alegre,8,10,5,0
45,46 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,21,5,20/06/2021,18:15,1095,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,5,4,0
46,47 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,6,5,20/06/2021,16:00,960,16,Tarde,Roberto Santos / Salvador,12,2,4,0
47,48 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,1,5,20/06/2021,18:15,1095,18,Noite,Joaquim Américo Guimarães / Curitiba,14,3,4,0
48,49 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,10,5,20/06/2021,20:30,1230,20,Noite,Alfredo Jaconi / Caxias do Sul,19,9,4,0
49,50 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,11,5,18/08/2021,19:00,1140,19,Noite,Arena Pantanal / Cuiaba,18,11,6,0
50,51 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,0,6,23/06/2021,19:00,1140,19,Noite,Jornalista Mário Filho / Rio de Janeiro,0,7,2,0
51,52 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,15,6,24/06/2021,19:00,1140,19,Noite,Arena Corinthians / Sao Paulo,2,9,3,0
52,53 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,23,6,23/06/2021,19:00,1140,19,Noite,Cícero Pompeu de Toledo / Sao Paulo,4,18,3,0
53,54 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,24,6,24/06/2021,16:00,960,16,Tarde,Raimundo Sampaio / Belo Horizonte,15,19,4,1
54,55 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,3,6,24/06/2021,21:30,1290,21,Noite,Arena do Grêmio / Porto Alegre,11,13,6,0
55,56 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,25,6,24/06/2021,19:00,1140,19,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,10,6,7,0
56,57 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,28,6,24/06/2021,21:30,1290,21,Noite,Roberto Santos / Salvador,12,14,4,2
57,58 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,29,6,23/06/2021,19:00,1140,19,Noite,Nabi Abi Chedid / Braganca Paulista,17,1,6,0
58,59 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,22,6,24/06/2021,19:00,1140,19,Noite,Índio Condá / Chapeco,16,8,5,3
59,60 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,18,6,23/06/2021,19:00,1140,19,Noite,Antônio Accioly / Goiania,3,5,7,0
60,61 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,5,7,27/06/2021,16:00,960,16,Tarde,São Januário / Rio de Janeiro,5,2,4,1
61,62 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,9,7,27/06/2021,20:00,1200,20,Noite,Allianz Parque / Sao Paulo,1,12,8,0
62,63 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,6,7,27/06/2021,20:30,1230,20,Noite,Urbano Caldeira / Santos,13,6,7,1
63,64 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,14,7,27/06/2021,20:30,1230,20,Noite,Raimundo Sampaio / Belo Horizonte,15,8,5,0
64,65 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,13,7,27/06/2021,20:00,1200,20,Noite,Arena do Grêmio / Porto Alegre,11,7,6,1
65,66 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,1,7,27/06/2021,20:30,1230,20,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,10,4,11,0
66,67 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,8,7,27/06/2021,20:30,1230,20,Noite,Adelmar da Costa Carvalho / Recife,9,18,1,0
67,68 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,17,7,27/06/2021,20:00,1200,20,Noite,Joaquim Américo Guimarães / Curitiba,14,16,2,0
68,69 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,27,7,27/06/2021,11:00,660,11,Manha,Alfredo Jaconi / Caxias do Sul,19,0,3,0
69,70 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,20,7,28/06/2021,20:00,1200,20,Noite,Antônio Accioly / Goiania,3,17,4,0
70,71 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,23,8,30/06/2021,16:00,960,16,Tarde,Sylvio Raulino de Oliveira / Volta Redonda,5,14,3,0
71,72 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,25,8,30/06/2021,21:30,1290,21,Noite,Arena Corinthians / Sao Paulo,2,4,2,0
72,73 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,30,8,30/06/2021,20:30,1230,20,Noite,Urbano Caldeira / Santos,13,9,5,0
73,74 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,21,8,01/07/2021,19:00,1140,19,Noite,Magalhães Pinto / Belo Horizonte,6,3,2,0
74,75 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,15,8,30/06/2021,19:00,1140,19,Noite,José Pinheiro Borda / Porto Alegre,8,1,6,1
75,76 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,28,8,30/06/2021,16:00,960,16,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,7,16,9,1
76,77 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,11,8,30/06/2021,19:00,1140,19,Noite,Roberto Santos / Salvador,12,15,6,0
77,78 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,24,8,01/07/2021,16:00,960,16,Tarde,Nabi Abi Chedid / Braganca Paulista,17,10,4,1
78,79 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,4,8,30/06/2021,21:30,1290,21,Noite,Alfredo Jaconi / Caxias do Sul,19,11,4,0
79,80 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,2,8,01/07/2021,20:00,1200,20,Noite,Arena Pantanal / Cuiaba,18,0,8,0
80,81 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,29,9,04/07/2021,16:00,960,16,Tarde,Arena Corinthians / Sao Paulo,0,5,3,0
81,82 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,13,9,03/07/2021,21:00,1260,21,Noite,Arena Corinthians / Sao Paulo,2,8,4,0
82,83 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,0,9,04/07/2021,18:15,1095,18,Noite,Cícero Pompeu de Toledo / Sao Paulo,4,17,3,0
83,84 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,9,9,03/07/2021,19:00,1140,19,Noite,Raimundo Sampaio / Belo Horizonte,15,13,9,0
84,85 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,8,9,04/07/2021,20:30,1230,20,Noite,Arena do Grêmio / Porto Alegre,11,3,3,0
85,86 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,31,9,04/07/2021,18:15,1095,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,10,19,4,1
86,87 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,3,9,04/07/2021,16:00,960,16,Tarde,Adelmar da Costa Carvalho / Recife,9,1,4,0
87,88 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,18,9,03/07/2021,19:00,1140,19,Noite,Joaquim Américo Guimarães / Curitiba,14,7,6,0
88,89 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,10,9,04/07/2021,11:00,660,11,Manha,Índio Condá / Chapeco,16,12,3,0
89,90 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,5,9,04/07/2021,18:15,1095,18,Noite,Arena Pantanal / Cuiaba,18,6,7,0
90,91 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,20,10,07/07/2021,21:30,1290,21,Noite,São Januário / Rio de Janeiro,5,10,7,0
91,92 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,1,10,07/07/2021,19:00,1140,19,Noite,Allianz Parque / Sao Paulo,1,11,6,0
92,93 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,17,10,06/07/2021,19:30,1170,19,Noite,Urbano Caldeira / Santos,13,14,4,0
93,94 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,15,10,07/07/2021,19:00,1140,19,Noite,Magalhães Pinto / Belo Horizonte,6,0,2,0
94,95 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,6,10,07/07/2021,21:30,1290,21,Noite,José Pinheiro Borda / Porto Alegre,8,4,5,0
95,96 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,27,10,07/07/2021,18:00,1080,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,15,3,0
96,97 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,32,10,07/07/2021,18:00,1080,18,Noite,Roberto Santos / Salvador,12,19,5,0
97,98 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,30,10,07/07/2021,18:00,1080,18,Noite,Nabi Abi Chedid / Braganca Paulista,17,18,5,0
98,99 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,23,10,08/07/2021,21:00,1260,21,Noite,Índio Condá / Chapeco,16,2,3,0
99,100 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,11,10,07/07/2021,19:15,1155,19,Noite,Antônio Accioly / Goiania,3,9,6,0
100,101 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,18,11,11/07/2021,18:15,1095,18,Noite,Jornalista Mário Filho / Rio de Janeiro,0,16,7,0
101,102 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,14,11,10/07/2021,16:30,990,16,Tarde,Allianz Parque / Sao Paulo,1,13,8,0
102,103 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,13,11,10/07/2021,19:00,1140,19,Noite,Cícero Pompeu de Toledo / Sao Paulo,4,12,1,0
103,104 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,0,11,10/07/2021,19:00,1140,19,Noite,Raimundo Sampaio / Belo Horizonte,15,6,2,0
104,105 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,21,11,10/07/2021,16:30,990,16,Tarde,Arena do Grêmio / Porto Alegre,11,8,3,0
105,106 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,3,11,11/07/2021,20:30,1230,20,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,2,7,1
106,107 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,28,11,10/07/2021,19:00,1140,19,Noite,Adelmar da Costa Carvalho / Recife,9,5,4,0
107,108 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,25,11,10/07/2021,17:00,1020,17,Tarde,Joaquim Américo Guimarães / Curitiba,14,17,4,0
108,109 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,24,11,11/07/2021,11:00,660,11,Manha,Alfredo Jaconi / Caxias do Sul,19,3,4,0
109,110 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,10,11,11/07/2021,18:15,1095,18,Noite,Arena Pantanal / Cuiaba,18,10,4,1
110,111 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,15,12,17/07/2021,21:00,1260,21,Noite,Jornalista Mário Filho / Rio de Janeiro,5,11,5,0
111,112 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,12,12,17/07/2021,19:00,1140,19,Noite,Arena Corinthians / Sao Paulo,2,6,2,0
112,113 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,5,12,17/07/2021,17:00,1020,17,Tarde,Cícero Pompeu de Toledo / Sao Paulo,4,7,7,0
113,114 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,17,12,19/07/2021,20:00,1200,20,Noite,Raimundo Sampaio / Belo Horizonte,15,9,4,0
114,115 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,2,12,18/07/2021,20:30,1230,20,Noite,José Pinheiro Borda / Porto Alegre,8,19,9,2
115,116 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,8,12,17/07/2021,17:00,1020,17,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,10,14,7,0
116,117 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,33,12,18/07/2021,18:15,1095,18,Noite,Roberto Santos / Salvador,12,0,6,0
117,118 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,29,12,18/07/2021,20:30,1230,20,Noite,Nabi Abi Chedid / Braganca Paulista,17,13,11,0
118,119 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,7,12,18/07/2021,11:00,660,11,Manha,Índio Condá / Chapeco,16,18,4,0
119,120 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,9,12,18/07/2021,16:00,960,16,Tarde,Antônio Accioly / Goiania,3,1,5,0
120,121 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,1,13,25/07/2021,16:00,960,16,Tarde,Jornalista Mário Filho / Rio de Janeiro,0,4,10,1
121,122 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,5,13,24/07/2021,19:00,1140,19,Noite,Allianz Parque / Sao Paulo,1,5,3,0
122,123 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,25,13,25/07/2021,18:15,1095,18,Noite,Urbano Caldeira / Santos,13,3,5,0
123,124 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,28,13,25/07/2021,11:00,660,11,Manha,Magalhães Pinto / Belo Horizonte,6,12,3,0
124,125 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,31,13,24/07/2021,17:00,1020,17,Tarde,Arena do Grêmio / Porto Alegre,11,15,6,0
125,126 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,6,13,25/07/2021,16:00,960,16,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,7,17,6,1
126,127 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,4,13,25/07/2021,20:30,1230,20,Noite,Adelmar da Costa Carvalho / Recife,9,10,5,0
127,128 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,27,13,25/07/2021,18:15,1095,18,Noite,Joaquim Américo Guimarães / Curitiba,14,8,8,0
128,129 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,11,13,26/07/2021,18:00,1080,18,Noite,Alfredo Jaconi / Caxias do Sul,19,16,6,1
129,130 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,20,13,26/07/2021,20:00,1200,20,Noite,Arena Pantanal / Cuiaba,18,2,3,1
130,131 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,34,14,02/09/2021,19:00,1140,19,Noite,Jornalista Mário Filho / Rio de Janeiro,5,19,3,0
131,132 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,25,14,01/08/2021,16:00,960,16,Tarde,Arena Corinthians / Sao Paulo,2,0,2,0
132,133 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,29,14,31/07/2021,19:00,1140,19,Noite,Cícero Pompeu de Toledo / Sao Paulo,4,1,6,1
133,134 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,14,14,01/08/2021,16:00,960,16,Tarde,Magalhães Pinto / Belo Horizonte,6,14,8,1
134,135 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,18,14,31/07/2021,20:00,1200,20,Noite,José Pinheiro Borda / Porto Alegre,8,18,5,1
135,136 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,9,14,01/08/2021,20:30,1230,20,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,10,7,7,0
136,137 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,7,14,01/08/2021,18:15,1095,18,Noite,Roberto Santos / Salvador,12,9,5,0
137,138 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,23,14,31/07/2021,21:00,1260,21,Noite,Nabi Abi Chedid / Braganca Paulista,17,11,3,0
138,139 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,2,14,01/08/2021,18:15,1095,18,Noite,Índio Condá / Chapeco,16,13,3,2
139,140 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,32,14,01/08/2021,20:30,1230,20,Noite,Antônio Accioly / Goiania,3,15,4,1
140,141 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,15,15,08/08/2021,18:15,1095,18,Noite,Jornalista Mário Filho / Rio de Janeiro,0,8,4,1
141,142 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,33,15,07/08/2021,21:00,1260,21,Noite,Allianz Parque / Sao Paulo,1,7,9,2
142,143 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,21,15,08/08/2021,16:00,960,16,Tarde,Urbano Caldeira / Santos,13,2,3,0
143,144 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,8,15,08/08/2021,16:00,960,16,Tarde,Raimundo Sampaio / Belo Horizonte,15,5,4,0
144,145 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,13,15,09/08/2021,20:00,1200,20,Noite,Arena do Grêmio / Porto Alegre,11,16,4,0
145,146 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,35,15,08/08/2021,18:15,1095,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,10,3,4,0
146,147 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,24,15,06/08/2021,19:00,1140,19,Noite,Adelmar da Costa Carvalho / Recife,9,17,4,0
147,148 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,12,15,07/08/2021,18:00,1080,18,Noite,Joaquim Américo Guimarães / Curitiba,14,4,8,1
148,149 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,36,15,08/08/2021,16:00,960,16,Tarde,Alfredo Jaconi / Caxias do Sul,19,6,5,0
149,150 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,34,15,07/08/2021,21:00,1260,21,Noite,Arena Pantanal / Cuiaba,18,12,3,1
150,151 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,16,16,15/08/2021,16:00,960,16,Tarde,Sylvio Raulino de Oliveira / Volta Redonda,0,9,5,0
151,152 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,2,16,15/08/2021,16:00,960,16,Tarde,Arena Corinthians / Sao Paulo,2,10,2,0
152,153 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,14,16,14/08/2021,21:00,1260,21,Noite,Cícero Pompeu de Toledo / Sao Paulo,4,11,5,0
