id,nome,cbf
730,Eduardo Jesus Vargas Rojas,10
731,Ademir da Silva Santos Junior,19
732,Mario Sergio Santos Costa,31
733,Bruno Cesar Pereira Silva,8
734,Raniele Almeida Melo,14
735,Arthur Largura Chaves,31
736,Danilo dos Santos de Oliveira,28
737,Gabriel Neves Perdomo,15
738,Igor Vinicius de Souza,2
739,Reinaldo Manoel da Silva,6
740,Roger Krug Guedes,9
741,Joao Vitor Vallony da Silva,3
742,Caio Vinicius da Conceicao,15
743,Jair Zaksauskas Ribeiro Ventura,TC
744,Magno Jose da Silva,2
745,Pedro Junqueira de Oliveira,17
746,Helio Junio Nunes de Castro,11
747,Raul Lô Gonçalves,23
748,Bruno Conceicao Praxedes,25
749,Joao Paulo Silva Martins,34
750,Vinicius Nelson de Souza Zanocelo,25
751,Bruno Felipe de Oliveira,40
752,Fabian Daniel Bustos,TC
753,Ricardo Goulart Pereira,10
754,PFSebastiao Martins de Oliveira Junior -,
755,Fabian Daniel Bustos -,TC
756,Moises Roberto Barbosa,20
757,Mauricio Magalhaes Prado,27
758,Gabriel Ivan Mercado,25
759,Kaique Rocha Lima,3
760,Carlos Maria de Pena Bonino,14
761,Kayque Luiz Pereira,62
762,Hugo Gonçalves Ferreira Neto,16
763,Mauro Joel Carli,3
764,Roberto Junior Fernandez Torres,1
765,Patrick de Paula Carreiro,8
766,Lucas Domingues Piazon,43
767,Brayan Andres Ceballos Jimenez,6
768,Juan Pablo Vojvoda -,TC
769,Joao Victor da Vitoria Fernandes,7
770,Ricardo Bueno da Silva,9
771,Gabriel Ferreira Neris,88
772,Jadson Alves dos Santos,16
773,Hayner Willian Monjardim Cordeiro,2
774,Gabriel Baralhas dos Santos,5
775,Leonardo Augusto dos Santos Pereira,18
776,William Matheus da Silva -,6
777,Severino do Ramo Clementino da Silva,2
778,Cleber Bomfim de Jesus,89
779,Antonio José Cardoso de Oliveira,TC
780,Diego Porfirio da Silva,33
781,Neilton Meira Mestzk,70
782,Adrian Emmanuel Martinez,52
783,Rafael William Dias Pinheiro,21
784,Pablo Fabricio Siles Morales,25
785,Pablo Felipe Teixeira,92
786,Leonardo Cittadini,18
787,Pedro Henrique Ribeiro Goncalves,34
788,Matheus Barcelos da Silva,19
789,Nicolas Hernandez Rodriguez,2
790,Diego Porfirio da Silva -,33
791,Gustavo Alberto Lema,AT
792,Ronald dos Santos Lopes,14
793,Marcelo Boeck,1
794,Lucas de Figueiredo Crispim,10
795,Vitor Ricardo Guerra Candido Wach,40
796,David da Hora da Conceicao,33
797,João Victor Gomes da Silva,35
798,Patric Cabral Lalau,2
799,Danilo Fernando Avelar,22
800,Pablo Gonçalves Maia Fortunato,29
801,Rodrigo Nestor Bertalia,25
802,Patrick Bezerra do Nascimento,88
803,Ricardo Bueno da Silva,9
804,Jadson Alves dos Santos,16
805,Vitor Mendes Alves,34
806,Joao Victor da Vitoria Fernandes,7
807,Roni Medeiros de Moura,29
808,Adson Ferreira Soares,28
809,Fagner Conserva Lemos,23
810,Angelo Gabriel Borges Damaceno,11
811,Rodrigo Fernandez Cedres,14
812,Rwan Philipe Rodrigues de Souza Cruz,12
813,TGLuis Miguel Moreira da Silva -,
814,Gustavo Nonato Santana,8
815,John Kennedy Batista de Souza,23
816,Chayene Medeiros Oliveira Santos,14
817,Mauro Joel Carli,3
818,Renzo Saravia,2
819,Thauan Lara dos Santos,36
820,Caio Vidal Rocha,47
821,Matheus Alexandre Anastacio de Souza,2
822,Thonny Anderson da Silva Carvalho,19
823,Igor Guilherme Barbosa da Paixao,98
824,Guilherme da Trindade Dubas,18
825,Messias Rodrigues da Silva Junior,3
826,Vinicius Goes Barbosa de Souza,29
827,Edison Luiz Ferreira Borges,AT
828,Ramon Menezes Roma,3
829,Airton Moises Santos Sousa,7
830,FTJoao Rodrigues dos Santos Neto,
831,Reynaldo Cesar Moraes,29
832,Matheus de Sales Cabral,36
833,Yan da Cruz Souto,13
834,Jenison de Jesus Brito E Brito,19
835,Joao Lucas de Almeida Carvalho,2
836,Alan Pereira Empereur,3
837,Wanderson Ferreira de Oliveira,23
838,Alan Pereira Empereur -,3
839,Luan Garcia Teixeira,13
840,Matheus Simonete Bressanelli,26
841,Arthur Largura Chaves,31
842,William de Oliveira Pottker,90
843,Bruno Cortes Barbosa,33
844,Helio Junio Nunes de Castro,11
845,Vitor Hugo Roque Ferreira,39
846,Khellven Douglas Silva Oliveira,13
847,Vitor Frezarin Bueno,8
848,Matheus Fernandes Siqueira,6
849,Pedro Raul Garay da Silva,11
850,Henrique Almeida Caixeta Nascentes,19
851,Eder Ferreira Graminho,33
852,Aluisio Chaves Ribeiro Moraes Junior,18
853,Guilherme Sucigan Mafra Cunha,14
854,Robert Renan Alves Barbosa,30
855,Gabriel Novaes Fernandes,35
856,Vinicius Lopes da Silva,70
857,Renzo Saravia,2
858,Lucas Fernandes da Silva,18
859,Matheus Nascimento de Paula,90
860,Eric dos Santos Rodrigues -,16
861,Abel Fernando Moreira Ferreira,TC
862,Joaquin Piquerez Moreira,22
863,Pedro Henrique Ribeiro Goncalves,34
864,Paulo Cesar Turra,AT
865,Abner Vinicius da Silva Santos,16
866,Gabriel Vinicius Menino -,25
867,Guilherme de Aguiar Camacho,29
868,Felipe Jonatan Rocha Andrade,3
869,Vinicius Nelson de Souza Zanocelo,25
870,Angelo Gabriel Borges Damaceno,11
871,Thiago Maia Alencar,8
872,Gabriel Barbosa Almeida,9
873,Mariano Ferreira Filho,25
874,William Matheus da Silva,6
875,Yuri Oliveira Lima,50
876,Moises Roberto Barbosa,20
877,Taison Barcellos Freda,7
878,Heitor Rodrigues da Fonseca,2
879,Iury Lirio Freitas de Castilho,99
880,Richardson Fernandes dos Santos,7
881,Richard Candido Coelho,25
882,Severino do Ramo Clementino da Silva,2
883,Matheus Alfredo Cadorini da Silva -,18
884,Leonardo Pinheiro da Conceicao,16
885,Diego Henrique Costa Barbosa,4
886,Jonathan Calleri,9
887,Luciano da Rocha Neves,11
888,Welington Damascena Santos,34
889,Rodrigo Nestor Bertalia,25
890,Gabriel Neves Perdomo,15
891,Shaylon Kallyson Cardozo,10
892,Ramon Menezes Roma,3
893,Gabriel Baralhas dos Santos,5
894,Jefferson Junio Antonio da Silva,6
895,Edson Felipe da Cruz,4
896,Alef Mangueira Severino Pereira,11
897,Valdemir de Oliveira Soares,97
898,Luis Antonio da Rocha Junior,29
899,Christian Chagas Tarouco,4
900,Ronald dos Santos Lopes,14
901,Nathan Gabriel de Souza Mendes -,45
902,Givanildo Vieira de Sousa,7
903,Igor Vinicius de Souza,2
904,Matheus Martins Silva dos Santos,37
905,Felipe Melo de Carvalho,52
906,Iury Lirio Freitas de Castilho,99
907,Messias Rodrigues da Silva Junior,3
908,Richard Candido Coelho,25
909,Leonardo Rech Ortiz,3
910,Rafael Vaz dos Santos,4
911,Bruno Cortes Barbosa,33
912,Raniele Almeida Melo,14
913,Rafael Antonio Figueiredo Ramos,2
914,Vitor Manuel de Oliveira Lopes Pereira,TC
915,Giovane Santana do Nascimento,42
916,Fabricio Bruno Soares de Faria,15
917,João Victor Gomes da Silva,35
918,Pedro Guilherme Abreu dos Santos,21
919,Vitor Manuel de Oliveira Lopes Pereira -,TC
920,Rodrigo Fernandez Cedres,14
921,Guilherme de Aguiar Camacho,29
922,Vinicius Nelson de Souza Zanocelo,25
923,Carlos Andres Sanchez Arcosa,7
924,Marcelo Faria Fernandes,AT
925,Lucas Henrique Barbosa,21
926,Luiz Fernando Moraes dos Santos,18
927,Joelton Francisco Urtiga,AT
928,Ronaldo de Oliveira Strada,1
929,Shaylon Kallyson Cardozo,11
930,Hayner Willian Monjardim Cordeiro,2
931,Lucas Kal Schenfeld Prigioli,21
932,German Andres Conti,4
933,Pedro Gabriel Pereira Lopes,29
934,Luan Patrick Wiedthauper,34
935,Adilson dos Anjos Oliveira,8
936,Ronielson da Silva Barbosa,10
937,Danilo Carvalho Barcelos,14
938,Fellipe Ramos Ignez Bastos,8
939,Matheus Felipe Santos Nascimento,42
940,Kelvin David Osorio Antury,9
941,Daniel Fortunato Borges,20
942,Jefferson Ruan Pereira dos Santos,47
943,Bruno Amorim Lazaroni -,AT
944,Daniel Fortunato Borges -,20
945,Hugo Gonçalves Ferreira Neto -,16
946,Gustavo Eliseo Morinigo Vazquez,TC
947,Henrique Adriano Buss,3
948,Onitlasi Junior de Moraes Rodrigues,20
949,Thalisson Kelven da Silva,4
950,Gabriel de Queiroz Ferreira Remedio,AT
951,Bruno Conceicao Praxedes,25
952,Eder Ferreira Graminho,33
953,Luan Patrick Wiedthauper,34
954,Everaldo Silva do Nascimento,37
955,Matheus Alexandre Anastacio de Souza,2
956,Diego Henrique Costa Barbosa,4
957,Patrick Bezerra do Nascimento,88
958,Luciano da Rocha Neves,11
959,Jonathan Calleri,9
960,André Trindade da Costa Neto,7
961,Caio Fernando de Oliveira,70
962,Murilo Cerqueira Paim,26
963,Eduard Andres Atuesta Velasco,20
964,Gustavo Raul Gomez Portillo,15
965,Joao Lucas de Almeida Carvalho,2
966,Mariano Ferreira Filho,25
967,Igor Rabello da Costa,16
968,Allan Rodrigues de Souza,29
969,Danilo das Neves Pinheiro,6
970,Romildo Del Piage de Souza,23
971,Douglas da Silva Teixeira,36
972,Lucas de Souza Mombra Rosa,40
973,Paulo Henrique de Oliveira Alves,96
974,Vitor Gabriel Claudino Rego Ferreira,63
975,Jackson Diego Ibraim Fagundes,20
976,Caio Vinicius da Conceicao,15
977,Magno Jose da Silva,2
978,Giovane Santana do Nascimento,42
979,Cleber Bomfim de Jesus,89
980,Wellington Soares da Silva,11
981,Leonardo Micali Baptistao,92
982,Marcos Leonardo Santos Almeida,9
983,Eduardo Gabriel dos Santos Bauermann,4
984,Bruno Cesar Pereira Silva,8
985,Bruno Cortes Barbosa,33
986,Raniele Almeida Melo,14
987,Eduardo Jacinto de Biasi,22
988,Guilherme Bissoli Campos,77
989,Carlos Maria de Pena Bonino,14
990,Kaique Rocha Lima,3
991,Pedro Henrique Azevedo Pereira,48
992,Wesley Ribeiro Silva,11
993,Danilo dos Santos de Oliveira,28
994,Jose Manuel Alberto Lopez,18
995,Iago Justen Maidana Martins,3
996,Matheus Leonardo Sales Cardoso,7
997,Raul Alejandro Caceres Bogado,27
998,Patric Cabral Lalau,2
999,PFLucas Vinicius O. do Nascimento,
1000,Pedro Gabriel Pereira Lopes,29
1001,Leonardo Pereira,4
1002,Gabriel Barbosa Almeida,9
1003,Thiago Maia Alencar,8
1004,Ricardo Bueno da Silva,9
1005,Isidro Miguel Pitta Saldivar,80
1006,Elton Junior Melo Ataide,17
1007,Jadson Alves dos Santos -,16
1008,Cleiton Schwengber,18
1009,Leonardo Rech Ortiz,3
1010,Marcos Vinicios Lopes Moura,27
1011,Natan Bernardo de Souza,21
1012,Brayan Andres Ceballos Jimenez,6
1013,Lucas de Figueiredo Crispim,10
1014,Ronald dos Santos Lopes,14
1015,Rafael Antonio Figueiredo Ramos,2
1016,Valdemir de Oliveira Soares,97
1017,Willian Roberto de Farias,8
1018,Adrian Emmanuel Martinez,52
1019,Vinicius Nelson de Souza Zanocelo,25
1020,Luiz Felipe do Nascimento dos Santos,2
1021,Fernando Marcal de Oliveira,21
1022,Renzo Saravia,2
1023,Vitor José Santos Severino,AT
1024,Gabriel Neves Perdomo,15
1025,Marcio Rafael Ferreira de Souza,13
1026,Luciano da Rocha Neves,11
1027,Luiz Gustavo Oliveira da Silva,32
1028,Thiago Couto Wenceslau,40
1029,Rodrigo Modesto da Silva Moledo,4
1030,Heitor Rodrigues da Fonseca,2
1031,Moises Roberto Barbosa,20
1032,Gabriel Ivan Mercado,25
1033,Charles Alexandre Patrice Francis Hembert -,AT
1034,Lucas de Souza Ventura,5
1035,Victor Julio Alves de Paula,87
1036,Emerson Rodrigues de Avila,AT
1037,Magno Jose da Silva,2
1038,Renato Barbosa dos Santos Junior,19
1039,Cristian David Pavon,30
1040,TGClaudio Keny,
1041,Camilo Reijers de Oliveira,5
1042,Tomas Esteban Cuello,28
1043,Miguel David Terans Perez,20
1044,Vitor Hugo Roque Ferreira,39
1045,Yuri Alberto Monteiro da Silva,7
1046,Junior Osmar Ignacio Alonso Mujica,3
1047,Ignacio Martin Fernandez,26
1048,Mauricio Nogueira Barbieri,TC
1049,Carlos Eduardo Ferreira de Souza,28
1050,Aderlan de Lima Silva,13
1051,André Trindade da Costa Neto,7
1052,Marcilio Florencio Mota Filho,33
1053,Manoel Messias Silva Carvalho,26
1054,Felipe Melo de Carvalho,52
1055,Fernando Diniz Silva,TC
1056,Caio Fernando de Oliveira,70
1057,Marrony da Silva Liberato Silveira -,16
1058,Luiz Gustavo Oliveira da Silva,32
1059,Talles Macedo Toledo Costa,37
1060,Pedro Raul Garay da Silva,11
1061,Luan Dias da Silva,99
1062,Fellipe Ramos Ignez Bastos,8
1063,Matheus de Sales Cabral,36
1064,Adailson Freire Pereira da Silva,27
1065,PFEdnilson de Sena Goes -,
1066,Luiz Antonio Venker Menezes,TC
1067,Gabriel Girotto Franco,23
1068,Thiago Heleno Henrique Ferreira,44
1069,Miguel David Terans Perez,20
1070,Vitor Gabriel Claudino Rego Ferreira,63
1071,Richard Candido Coelho,25
1072,Jhon Freduar Vasquez Anaya,20
1073,Luiz Otavio Anacleto Leandro,13
1074,Rodrigo Fernandez Cedres,14
1075,Angelo Gabriel Borges Damaceno,11
1076,Eduardo Gabriel dos Santos Bauermann,4
1077,Marcos Leonardo Santos Almeida,9
1078,Luis Antonio da Rocha Junior,29
1079,Thiago Galhardo do Nascimento Rocha,91
1080,Lucas de Figueiredo Crispim,10
1081,Marcelo da Conceiçao Benevenuto Malaquias,5
1082,Marlon Matheus Lopes do Nascimento,6
1083,Fabricio Bruno Soares de Faria,15
1084,Bruno Cesar Pereira Silva,8
1085,Valdemir de Oliveira Soares,97
1086,Matheus Alexandre Anastacio de Souza,2
1087,Henrique Adriano Buss,3
1088,Luciano Castan da Silva,4
1089,Thonny Anderson da Silva Carvalho,19
1090,Joao Pedro Vilardi Pinto,8
1091,Antonio José Cardoso de Oliveira,TC
1092,Igor Aquino da Silva,6
1093,Jenison de Jesus Brito E Brito,18
1094,Thonny Anderson da Silva Carvalho -,19
1095,Everaldo Silva do Nascimento,37
1096,Ricardo Viana Filho,9
1097,Jefferson Junio Antonio da Silva,6
1098,Edson Felipe da Cruz,4
1099,Jorge de Moura Xavier,10
1100,Marlon Rodrigues Freitas,8
1101,Leonardo Augusto dos Santos Pereira,23
1102,Willian Marlon Ferreira Moraes,16
1103,Luiz Fernando Moraes dos Santos -,21
1104,Leonardo Rech Ortiz,3
1105,Bruno dos Santos Nazario,22
1106,PFAndre Tadeo Gomes Volpe,
1107,Madson Ferreira dos Santos,13
1108,Guilherme de Aguiar Camacho,29
1109,Caio Fernando de Oliveira,70
1110,Jhon Adolfo Arias Andrade,21
1111,André Trindade da Costa Neto,7
1112,Wellington Aparecido Martins,5
1113,Luccas Claro dos Santos,4
1114,PFMarcos de Seixas Correa,
1115,Ademir da Silva Santos Junior,19
1116,Gabriel Ivan Mercado,25
1117,Joaquin Piquerez Moreira,22
1118,Murilo Cerqueira Paim,26
1119,Marcos Luis Rocha Aquino,2
1120,Guilherme Castilho Carvalho,40
1121,Vinicius Goes Barbosa de Souza,29
1122,Bruno de Jesus Pacheco,6
1123,Richardson Fernandes dos Santos -,7
1124,Adrian Emmanuel Martinez,52
1125,Willian Roberto de Farias,8
1126,Magno Jose da Silva,2
1127,Egidio de Araujo Pereira Junior -,6
1128,Thiago Galhardo do Nascimento Rocha,91
1129,Matheus de Vargas,20
1130,Fernando Miguel Kaufmann,16
1131,Jose Romario Silva de Souza,11
1132,Igor Aquino da Silva,6
1133,Joao Lucas de Almeida Carvalho,2
1134,Antonio José Cardoso de Oliveira,TC
1135,Felipe Alves Raymundo,1
1136,Maycon Vinicius Ferreira da Cruz,10
1137,Luciano da Rocha Neves,11
1138,Luiz Gustavo Oliveira da Silva,32
1139,Fernando Luiz Roza,5
1140,Leonardo Cittadini,18
1141,Thiago Heleno Henrique Ferreira,44
1142,Allan Rodrigues de Souza,29
1143,Pedro Henrique Azevedo Pereira,48
1144,Agustin Canobbio Graviz,9
1145,Felipe Melo de Carvalho,52
1146,Nathan Allan de Souza,13
1147,Rafael Gustavo Meneghel Gava,11
1148,Giuliano Galoppo,14
1149,Pablo Gonçalves Maia Fortunato,29
1150,Diego Ribas da Cunha,10
1151,Hugo de Souza Nogueira,45
1152,Jose Rafael Vivian,8
1153,Gustavo Raul Gomez Portillo,15
1154,Danilo Carvalho Barcelos,14
1155,Fellipe Ramos Ignez Bastos,8
1156,Adailson Freire Pereira da Silva,27
1157,Luiz Otavio Anacleto Leandro,13
1158,Jose Roberto Assunçao de Araujo Filho,22
1159,Messias Rodrigues da Silva Junior,3
1160,Michel Macedo Rocha Machado,88
1161,Lucas Fernandes da Silva,18
1162,Jefferson Ruan Pereira dos Santos,47
1163,Renzo Saravia,2
1164,Francisco Hyun Sol Kim,23
1165,Arthur Augusto de Matos Soares,25
1166,Lucas Kal Schenfeld Prigioli,21
1167,Alan Patrick Lourenço,10
1168,Braian Ezequiel Romero,9
1169,Thauan Lara dos Santos,36
1170,Joao Lucas de Souza Cardoso,30
1171,Igor Matheus Liziero Pereira,5
1172,Ronald dos Santos Lopes,14
1173,Jose Romario Silva de Souza -,59
1174,Natan Bernardo de Souza,21
1175,Joao Gabriel Martins Peglow,11
1176,Edson Fernando da Silva Gomes,18
1177,Fausto Mariano Vera,33
1178,Filipe Jorge Monteiro Almeida,AT
1179,Luiz Guilherme da Conceicao Silva,11
1180,Vladimir Orlando Cardoso de Araujo Filho,89
1181,Maicon Pereira Roque,33
1182,Lucas Braga Ribeiro,30
1183,Joao Paulo Silva Martins,34
1184,Hernan Arsenio Perez Gonzalez,30
1185,Willian Roberto de Farias,8
1186,Alef Mangueira Severino Pereira,11
1187,Luan Patrick Wiedthauper,34
1188,Thiago Maia Alencar,8
1189,Pablo Nascimento Castro,30
1190,Hugo de Souza Nogueira,45
1191,Vitor Hugo Roque Ferreira,39
1192,Alex Paulo Menezes Santana,80
1193,Joao Miranda de Souza Filho,22
1194,Fausto Mariano Vera,33
1195,Roger Krug Guedes,10
1196,Jose Manuel Alberto Lopez,18
1197,Joaquin Piquerez Moreira,22
1198,Renan dos Santos,1
1199,Willian Marlon Ferreira Moraes,5
1200,Hayner Willian Monjardim Cordeiro,13
1201,Philipe Sampaio Azevedo,94
1202,Philipe Sampaio Azevedo -,94
1203,Daniel de Sousa Brito,1
1204,PFMarcos de Seixas Correa,
1205,Marrony da Silva Liberato Silveira,16
1206,Severino do Ramo Clementino da Silva,2
1207,Gabriel Santos Cordeiro Lacerda,15
1208,John Steven Mendoza Valencia,10
1209,José Welison da Silva,17
1210,Marcelo da Conceiçao Benevenuto Malaquias,5
1211,Thiago Galhardo do Nascimento Rocha,91
1212,Robson dos Santos Fernandes,7
1213,Savio Antonio Alves,6
1214,William de Oliveira Pottker,90
1215,Rodrigo dos Santos de Freitas,32
1216,Savio Antonio Alves -,6
1217,Elton Junior Melo Ataide,17
1218,Jadson Alves dos Santos,16
1219,Yuri Oliveira Lima,50
1220,Felipe Augusto Rodrigues Pires,19
1221,Vitor Benedito Leque da Silva,99
1222,Alan Pereira Empereur,3
1223,Joao Pedro Vilardi Pinto,10
1224,Gabriel Cordeiro Pirani,7
1225,Daniel Guedes da Silva,2
1226,TGDiego de Almeida Favarin,
1227,Vitor Benedito Leque da Silva -,99
1228,Willian Roberto de Farias,8
1229,Matheus Alexandre Anastacio de Souza,2
1230,Luciano Castan da Silva,4
1231,Fernando Diniz Silva,TC
1232,Willian Gomes de Siqueira,17
1233,Natanael Moreira Milouski,16
1234,Valdemir de Oliveira Soares,97
1235,Helio Junio Nunes de Castro,11
1236,Luan Candido de Almeida,36
1237,Mauricio Nogueira Barbieri,TC
1238,Natan Bernardo de Souza,21
1239,Richardson Fernandes dos Santos,7
1240,Luiz Otavio Anacleto Leandro,13
1241,Michel Macedo Rocha Machado,88
1242,Messias Rodrigues da Silva Junior,3
1243,João Victor Gomes da Silva,35
1244,Arturo Erasmo Vidal Pardo,32
1245,Marcio Rafael Ferreira de Souza,13
1246,Maycon Vinicius Ferreira da Cruz,10
1247,Felipe Jonatan Rocha Andrade,3
1248,Eduardo Gabriel dos Santos Bauermann,4
1249,Rodrigo Fernandez Cedres,14
1250,Marcos Leonardo Santos Almeida,9
1251,Bruno dos Santos Nazario,22
1252,Joao Victor da Vitoria Fernandes,7
1253,Adryelson Shawann Lima Silva,34
1254,Victor Leandro Cuesta,15
1255,Ramiro Moschen Benetti,17
1256,Giuliano Victor de Paula,11
1257,Vitor Manuel de Oliveira Lopes Pereira,TC
1258,Lucas Pacheco Affini,88
1259,Willian Marlon Ferreira Moraes,5
1260,Diego Churin,9
1261,Daniel Guedes da Silva,13
1262,Wanderson Ferreira de Oliveira,11
1263,Lucas Xavier Gazal -,3
1264,Luiz Antonio Venker Menezes,TC
1265,Fabricio Tomas Bustos Sein,16
1266,Matheus Simonete Bressanelli,26
1267,Eduardo Jacinto de Biasi,22
1268,Guilherme Bissoli Campos,77
1269,Kevin Peterson dos Santos Silva,13
1270,Raniele Almeida Melo,14
1271,Luiz Antonio Venker Menezes -,TC
1272,Marcos da Silva Franca,11
1273,Junior Osmar Ignacio Alonso Mujica,3
1274,Givanildo Vieira de Sousa,7
1275,Allan Rodrigues de Souza,29
1276,Henrique Almeida Caixeta Nascentes,19
1277,Eder Ferreira Graminho,33
1278,Adilson dos Anjos Oliveira,8
1279,Pedro Gabriel Pereira Lopes,29
1280,Marcelo Lomba do Nascimento,42
1281,Raphael Cavalcante Veiga,23
1282,Murilo Cerqueira Paim,26
1283,Michel Daryl Araujo Villar,11
1284,Marcilio Florencio Mota Filho,33
1285,Paulo Henrique Chagas de Lima,10
1286,Reinaldo Manoel da Silva,6
1287,Patrick Bezerra do Nascimento,88
1288,Fernando Miguel Kaufmann,16
1289,Marcelo da Conceiçao Benevenuto Malaquias,5
1290,Eduardo Santos Queiroz,37
1291,Raul Lô Gonçalves,23
1292,Arturo Erasmo Vidal Pardo,32
1293,Pedro Guilherme Abreu dos Santos,21
1294,Carlos Eduardo de Oliveira Alves,33
1295,Danilo Barbosa da Silva,5
1296,Renzo Saravia,2
1297,Ygor Nogueira de Paula,44
1298,Felipe Augusto Rodrigues Pires,19
1299,Jose Guilherme Guidolin Pegorari,1
1300,Nicolas Hernandez Rodriguez,2
1301,Auremir Evangelista dos Santos,5
1302,Magno Jose da Silva,2
1303,Hayner Willian Monjardim Cordeiro,2
1304,Wanderson Santos Pereira,3
1305,Hayner Willian Monjardim Cordeiro -,2
1306,Caio Vinicius da Conceicao -,15
1307,Bruno Gomes da Silva Clevelario,32
1308,Jhon Carlos Chancellor Cedeno,41
1309,Egidio de Araujo Pereira Junior,6
1310,Fabricio Daniel de Souza,13
1311,Jose Paolo Guerrero Gonzales,99
1312,Rodrigo dos Santos de Freitas,32
1313,Lucas de Souza Ventura,5
1314,Alef Mangueira Severino Pereira,11
1315,Thonny Anderson da Silva Carvalho,19
1316,Diego Porfirio da Silva,33
1317,Marlon Matheus Lopes do Nascimento,6
1318,Pedro Gabriel Pereira Lopes,29
1319,Ayrton Lucas Dantas de Medeiros,6
1320,Pedro Guilherme Abreu dos Santos,21
1321,Gabriel Barbosa Almeida,9
1322,Severino do Ramo Clementino da Silva,2
1323,Gabriel Santos Cordeiro Lacerda,15
1324,Richard Candido Coelho,25
1325,Vinicius Goes Barbosa de Souza,29
1326,Joao Ricardo Riedi,1
1327,Jhon Freduar Vasquez Anaya,20
1328,Joao Alves de Assis Silva -,77
1329,Gabriel Barbosa Almeida -,9
1330,Wesley Ribeiro Silva,11
1331,Eduard Andres Atuesta Velasco,20
1332,Vanderlan Barbosa da Silva,36
1333,Jose Rafael Vivian,8
1334,Lucas Evangelista Santana de Oliveira,8
1335,Luan Candido de Almeida,36
1336,Artur Victor Guimaraes,7
1337,Aderlan de Lima Silva,13
1338,Victor Danilo Cantillo Jimenez,24
1339,Fabian Cornelio Balbuena Gonzalez,31
1340,Daniel de Sousa Brito,1
1341,Carlos Maria de Pena Bonino,14
1342,Horacio Gabriel Carabajal,5
1343,Luiz Diallisson de Souza Alves,22
1344,Savio Antonio Alves,6
1345,Felipe Augusto Rodrigues Pires,19
1346,Jose Guilherme Guidolin Pegorari,1
1347,Elton Junior Melo Ataide,17
1348,Guilherme Parede Pinheiro,77
1349,Vitor Mendes Alves,34
1350,Bruno dos Santos Nazario,22
1351,Mateus Ferreira,48
1352,Raniele Almeida Melo,14
1353,Bruno Cesar Pereira Silva,8
1354,William de Oliveira Pottker,90
1355,Guilherme Bissoli Campos,77
1356,Kevin Peterson dos Santos Silva,13
1357,Luis Antonio da Rocha Junior,29
1358,Carlos Eduardo de Oliveira Alves,33
1359,Fernando Marcal de Oliveira,21
1360,Federico Matias Zaracho,15
1361,Nathanael Ananias da Silva,40
1362,Luiz Fernando Moraes dos Santos,11
1363,Nahuel Adolfo Ferraresi Hernandez,44
1364,Welington Damascena Santos,34
1365,Wanderson Ferreira de Oliveira,7
1366,Antonio José Cardoso de Oliveira,TC
1367,Deyverson Brum Silva,9
1368,Alan Pereira Empereur,3
1369,Bruno Amorim Lazaroni -,AT
1370,Welington Damascena Santos -,34
1371,TGOctavio Jose Bittencourt Ambrogi Kalil Ohl -,
1372,Bryan Jahir Garcia Realpe,30
1373,Anderson Silva da Paixão,98
1374,Ignacio Martin Fernandez,26
1375,Helio Junio Nunes de Castro,11
1376,Carlos Eduardo Ferreira de Souza,28
1377,PFCristiano Garcia Nunes -,
1378,Jhon Adolfo Arias Andrade,21
1379,Robson dos Santos Fernandes,7
1380,Thiago Galhardo do Nascimento Rocha,91
1381,Gaston Ricardo Liendo -,AT
1382,Carlos Gilberto do Nascimento Silva,4
1383,Vitor Manuel de Oliveira Lopes Pereira,TC
1384,Joao Miranda de Souza Filho,22
1385,Luciano da Rocha Neves,11
1386,Eder Citadin Martins,23
1387,Onitlasi Junior de Moraes Rodrigues,20
1388,Jadson Alves dos Santos,16
1389,Vitor Gabriel Claudino Rego Ferreira,63
1390,Leandro Emmanuel Martinez,80
1391,Lucas Kal Schenfeld Prigioli,21
1392,Henrique Almeida Caixeta Nascentes,19
1393,Marlon Matheus Lopes do Nascimento,6
1394,Aloisio dos Santos Goncalves,99
1395,Joao Victor Santos Sa,29
1396,Taison Barcellos Freda,7
1397,Joaquim Henrique Pereira Silva,5
1398,Joao Pedro Vilardi Pinto,10
1399,Andre Luis da Costa Alfredo,11
1400,Lucas Pires Silva,44
1401,Guilherme de Aguiar Camacho,29
1402,Eduardo Gabriel dos Santos Bauermann,4
1403,Severino do Ramo Clementino da Silva,2
1404,Bruno de Jesus Pacheco,6
1405,Richardson Fernandes dos Santos,7
1406,Richard Candido Coelho,25
1407,Ayrton Lucas Dantas de Medeiros,6
1408,Vinicius Santos Silva,7
1409,Adailson Freire Pereira da Silva,27
1410,Savio Antonio Alves,6
1411,PFEdnilson de Sena Goes,
1412,Fernando Luiz Roza,5
1413,Vitor Hugo Naum dos Santos,11
1414,Alex Paulo Menezes Santana,80
1415,Bento Matheus Krepski,1
1416,Rafael Vaz dos Santos,4
1417,Matheus Galdezani,92
1418,Jean Pyerre Casagrande Silveira Correa,21
1419,Vitor Hugo Naum dos Santos -,11
1420,Alef Mangueira Severino Pereira,11
1421,Robson Michael Signorini,20
1422,Natanael Moreira Milouski,16
1423,Adrian Emmanuel Martinez,52
1424,Rafael Lucas Cardoso dos Santos,36
1425,Gabriel Vasconcelos Ferreira,1
1426,Wellington Soares da Silva,7
1427,Luiz Fernando Moraes dos Santos,11
