id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
71,196,7,1123,2,4:00,49,Richardson Fernandes dos Santos -,Ceará,1054,17:34
72,197,18,1127,2,40:00,85,Egidio de Araujo Pereira Junior -,Coritiba,1090,18:10
73,206,12,1173,1,29:00,29,Jose Romario Silva de Souza -,Fortaleza,1109,18:29
74,214,8,1202,2,16:00,61,Philipe Sampaio Azevedo -,Botafogo,1336,22:16
75,217,19,1216,2,39:00,84,Savio Antonio Alves -,Goiás,1089,18:09
76,218,10,1227,2,48:00,93,Vitor Benedito Leque da Silva -,Juventude,1338,22:18
77,227,14,1263,1,44:00,44,Lucas Xavier Gazal -,Atlético,1124,18:44
78,228,1,1271,1,28:00,28,Luiz Antonio Venker Menezes -,Internacional,1228,20:28
79,237,14,1305,2,11:00,56,Hayner Willian Monjardim Cordeiro -,Atlético,1061,17:41
80,237,19,1306,2,34:00,79,Caio Vinicius da Conceicao -,Goiás,1084,18:04
81,241,7,1328,2,18:00,63,Joao Alves de Assis Silva -,Ceará,738,12:18
82,241,15,1329,2,48:00,93,Gabriel Barbosa Almeida -,Flamengo,768,12:48
83,248,13,1369,1,45:00,45,Bruno Amorim Lazaroni -,Cuiabá Saf,1185,19:45
84,248,4,1370,2,9:00,54,Welington Damascena Santos -,São Paulo,1209,20:09
85,248,4,1371,2,36:00,81,TGOctavio Jose Bittencourt Ambrogi Kalil Ohl -,São Paulo,1236,20:36
86,250,0,1377,2,49:00,94,PFCristiano Garcia Nunes -,Atlético Mineiro,1129,18:49
87,251,12,1381,1,45:00,45,Gaston Ricardo Liendo -,Fortaleza,1185,19:45
88,258,5,1419,2,5:00,50,Vitor Hugo Naum dos Santos -,Athletico Paranaense,725,12:05
89,259,14,1429,2,39:00,84,Eduardo Alexandre Baptista -,Atlético,1059,17:39
90,261,2,1440,1,5:00,5,David Braz de Oliveira Filho -,Fluminense,965,16:05
91,261,2,1441,2,42:00,87,Manoel Messias Silva Carvalho -,Fluminense,1062,17:42
92,261,15,1442,2,42:00,87,Mario Sergio Santos Costa -,Flamengo,1062,17:42
93,261,15,1443,2,45:00,90,Everton Sousa Soares -,Flamengo,1065,17:45
94,261,2,1444,2,45:00,90,Caio Fernando de Oliveira -,Fluminense,1065,17:45
95,263,6,1458,2,14:00,59,Danilo dos Santos de Oliveira -,Palmeiras,1184,19:44
96,263,6,1459,2,47:00,92,Abel Fernando Moreira Ferreira -,Palmeiras,1217,20:17
97,266,7,1479,1,38:00,38,Luiz Otavio Anacleto Leandro -,Ceará,998,16:38
98,266,7,1480,2,39:00,84,Jose Roberto Assunçao de Araujo Filho -,Ceará,1059,17:39
99,269,13,1499,1,46:00,46,Paulo Marcos de Jesus Ribeiro -,Cuiabá Saf,1186,19:46
100,280,2,1558,2,17:00,62,Manoel Messias Silva Carvalho -,Fluminense,977,16:17
101,281,11,1560,1,4:00,4,Luan Candido de Almeida -,Red Bull Bragantino,1144,19:04
102,284,6,1578,2,23:00,68,Jose Rafael Vivian -,Palmeiras,1283,21:23
103,294,3,1637,2,44:00,89,Nathan Santos de Araújo -,Santos,1394,23:14
104,294,0,1638,2,41:00,86,TGRogerio Maia de Brum -,Atlético Mineiro,1391,23:11
105,296,7,1650,2,15:00,60,Vinicius Goes Barbosa de Souza -,Ceará,1215,20:15
106,302,4,1683,2,44:00,89,Leonardo Pinheiro da Conceicao -,São Paulo,1064,17:44
107,309,18,1712,1,3:00,3,Warley Leandro da Silva -,Coritiba,1083,18:03
108,310,12,1717,2,28:00,73,Caio Alexandre Sousa E Silva -,Fortaleza,1318,21:58
109,312,11,1729,2,52:00,97,Lucas Evangelista Santana de Oliveira -,Red Bull Bragantino,1312,21:52
110,313,4,1738,2,45:00,90,Lucas Lopes Beraldo -,São Paulo,1065,17:45
111,313,4,1739,1,44:00,44,Nahuel Adolfo Ferraresi Hernandez -,São Paulo,1004,16:44
112,316,13,1761,2,5:00,50,Igor Aquino da Silva -,Cuiabá Saf,1025,17:05
113,324,9,1794,1,43:00,43,Yuri Alberto Monteiro da Silva -,Corinthians,1183,19:43
114,324,3,1795,2,14:00,59,Lucas Henrique Barbosa -,Santos,1214,20:14
115,336,18,1854,2,42:00,87,Guillermo Gabriel de Los Santos Viana -,Coritiba,1242,20:42
116,337,19,1860,2,13:00,58,MDIgor de Castro Aquino -,Goiás,1378,22:58
117,339,5,1872,2,15:00,60,Tomas Esteban Cuello -,Athletico Paranaense,1380,23:00
118,342,0,1883,2,50:00,95,Avlamir Dirceo Stival -,Atlético Mineiro,1400,23:20
119,346,7,1901,2,12:00,57,Cleber Bomfim de Jesus -,Ceará,1272,21:12
120,351,4,1922,2,46:00,91,Marcio Rafael Ferreira de Souza -,São Paulo,1096,18:16
121,355,5,1946,2,45:00,90,Thiago Heleno Henrique Ferreira -,Athletico Paranaense,1365,22:45
122,356,14,1954,2,29:00,74,Luiz Fernando Moraes dos Santos -,Atlético,1049,17:29
123,358,13,1969,1,48:00,48,Antonio José Cardoso de Oliveira -,Cuiabá Saf,1158,19:18
124,361,19,1989,2,41:00,86,Fellipe Ramos Ignez Bastos -,Goiás,1241,20:41
125,361,19,1990,2,6:00,51,Adailson Freire Pereira da Silva -,Goiás,1206,20:06
126,369,9,2046,1,37:00,37,Bruno Mendez Cittadini -,Corinthians,1177,19:37
127,369,9,2047,1,38:00,38,Vitor Manuel de Oliveira Lopes Pereira -,Corinthians,1178,19:38
128,370,14,2054,1,38:00,38,Willian Marlon Ferreira Moraes -,Atlético,998,16:38
129,378,18,2095,2,2:00,47,Alef Mangueira Severino Pereira -,Coritiba,1022,17:02
