id,nome,cbf
115,Andre Dhominique Queiroz Santiago da Silva -,13
116,Ralph Machado Dias,5
117,Fernando Jose da Cunha Neto,8
118,Claudinei dos Santos Oliveira,TC
119,Fabiano da Silva Souza,6
120,Ronaldo Henrique Ferreira da Silva,5
121,Leonardo de Oliveira Costa,5
122,Kaio Silva Mendes,7
123,Lucas Santos Siqueira,8
124,Rafael Pereira dos Santos,5
125,Carlos Eduardo de Souza Vieira,17
126,Georgemy Goncalves -,1
127,Gabriel dos Santos Francisco,9
128,Jhonny Lucas Flora Barboza,8
129,Helio Cunha Borges,21
130,Diego de Souza Andrade,29
131,Ricardo Viana Filho,99
132,Mathias Adalberto Villasanti Rolon,27
133,Matheus Pereira de Souza,16
134,Derlan de Oliveira Bento,34
135,Leandro Vilela Sales Teixeira,31
136,Giovanni Augusto Oliveira Cardoso,10
137,Jose Rodrigo Andrade Ramos,32
138,Anderson Wanderllan de Moraes Rodrigues,11
139,Rafael Oliveira Silva,10
140,Alex Ruan Vasconcelos Ferreira,68
141,Igor Henrique Martins Machado,10
142,Antonio Francisco Moura Neto,25
143,PFGonzalo Danilo Alvarez Menoni -,
144,Gabriel Dias de Oliveira,13
145,Luiz Carlos Marques Lima,9
146,Rodrigo Fagundes de Freitas,3
147,Cristovam Roberto Ribeiro da Silva,2
148,Rayan Poltronieri Pereira,14
149,Jose Marcos Alves Luis,4
150,Marcos Vinicius Cerato,11
151,Nicolas Mores da Cruz,11
152,Julio Cesar Czarneski,7
153,Leandro Vilela Sales Teixeira,31
154,Diogo Mateus de Almeida Rodrigues Maciel,13
155,Ronaldo Luiz Alves,22
156,Daniel dos Santos Cerqueira,AT
157,Amarildo Aparecido de Souza Junior,9
158,Bruno Ferreira Ventura Diniz,1
159,Thassio Marques Melo da Silva Almeida,2
160,Luis Phelipe de Souza Figueiredo,10
161,MGFrancisco de Assis Rodrigues Miranda,
162,Richard Alexandre Birkheun Rodrigues,11
163,Iago Pereira Mendonça,4
164,Anselmo Ramon Alves Herculano,9
165,Willian Oliveira dos Santos,16
166,Rafael Pereira dos Santos,5
167,Calyson Rubens Santiago Rosa,20
168,Osvaldo Lourenco Filho,11
169,Geovane Batista de Faria,5
170,Gabriel Santana Pinto,27
171,Marcos Rogerio Ricci Lopes,2
172,Bruno Henrique Fortunato Aguiar,3
173,Gerson Rodolfo da Silva,5
174,Luiz Antonio de Souza Soares,88
175,Guilherme Ribeiro Rend,15
176,Gilson Kleina,TC
177,Alexandre Rodrigues Soares,13
178,Jhony Douglas Santiago,5
179,Allan Rodrigo Aal,TC
180,Daniel de Oliveira Sertanejo -,11
181,Renie Almeida da Silva,4
182,Anderson Conceição Benedito,4
183,Anderson Luis de Carvalho,10
184,Riquelme de Carvalho Araujo Viana,45
185,Felipe Amaral Casarin Damasceno,19
186,Leonardo Naldi de Matos,5
187,Wallisson Luiz Alves Maximo,25
188,Douglas do Espirito Santo Torres,2
189,Francisco Vitor Silva Costa,29
190,Joao Paulo da Silva,5
191,Luvanor Henrique de Sousa Silva,90
192,Eduardo Schroeder Brock,14
193,Vitor Benedito Leque da Silva,19
194,Willian Osmar de Oliveira Silva,29
195,Rafael Cabral Barbosa,1
196,Daniel Amorim Dias da Silva,9
197,Rafael Ferreira Donato,5
198,Alex da Silva,2
199,Paulo de Souza Junior,7
200,Jean Lucas Figueiredo,18
201,Joseph Mauricio de Oliveira Figueiredo,5
202,Danilo Gomes Magalhaes,9
203,Caique Franca Godoy,12
204,Matheus Trindade Gonçalves,55
205,Luciano Batista da Silva Junior,46
206,Rodrigo Gomes dos Santos,90
207,Marco Tulio Oliveira Lemos,21
208,Igor Inocencio de Oliveira,29
209,Diego Renan de Lima Ferreira,26
210,Carlos Eduardo da Silva Santos,3
211,Leandro Carvalho da Silva,23
212,Eduardo Luiz Person,8
213,Diogo Mateus de Almeida Rodrigues Maciel,13
214,PFRodolfo Jesus de Oliveira,
215,Matheus Pereira de Souza,16
216,Leandro Carvalho da Silva -,23
217,Claudio Coelho Salvatico,2
218,Guilherme Ferreira Pinto,9
219,Tiago Marques Rezende,19
220,Jhony Douglas Santiago,5
221,Rodolfo Filemon de Oliveira da Silva,13
222,Lucas Costa da Silva,11
223,Romario Guilherme dos Santos,6
224,Tiago Marques Rezende -,19
225,Matheus Bahia Santos,79
226,Luiz Henrique dos Santos Junior,6
227,Augusto Sergio Ferreira,TC
228,Daniel Sampaio Simoes,10
229,Jose Guilherme Guidolin Pegorari,1
230,Gerson Alencar de Lima Junior,10
231,Jorge Andres Roa Jimenez,5
232,Rafael Elias da Silva,9
233,Iago Teles da Silva,20
234,Uiles Geraldo Goncalves Freitas Junior,TC
235,Saimon Pains Tormen,4
236,Augusto de Souza Silva,20
237,Watson Rennio Pires dos Santos Silva,13
238,Luiz Gustavo da Silva Machado Duarte,15
239,Victor Andrade Santos,11
240,Rafael Ferreira Donato,5
241,Renato Palm da Silveira,3
242,Bruno Bairros Collaço,6
243,Watson Rennio Pires dos Santos Silva -,13
244,Yago Henrique Severino dos Santos,8
245,Emerson Ramon Bezerra Oliveira,17
246,Nicolas Vichiatto da Silva -,30
247,Lucas Araujo de Oliveira,8
248,Mateus da Silva Duarte,2
249,Rafael Oliveira Silva,10
250,Leonardo Rodrigues Conde,TC
251,Renato de Cassio Negrao,AT
252,Ricardo Ribeiro de Lima,5
253,Tomas Almino Bastos da Silva,8
254,Fabiano da Silva Souza,6
255,Anderson Luis de Carvalho,10
256,Gabriel Dias de Oliveira,13
257,Anderson Jordan da Silva Cordeiro,3
258,Jose Ricardo Araujo Fernandes,8
259,Paulo de Souza Junior,7
260,Alexandre Rodrigues Soares,14
261,Gilson Kleina,TC
262,Roberto Pimenta Vinagre Filho,8
263,Guilherme Ribeiro Rend,17
264,Rodolfo Jose da Silva Bardella,33
265,Leandro Vilela Sales Teixeira,31
266,Matheus Pereira de Souza,16
267,Silas Araujo da Silva,96
268,Giovanni Augusto Oliveira Cardoso,10
269,Diogo Mateus de Almeida Rodrigues Maciel,13
270,Julio Cesar Czarneski,7
271,Felipe Amaral Casarin Damasceno,19
272,Norberto Pereira Marinho Neto,2
273,Thiago Oliveira Lopes,3
274,Ramon Rodrigo de Carvalho,40
275,Guilherme Kennedy Romao,6
276,Anselmo Ramon Alves Herculano,9
277,Gilvan Souza Correa,4
278,Luciano Batista da Silva Junior,46
279,Felipe Garcia dos Prazeres,1
280,Joseph Mauricio de Oliveira Figueiredo,5
281,Gilson Kleina,TC
282,Victor Ramos Ferreira,4
283,Roberto Pimenta Vinagre Filho,8
284,Gerson Rodolfo da Silva,5
285,Aylon Darwin Tavella,11
286,Roberto Heuchayer Santos de Araujo,6
287,Renan Carvalho Areias,5
288,Felipe Garcia Goncalves,23
289,Jose Brandao Goncalves Junior,19
290,Yuri Lima Lara,5
291,Andrey Nascimento dos Santos,16
292,Bruno dos Santos Nazario,7
293,Hedhe Halls Rocha da Silva,24
294,Thiago Rodrigues de Oliveira Nogueira,1
295,Cicero dos Santos,19
296,Bruno dos Santos Nazario -,7
297,Ignacio da Silva Oliveira,4
298,Ronaldo Cezar Soares dos Santos,57
299,Gabriel dos Santos Francisco,9
300,Luan Henrique Marchiori Alves,2
301,Lucas Silva Borges,16
302,Mathias Adalberto Villasanti Rolon,27
303,Geovane de Jesus Rocha,42
304,Jose Ivaldo Almeida Silva,5
305,Luis Phelipe de Souza Figueiredo,17
306,Djavan Aulim Candido de Souza,5
307,Cleidson Andrade de Souza Silva,4
308,Ewandro Felipe de Lima Costa,7
309,Richard Dario Franco Escobar,18
310,Bruno Bairros Collaço,6
311,TGLauro Jose de Araujo Filho,
312,Alex da Silva,2
313,Felipe Amaral Casarin Damasceno,19
314,Wallisson Luiz Alves Maximo,25
315,Reginaldo Ramires de Oliveira Albertino,16
316,Thiago Oliveira Lopes,3
317,Jhony Douglas Santiago,5
318,Felipe Albuquerque Felippi,2
319,Leonardo Lima dos Santos,15
320,Rodolfo Filemon de Oliveira da Silva,3
321,Osvaldo Lourenco Filho,11
322,Diego Renan de Lima Ferreira,26
323,Igor Inocencio de Oliveira,29
324,Andre da Silva Lima,5
325,Lucas Pereira Mendes,13
326,Andre da Silva Lima -,5
327,Cleidson Andrade de Souza Silva,4
328,Bryan Borges Mascarenhas,2
329,Jose Ivaldo Almeida Silva,5
330,Lucas da Cruz Oliveira,26
331,Geovane de Jesus Rocha,42
332,Marcelo Hermes,6
333,Hygor Cleber Garcia Silva,18
334,Fellipe Mateus de Sena Araujo,11
335,Gilvan Souza Correa,4
336,Willie Hortencio Barbosa,21
337,Elkeson de Oliveira Cardoso,9
338,Aylon Darwin Tavella,11
339,Rafael Pereira dos Santos,5
340,Lucas Santos Siqueira,8
341,Bernardo Schappo,4
342,Rafael Elias da Silva,9
343,Samuel Henrique dos Santos Eleoterio,2
344,Jhonny Lucas Flora Barboza,13
345,Cyro Garcia Soares Leaes,AT
346,Jose Mateus Junior,8
347,Wagner Pereira Marques,26
348,Rildo Goncalves de Amorim Filho,37
349,Daniel Sampaio Simoes,10
350,Marco Antonio Rosa Furtado Junior,7
351,Juan Sebastian Quintero Fletcher,2
352,Anderson Luis de Carvalho,10
353,Yuri Lima Lara,5
354,Carlosalonso Enrique Palacios Nunez,19
355,Mateus da Silva Duarte,2
356,Eloir Silva Moreira,15
357,Rafael Costa dos Santos,19
358,Arthur Rodrigues Rezende,8
359,Pablo Roberto dos Santos Barbosa,20
360,Giovanni Augusto Oliveira Cardoso,10
361,Lucas Ramon Batista Silva,19
362,Bruno Aparecido Reis Ezequiel,23
363,Jean Lucas Figueiredo,20
364,Everton Felipe de Oliveira Silva,10
365,Juan Sebastian Quintero Fletcher,2
366,Thiago Rodrigues de Oliveira Nogueira,1
367,Matheus Barbosa Teixeira,18
368,Carlosalonso Enrique Palacios Nunez,19
369,Gabriel Dias de Oliveira,13
370,Mauricio Kozlinski,30
371,Matheus Pereira de Souza,16
372,Lucas Vinicius Goncalves Silva,9
373,Madison Araujo Costa,98
374,Guilherme Kennedy Romao,6
375,Daniel Pollo Barion,TC
376,Anselmo Ramon Alves Herculano,9
377,Samuel Henrique dos Santos Eleoterio,2
378,Bryan Borges Mascarenhas,2
379,Richard Dario Franco Escobar,18
380,Marco Tulio Oliveira Lemos,21
381,Marcelo Henrique Passos Carne,31
382,Lucas Cavalcante Silva Afonso,33
383,Felipe Augusto Ferreira Batista,7
384,Denis Yashiro Camargo Iwamura -,AT
385,Jeferson Silva dos Santos,28
386,Gerson Rodolfo da Silva,5
387,Marcos Rogerio Ricci Lopes,2
388,Rodrigo Vasconcelos Oliveira,5
389,MGWillian Jair Santos -,
390,Rafael Thyere de Albuquerque Marques,15
391,Bruno Matias dos Santos,31
392,Willian Oliveira dos Santos,16
393,Pedro Henrique Naressi Machado,6
394,Rodolfo Filemon de Oliveira da Silva,3
395,Ronaldo Henrique Silva,9
396,Giovanni Fernando Cofreste Pavani,21
397,Arnaldo Manoel de Almeida,2
398,Felipe Garcia Goncalves,22
399,Carlos Eduardo de Souza Vieira,8
400,Aylon Darwin Tavella,9
401,Roberto Heuchayer Santos de Araujo,6
402,Jorge Andres Roa Jimenez,5
403,Calyson Rubens Santiago Rosa -,19
404,PFLuiz Fernando de Andrade Teixeira -,
405,Lucas Silva Borges,16
406,Hygor Cleber Garcia Silva,18
407,Luiz Gustavo Almeida Pinto,1
408,Fellipe Mateus de Sena Araujo,11
409,Caio Henrique da Silva Dantas,9
410,Douglas do Espirito Santo Torres,2
411,Julio Cesar de Rezende Miranda,5
412,Danilo Gomes Magalhaes,9
413,Ramon Rodrigo de Carvalho,40
414,Renato de Cassio Negrao,AT
415,Jose Ivaldo Almeida Silva,5
416,Lucas Araujo de Oliveira -,11
417,Arthur Rodrigues Rezende,8
418,Wagner Ferreira dos Santos,17
419,Alexandre Rodrigues Soares,4
420,Ronei Gebing,15
421,Luiz Henrique Mendes Silva da Costa,20
422,Guilherme Natan de Lima,32
423,Matheus Henrique Bianqui,38
424,Leonardo Naldi de Matos,50
425,Lucca Borges de Brito,10
426,Felipe Amaral Casarin Damasceno,19
427,Thiago Oliveira Lopes,3
428,Jean Carlos dos Santos,26
429,Roberto Pimenta Vinagre Filho,18
430,Gabriel Santana Pinto,27
431,Lucas Cavalcante Silva Afonso,23
432,Igor Inocencio de Oliveira,29
433,Rodrigo Rodrigues Silva,99
434,Cicero dos Santos,19
435,Diego Fabian Torres,10
436,Gilmar Dal Pozzo,TC
437,Gilvan Souza Correa,4
438,Guilherme Kennedy Romao,6
439,MGFrancisco de Assis Rodrigues Miranda,
440,Richard Alexandre Birkheun Rodrigues,10
441,Luiz Gustavo Almeida Pinto,1
442,Marcos Gabriel do Nascimento,10
443,Lucas da Cruz Oliveira,26
444,Geovane de Jesus Rocha,42
445,Luvannor Henrique de Sousa Silva,90
446,Leonardo de Oliveira Costa -,5
447,Rhaldney Norberto Simião Gomes,8
448,Jean Carlos Vicente,10
449,Bruno Bispo dos Anjos,3
450,Rafael Elias da Silva,9
451,Bernardo Schappo,15
452,Kaio Silva Mendes,7
453,Guilherme Augusto Pacheco,2
454,Gerson Alencar de Lima Junior,10
455,Gabriel dos Santos Francisco,9
456,Fabiano da Silva Souza,6
457,Ricardo Ribeiro de Lima,7
458,Rafael Batista,20
459,Silvio Jose Cardoso Reis Junior,11
460,Anderson Luis de Carvalho,10
461,Wallace Reis Silva,40
462,Marcos Rogerio Ricci Lopes,2
463,Christofoly Acioly da Silva,20
464,Edjailson Nascimento da Silva,19
465,Ygor de Oliveira Ferreira,7
466,Eloir Silva Moreira,15
467,Rildo Goncalves de Amorim Filho,37
468,Djalma Antonio da Silva Filho,54
469,Marco Antonio Rosa Furtado Junior,7
470,Ednei Barbosa de Souza,3
471,Rodrigo Vasconcelos Oliveira,5
472,Italo Henrique dos Santos Soares,18
473,Pedro Tonon Geromel,3
474,Roberto Lampert Ribas,AT
475,Martin Nicolas Benitez,8
476,Luiz Eduardo Barros Cavalcanti,TC
477,Matheus Cotulio Bossa,7
478,Madison Araujo Costa,98
479,Marcio Barbosa Vieira Junior,20
480,Mauricio Kozlinski,30
481,Bruno Bairros Collaço,6
482,Rafael Victor Silva Santos,15
483,Pedro Faria Gama,AT
484,Luiz Eduardo Barros Cavalcanti,TC
485,Renato Palm da Silveira,3
486,Rafael Vinicius Carvalho Longuine,16
487,Bryan Grabriel Fernandes,6
488,Uillian Correia Granemann,8
489,Wellington Ferreira Nascimento,13
490,Fabricio Rodrigues da Silva Ferreira,98
491,Rafael Thyere de Albuquerque Marques,15
492,Ronaldo Henrique Ferreira da Silva,5
493,Giovanni Piccolomo,77
494,Jose Sabino Chagas Monteiro,35
495,Pedro Henrique Naressi Machado,6
496,Fabricio Silva Dornellas,4
497,Caique Franca Godoy,12
498,Jefferson Gabriel Nascimento Brito,20
499,Luiz Fernando Ferreira de Souza,34
500,Norberto Pereira Marinho Neto,2
501,Antonio Fernando Alves Filho,AT
502,Lucas Estella Perri,1
503,TGMarcos Antonio Leme,
504,TGMarcio Michel Silva de Quevedo,
505,Luiz Antonio de Souza Soares,88
506,Mauricio Silva dos Santos,16
507,Leandro Ferreira Pessoa,8
508,Douglas Baggio de Oliveira Costa,7
509,Leonardo Lima dos Santos,15
510,Romario Guilherme dos Santos,6
511,Fagner Ironi Daponte,4
512,Jose Ivaldo Almeida Silva,5
513,Jair Diego Alves de Brito,18
514,Willian Osmar de Oliveira Silva,29
515,Paulo Cesar Pezzolano Suarez,TC
516,Juan Sebastian Quintero Fletcher,2
517,Andrey Nascimento dos Santos,16
518,Carlosalonso Enrique Palacios Nunez,19
519,Lucas Figueiredo dos Santos,15
520,Gabriel Dias de Oliveira,13
521,Martin Nicolas Benitez,8
522,Thiago dos Santos,5
523,Walter Kannemann,4
524,Rai Nascimento de Oliveira,11
525,Ignacio da Silva Oliveira,4
526,Matheus Alvarenga de Oliveira,88
527,Lucas Andres Mugni,19
528,Romulo da Silva Machado,5
529,Claudio Coelho Salvatico,2
530,Renan Carvalho Areias,17
531,Ignacio da Silva Oliveira -,4
532,Chrigor Flores Moraes,19
533,Jorge Andres Roa Jimenez,16
534,João Victor Lima Ferreira,11
535,Joao Paulo da Silva,5
536,Saimon Pains Tormen,4
537,Matheus Henrique Bianqui,38
538,Alexandre Rodrigues Soares,4
539,Marcelo de Freitas Costa,8
540,Marcelo Machado dos Santos,29
541,Diogo Mateus de Almeida Rodrigues Maciel,13
542,Julio Cesar Czarneski,7
543,Rafael Batista,10
544,Felipe Saraiva de Souza Silva,17
545,Diogo Mateus de Almeida Rodrigues Maciel -,13
546,Osvaldo Lourenco Filho,11
547,Diego Renan de Lima Ferreira,26
548,Marcelo Henrique Passos Carne,31
549,Lucas Cavalcante Silva Afonso,23
550,Fernando Augusto Pereira Bueno Junior,6
551,Chrystian Amaral Barletta de Almeida,7
552,Andrey Nascimento dos Santos,16
553,Edimar Curitiba Fraga,6
554,Lucas Figueiredo dos Santos,15
555,Robson Jose Brilhante Martins,16
556,Mateus Nascimento Soares,14
557,Richard Dario Franco Escobar,18
558,Jean Carlos Vicente,10
559,Marcos Gabriel do Nascimento,10
560,Fellipe Mateus de Sena Araujo,11
561,Nilson Barbosa Nascimento Junior,4
562,Wesley Pionteck Souza,17
563,Thiago Oliveira Lopes,3
564,Jean Carlos dos Santos,26
565,Bernardo de Paulo Silva,13
566,Jhonny Lucas Flora Barboza,8
567,Samuel Henrique dos Santos Eleoterio,2
568,Matheus Albino Carneiro,12
569,Augusto de Souza Silva,20
570,Paulo de Souza Junior,7
571,Luis Otavio Bonilha de Oliveira,21
572,Jhonny Lucas Flora Barboza -,8
573,Janderson Santos de Souza,20
574,Elias Manoel Alves de Paula,18
575,Antonio Josenildo Rodrigues de Oliveira,26
576,Lucas Silva Borges,16
577,Rodolfo Filemon de Oliveira da Silva,3
578,Leonardo Lima dos Santos,7
579,Ligger Moreira Malaquias,4
580,Gustavo Costa da Silva Machado,8
581,Ronald Sant Anna Rodrigues,17
582,Hugo Rodallega Martinez,9
583,Emerson Gustavo Pinto dos Santos,17
584,Daniel Sampaio Simoes,10
585,Patrick de Lucca Chaves de Oliveira,45
586,Sander Henrique Bortolotto,56
587,Pedro Henrique Naressi Machado,6
588,Carlos Eduardo Soares Mota,92
589,Carlos Eduardo Soares Mota -,92
590,Wellington Carvalho dos Santos,15
591,Guilherme Kennedy Romao,6
592,Eduardo Schroeder Brock,14
593,Wellington Carvalho dos Santos -,15
594,Jefferson Oliveira da Conceicao,6
595,Rafael Victor Silva Santos,15
596,Arthur Rodrigues Rezende,8
597,Jean Goncalves Silva,13
598,Alvaro Rodrigues Vieira Junior,7
599,Luan Carlos Neto,TC
600,Alex Ruan Vasconcelos Ferreira,68
601,Jose Mateus Junior,8
602,Jefferson Gabriel Nascimento Brito,20
603,Lucca Borges de Brito,10
604,Thiago Oliveira Lopes,3
605,Fabio Pizarro Sanches,27
606,Joao Paulo da Silva,5
607,Matheus Nogueira da Silva,1
608,Helio Cezar Pinto dos Anjos -,TC
609,Bernardo de Paulo Silva -,13
610,Gabriel dos Santos Francisco -,9
611,Thiago Oliveira Lopes -,3
612,TGEdson Luiz da Silva -,
613,Yago Henrique Severino dos Santos,7
614,Wallace Madeira Almeida,18
615,Rubens da Silva Coura,19
616,Jaderson Flores dos Reis,20
617,Ezequiel Jacinto de Biasi,22
618,Giovanni Piccolomo,77
619,Gilmar Dal Pozzo,TC
620,Janderson Santos de Souza,20
621,Elias Manoel Alves de Paula,18
622,Walter Kannemann,4
623,Gabriel Teixeira Aragao,17
624,Walter Kannemann -,4
625,Alex Ruan Vasconcelos Ferreira,68
626,Marcos Rogerio Ricci Lopes,2
627,Gerson Rodolfo da Silva,5
628,Caique de Jesus Goncalves,8
629,Mario Sergio Valerio,6
630,Lucas Vinicius Dias Costa,3
631,Jose Guilherme Guidolin Pegorari,1
632,Lucas Santos Siqueira,17
633,Gerson Rodolfo da Silva -,5
634,TGSilvano de Morais Silva,
635,Djalma Antonio da Silva Filho,54
636,Luiz Henrique dos Santos Junior,6
637,Thales Natanael Lira de Matos,3
638,Matheus Barbosa Teixeira,18
639,Geovane de Jesus Rocha,42
640,Antonio Francisco Moura Neto,25
641,Pedro Vitor Ferreira da Silva,11
642,Ralph Machado Dias,14
643,Rafael Oliveira Silva,10
644,Luiz Daniel de Carvalho Silva,1
645,Renato Vieira Rodrigues,20
646,Wellington da Silva Pinto -,3
647,Geovane Batista de Faria,5
648,Wellington Ferreira Nascimento,13
649,Rodrigo Fagundes de Freitas,3
650,Tiago Real do Prado,10
651,Matheus Henrique Bianqui,38
652,Kevin Kesley de Souza,66
653,Marcelo Augusto Oliveira Chamusca,TC
654,Cicero dos Santos,19
655,Bryan Grabriel Fernandes,14
656,Yago Henrique Severino dos Santos,7
657,Gilvan Souza Correa,4
658,Lucas Vinicius Dias Costa,3
659,Carlos Eduardo de Souza Vieira,11
660,Jorge Andres Roa Jimenez,15
661,Uiles Geraldo Goncalves Freitas Junior,TC
662,Rafael Thyere de Albuquerque Marques,15
663,Ezequiel Jacinto de Biasi,22
664,Ray Andres Vanegas Zuniga,11
665,Carlos Eduardo da Silva Santos,2
666,Jose Marcos Alves Luis,13
667,Wallace Reis Silva,40
668,Wagner Pereira Marques,26
669,Kaio Nunes Ferreira,62
670,Rayan Poltronieri Pereira -,4
671,Lucas Costa da Silva,11
672,Felipe Albuquerque Felippi,2
673,Leonardo Lima dos Santos,5
674,Douglas Baggio de Oliveira Costa,17
675,Rodolfo Filemon de Oliveira da Silva,3
676,Ligger Moreira Malaquias,4
677,Willean Bernardo Willemen,22
678,Rodrigo Vasconcelos Oliveira,5
679,Jean Lucas Figueiredo,10
680,Luis Otavio Bonilha de Oliveira,21
681,Gustavo Costa da Silva Machado -,8
682,Leonardo Lima dos Santos -,5
683,Edimar Curitiba Fraga,6
684,Gabriel Fortes Chaves,11
685,Weverton Guilherme da Silva Souza,17
686,Raniel Santana de Vasconcelos,9
687,Marcio Rodrigues Velasco,10
688,Saimon Pains Tormen,4
689,Lucas Araujo de Oliveira,20
690,Eloir Silva Moreira,15
691,Patrick de Lucca Chaves de Oliveira,45
692,Daniel Sampaio Simoes,10
693,Gilson Kleina,TC
694,Carlos Fabiano Mazolla Vieira,AT
695,Pablo Diogo Lopes de Lima,17
696,Kevin Kesley de Souza,66
697,Chrystian Amaral Barletta de Almeida,7
698,Vagner Antonio Brandalise,1
699,Pedro Henrique Perotti -,9
700,Patrick de Lucca Chaves de Oliveira -,45
701,Fabio Pizarro Sanches,27
702,Rafael da Silva,17
703,Caique Franca Godoy -,12
704,Ralf de Souza Teles,18
705,Arthur Rodrigues Rezende,8
706,Tomas Almino Bastos da Silva,18
707,Vanderlei Farias da Silva,1
708,Giovanni Fernando Cofreste Pavani,10
709,Felipe Saraiva de Souza Silva,7
710,Felipe Garcia Goncalves,22
711,Leonardo Naldi de Matos,5
712,Artur Sergio Batista de Souza,15
713,Thiago Oliveira Lopes,3
714,Ygor de Oliveira Ferreira,7
715,Nilson Barbosa Nascimento Junior,4
716,Mateus Ferreira,48
717,Jhonata Varela da Silva,43
718,Leonardo da Silva de Carvalho,28
719,Diego Renan de Lima Ferreira,26
720,Giovanni Piccolomo,77
721,Pedro Henrique Naressi Machado,6
722,Bruno Matias dos Santos,31
723,Alex Ruan Vasconcelos Ferreira,68
