id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
75,252,4,1321,2,40:00,85,Pedro Henrique Naressi Machado -,Sport,1390,23:10
76,253,10,1328,2,3:00,48,Joao Paulo da Silva -,Londrina,1203,20:03
77,254,8,1337,2,47:00,92,Jose Walber Mota de Amorim -,Novorizontino,1397,23:17
78,254,8,1338,2,47:00,92,TGCarlos Eduardo Moreira -,Novorizontino,1397,23:17
79,258,11,1356,2,27:00,72,Joao Paulo Silveira dos Santos -,Náutico,1377,22:57
80,267,5,1399,2,48:00,93,TGCelio Jose Rossi -,Sampaio Corrêa,1248,20:48
81,275,17,1437,2,49:00,94,Felipe Garcia Goncalves -,Operário,1339,22:19
82,278,15,1449,2,40:00,85,Rafael da Silva -,Cruzeiro Saf,1060,17:40
83,281,2,1469,2,11:00,56,Diego Renan de Lima Ferreira -,Csa,1031,17:11
84,282,6,1477,2,49:00,94,Diego Jardel Koester -,Brusque,1399,23:19
85,295,7,1541,2,51:00,96,Giovanni Augusto Oliveira Cardoso -,Guarani,1251,20:51
86,299,2,1557,1,39:00,39,Marcelo Henrique Passos Carne -,Csa,699,11:39
87,299,2,1558,2,50:00,95,Rickson Barbosa Sa da Conceicao -,Csa,770,12:50
88,299,18,1559,2,50:00,95,Jonathan Luiz Moreira Rosa Junior -,Chapecoense,770,12:50
89,305,10,1585,1,49:00,49,Leandro Henrique do Nascimento -,Londrina,1339,22:19
90,307,14,1593,2,50:00,95,Hugo Rodallega Martinez -,Bahia,1205,20:05
91,309,13,1603,2,43:00,88,Lucas Baptista Felix -,Vila Nova,1393,23:13
92,319,14,1644,2,42:00,87,Everton Macedo Moraes -,Bahia,1392,23:12
93,320,10,1649,1,32:00,32,Mauricio Caprini Pinto -,Londrina,1232,20:32
94,320,7,1650,1,46:00,46,Richard Rios Montoya -,Guarani,1246,20:46
95,323,4,1671,1,45:00,45,Sander Henrique Bortolotto -,Sport,1185,19:45
96,323,6,1672,1,45:00,45,Fernando Jose Marques Maciel -,Brusque,1185,19:45
97,324,14,1679,2,46:00,91,Emerson Gustavo Pinto dos Santos -,Bahia,1396,23:16
98,328,15,1692,2,40:00,85,Luiz Filipe da Rosa Machado -,Cruzeiro Saf,1390,23:10
99,333,11,1720,2,25:00,70,Jobson Souza Santos -,Náutico,1225,20:25
100,339,18,1748,2,1:00,46,Gildson Pablo de Oliveira Silva -,Chapecoense,721,12:01
101,339,18,1749,2,48:00,93,TGCezar Augusto Capelari -,Chapecoense,768,12:48
102,341,2,1758,2,39:00,84,John Anthony Mercado Cuero -,Csa,1239,20:39
103,342,22,1762,2,50:00,95,Luiz Henrique Araujo Silva -,Vasco da Gama S.a.f.,1070,17:50
104,342,22,1763,2,50:00,95,Raniel Santana de Vasconcelos -,Vasco da Gama S.a.f.,1070,17:50
105,350,0,1799,2,14:00,59,Leonardo Naldi de Matos -,Ponte Preta,1364,22:44
106,352,11,1809,2,6:00,51,Geuvanio Santos da Silva Lima -,Náutico,1026,17:06
107,358,15,1845,2,12:00,57,Eduardo Nascimento da Silva Junior -,Cruzeiro Saf,1362,22:42
108,358,15,1846,1,36:00,36,Luiz Filipe da Rosa Machado -,Cruzeiro Saf,1326,22:06
109,363,6,1872,2,41:00,86,Christofoly Acioly da Silva -,Brusque,1241,20:41
110,371,9,1914,2,32:00,77,Anselmo Ramon Alves Herculano -,Crb,1202,20:02
111,371,9,1915,2,15:00,60,Diego Ivo Pires -,Crb,1185,19:45
112,374,19,1930,1,3:00,3,Lucas Vinicius Dias Costa -,Ituano,1113,18:33
113,374,22,1931,2,12:00,57,Andrey Nascimento dos Santos -,Vasco da Gama S.a.f.,1182,19:42
114,379,4,1953,2,43:00,88,Vagner Silva de Souza -,Sport,1213,20:13
115,379,4,1954,2,14:00,59,Fabio Goncalves -,Sport,1184,19:44
116,379,4,1955,2,35:00,80,Ronaldo Henrique Ferreira da Silva -,Sport,1205,20:05
117,379,4,1956,2,37:00,82,Gustavo Coutinho Silva Lopes -,Sport,1207,20:07
118,379,4,1957,2,36:00,81,Denner Fernando Melz -,Sport,1206,20:06
119,379,4,1958,2,43:00,88,Luciano Batista da Silva Junior -,Sport,1213,20:13
