id,nome,campeonatoId,arbitroId,rodada,data,horario,horarioInt,horas,periodo,estadio,casa,visitante,numAmarelos,numVermelhos
14,15 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,2,16/04/2022,16:00,960,16,Tarde,Novelli Junior / Itu,19,2,6,0
15,16 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,2,16/04/2022,11:00,660,11,Manha,Germano Kruger / Ponta Grossa,17,0,2,2
16,17 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,2,15/04/2022,19:00,1140,19,Noite,Arena do Grêmio / Porto Alegre,1,18,3,0
17,18 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,2,16/04/2022,16:30,990,16,Tarde,Governador João Castelo / Sao Luis,5,16,5,0
18,19 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,2,12/04/2022,21:30,1290,21,Noite,Magalhães Pinto / Belo Horizonte,15,6,3,0
19,20 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,18,2,12/04/2022,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,13,8,4,0
20,21 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,3,23/04/2022,16:00,960,16,Tarde,Moisés Lucarelli / Campinas,0,20,7,0
21,22 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,3,22/04/2022,19:00,1140,19,Noite,Rei Pelé / Maceio,21,14,5,1
22,23 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,3,24/04/2022,16:00,960,16,Tarde,Eládio de Barros Carvalho / Recife,11,17,4,0
23,24 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,3,23/04/2022,11:00,660,11,Manha,Heriberto Hulse / Criciuma,3,4,2,0
24,25 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,3,23/04/2022,19:00,1140,19,Noite,Novelli Junior / Itu,19,13,4,1
25,26 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,3,21/04/2022,19:00,1140,19,Noite,Jacy Scaff / Londrina,10,8,3,0
26,27 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,3,21/04/2022,16:30,990,16,Tarde,Arena do Grêmio / Porto Alegre,1,7,8,0
27,28 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,3,23/04/2022,18:30,1110,18,Noite,Governador João Castelo / Sao Luis,5,6,3,0
28,29 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,3,23/04/2022,19:00,1140,19,Noite,Soares de Azevedo / Muriae,16,15,2,1
29,30 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,3,22/04/2022,21:30,1290,21,Noite,Índio Condá / Chapeco,18,12,1,0
30,31 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,4,27/04/2022,21:00,1260,21,Noite,Brinco de Ouro da Princesa / Campinas,7,3,12,0
31,32 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,4,27/04/2022,19:00,1140,19,Noite,Rei Pelé / Maceio,9,11,8,0
32,33 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,4,26/04/2022,19:00,1140,19,Noite,Adelmar da Costa Carvalho / Recife,4,19,3,0
33,34 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,4,26/04/2022,20:30,1230,20,Noite,Augusto Bauer / Brusque,6,2,7,0
34,35 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,4,26/04/2022,19:00,1140,19,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,8,18,5,1
35,36 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,4,27/04/2022,19:00,1140,19,Noite,Germano Kruger / Ponta Grossa,17,1,1,0
36,37 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,4,27/04/2022,21:30,1290,21,Noite,São Januário / Rio de Janeiro,12,0,6,0
37,38 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,4,26/04/2022,21:30,1290,21,Noite,Octávio Mangabeira / Salvador,14,5,2,0
38,39 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,4,26/04/2022,21:30,1290,21,Noite,Magalhães Pinto / Belo Horizonte,15,10,6,0
39,40 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,4,26/04/2022,20:30,1230,20,Noite,Onésio Brasileiro Alvarenga / Goiania,13,16,6,0
40,41 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,5,30/04/2022,20:30,1230,20,Noite,Moisés Lucarelli / Campinas,0,6,3,0
41,42 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,5,30/04/2022,16:00,960,16,Tarde,Rei Pelé / Maceio,2,4,5,0
42,43 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,5,03/05/2022,21:30,1290,21,Noite,Eládio de Barros Carvalho / Recife,11,7,6,1
43,44 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,5,01/05/2022,11:00,660,11,Manha,Heriberto Hulse / Criciuma,3,8,7,1
44,45 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,5,29/04/2022,21:30,1290,21,Noite,Novelli Junior / Itu,19,14,10,0
45,46 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,5,29/04/2022,19:00,1140,19,Noite,Jacy Scaff / Londrina,10,13,8,1
46,47 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,5,30/04/2022,16:30,990,16,Tarde,Arena do Grêmio / Porto Alegre,1,9,2,1
47,48 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,5,30/04/2022,16:30,990,16,Tarde,Governador João Castelo / Sao Luis,5,17,8,0
48,49 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,5,01/05/2022,18:00,1080,18,Noite,Soares de Azevedo / Muriae,16,12,5,0
49,50 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,5,30/04/2022,19:00,1140,19,Noite,Índio Condá / Chapeco,18,15,5,0
50,51 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,6,08/05/2022,16:00,960,16,Tarde,Brinco de Ouro da Princesa / Campinas,7,0,10,0
51,52 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,6,09/05/2022,20:00,1200,20,Noite,Rei Pelé / Maceio,9,5,3,0
52,53 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,6,06/05/2022,21:30,1290,21,Noite,Adelmar da Costa Carvalho / Recife,4,16,3,0
53,54 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,6,05/05/2022,21:30,1290,21,Noite,Augusto Bauer / Brusque,6,18,4,0
54,55 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,6,07/05/2022,19:00,1140,19,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,8,19,2,0
55,56 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,6,07/05/2022,16:30,990,16,Tarde,Germano Kruger / Ponta Grossa,17,3,3,0
56,57 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,6,07/05/2022,19:00,1140,19,Noite,São Januário / Rio de Janeiro,12,2,6,1
57,58 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,6,03/05/2022,19:00,1140,19,Noite,Octávio Mangabeira / Salvador,14,10,4,0
58,59 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,6,08/05/2022,16:00,960,16,Tarde,Raimundo Sampaio / Belo Horizonte,15,1,4,0
59,60 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,6,06/05/2022,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,13,11,8,0
60,61 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,7,13/05/2022,19:00,1140,19,Noite,Moisés Lucarelli / Campinas,0,8,8,0
61,62 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,7,14/05/2022,20:30,1230,20,Noite,Rei Pelé / Maceio,2,17,5,1
62,63 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,7,15/05/2022,16:00,960,16,Tarde,Eládio de Barros Carvalho / Recife,11,15,5,0
63,64 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,7,14/05/2022,11:00,660,11,Manha,Heriberto Hulse / Criciuma,3,9,5,0
64,65 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,39,7,16/05/2022,20:00,1200,20,Noite,Novelli Junior / Itu,19,1,6,0
65,66 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,7,14/05/2022,11:00,660,11,Manha,Jacy Scaff / Londrina,10,6,5,0
66,67 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,7,15/05/2022,16:00,960,16,Tarde,São Januário / Rio de Janeiro,12,14,7,0
67,68 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,7,14/05/2022,18:30,1110,18,Noite,Governador João Castelo / Sao Luis,5,13,5,0
68,69 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,41,7,14/05/2022,16:00,960,16,Tarde,Soares de Azevedo / Muriae,16,7,4,0
69,70 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,7,13/05/2022,21:30,1290,21,Noite,Índio Condá / Chapeco,18,4,1,0
70,71 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,8,19/05/2022,21:30,1290,21,Noite,Arena da Amazônia / Manaus,7,12,9,0
71,72 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,42,8,18/05/2022,21:30,1290,21,Noite,Rei Pelé / Maceio,9,10,4,0
72,73 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,8,19/05/2022,21:30,1290,21,Noite,Eládio de Barros Carvalho / Recife,11,2,6,1
73,74 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,8,20/05/2022,19:00,1140,19,Noite,Augusto Bauer / Brusque,6,16,4,1
74,75 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,8,17/05/2022,21:30,1290,21,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,8,4,6,0
75,76 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,8,21/05/2022,11:00,660,11,Manha,Germano Kruger / Ponta Grossa,17,19,7,2
76,77 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,8,19/05/2022,19:00,1140,19,Noite,Arena do Grêmio / Porto Alegre,1,3,5,0
77,78 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,8,20/05/2022,21:30,1290,21,Noite,Octávio Mangabeira / Salvador,14,0,4,0
78,79 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,8,22/05/2022,11:00,660,11,Manha,Magalhães Pinto / Belo Horizonte,15,5,2,1
79,80 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,8,19/05/2022,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,13,18,7,0
80,81 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,9,24/05/2022,21:30,1290,21,Noite,Moisés Lucarelli / Campinas,0,18,6,0
81,82 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,9,28/05/2022,16:30,990,16,Tarde,Rei Pelé / Maceio,2,8,6,0
82,83 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,9,24/05/2022,19:00,1140,19,Noite,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,4,9,5,0
83,84 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,9,27/05/2022,21:30,1290,21,Noite,Heriberto Hulse / Criciuma,3,15,5,1
84,85 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,9,26/05/2022,21:30,1290,21,Noite,Novelli Junior / Itu,19,11,8,0
85,86 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,9,25/05/2022,19:00,1140,19,Noite,Jacy Scaff / Londrina,10,17,5,0
86,87 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,9,26/05/2022,19:00,1140,19,Noite,São Januário / Rio de Janeiro,12,6,5,0
87,88 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,9,28/05/2022,19:00,1140,19,Noite,Governador João Castelo / Sao Luis,5,7,2,0
88,89 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,9,27/05/2022,19:00,1140,19,Noite,Soares de Azevedo / Muriae,16,14,6,0
89,90 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,9,29/05/2022,16:00,960,16,Tarde,Serra Dourada / Goiania,13,1,5,0
90,91 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,10,02/06/2022,21:30,1290,21,Noite,Brinco de Ouro da Princesa / Campinas,7,13,8,0
91,92 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,10,01/06/2022,21:30,1290,21,Noite,Rei Pelé / Maceio,9,2,4,0
92,93 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,10,02/06/2022,21:30,1290,21,Noite,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,4,0,11,0
93,94 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,10,04/06/2022,19:00,1140,19,Noite,Augusto Bauer / Brusque,6,11,5,0
94,95 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,10,04/06/2022,16:30,990,16,Tarde,Dr. Jorge Ismael de Biasi / Novo Horizonte,8,5,5,0
95,96 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,10,03/06/2022,21:30,1290,21,Noite,Germano Kruger / Ponta Grossa,17,15,5,0
96,97 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,10,02/06/2022,20:00,1200,20,Noite,São Januário / Rio de Janeiro,12,1,8,0
97,98 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,10,04/06/2022,16:30,990,16,Tarde,Octávio Mangabeira / Salvador,14,3,7,1
98,99 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,10,04/06/2022,19:00,1140,19,Noite,Soares de Azevedo / Muriae,16,19,3,0
99,100 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,10,05/07/2022,19:00,1140,19,Noite,Índio Condá / Chapeco,18,10,6,0
100,101 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,46,11,06/06/2022,20:00,1200,20,Noite,Brinco de Ouro da Princesa / Campinas,7,17,4,1
101,102 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,11,07/06/2022,21:30,1290,21,Noite,Rei Pelé / Maceio,2,18,6,0
102,103 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,11,07/06/2022,19:00,1140,19,Noite,José do Rêgo Maciel / Recife,11,12,7,0
103,104 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,11,07/06/2022,20:30,1230,20,Noite,Heriberto Hulse / Criciuma,3,5,4,0
104,105 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,11,07/06/2022,20:30,1230,20,Noite,Novelli Junior / Itu,19,0,3,0
105,106 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,11,07/06/2022,19:00,1140,19,Noite,Jacy Scaff / Londrina,10,16,6,1
106,107 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,39,11,07/06/2022,21:30,1290,21,Noite,Arena do Grêmio / Porto Alegre,1,8,9,0
107,108 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,11,08/06/2022,21:30,1290,21,Noite,Octávio Mangabeira / Salvador,14,4,7,1
108,109 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,11,08/06/2022,19:00,1140,19,Noite,Magalhães Pinto / Belo Horizonte,15,9,3,1
109,110 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,11,07/06/2022,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,13,6,8,0
110,111 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,12,11/06/2022,16:30,990,16,Tarde,Moisés Lucarelli / Campinas,0,10,6,5
111,112 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,12,11/06/2022,16:30,990,16,Tarde,Rei Pelé / Maceio,9,13,3,0
112,113 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,12,13/06/2022,20:00,1200,20,Noite,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,4,1,8,1
113,114 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,12,11/06/2022,11:00,660,11,Manha,Augusto Bauer / Brusque,6,19,8,1
114,115 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,12,12/06/2022,11:00,660,11,Manha,Dr. Jorge Ismael de Biasi / Novo Horizonte,8,7,1,0
115,116 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,12,11/06/2022,18:30,1110,18,Noite,Germano Kruger / Ponta Grossa,17,14,3,0
116,117 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,49,12,12/06/2022,16:00,960,16,Tarde,Jornalista Mário Filho / Rio de Janeiro,12,15,3,0
117,118 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,12,10/06/2022,19:00,1140,19,Noite,Governador João Castelo / Sao Luis,5,11,5,1
118,119 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,12,12/06/2022,19:00,1140,19,Noite,Soares de Azevedo / Muriae,16,2,2,0
119,120 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,12,10/06/2022,21:30,1290,21,Noite,Índio Condá / Chapeco,18,3,4,0
120,121 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,13,19/06/2022,11:00,660,11,Manha,Brinco de Ouro da Princesa / Campinas,7,2,2,0
121,122 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,46,13,17/06/2022,21:30,1290,21,Noite,Rei Pelé / Maceio,9,19,7,0
122,123 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,13,18/06/2022,18:30,1110,18,Noite,Eládio de Barros Carvalho / Recife,11,4,4,0
123,124 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,13,17/06/2022,19:00,1140,19,Noite,Heriberto Hulse / Criciuma,3,6,4,1
124,125 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,13,18/06/2022,16:00,960,16,Tarde,Dr. Jorge Ismael de Biasi / Novo Horizonte,8,16,10,2
125,126 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,13,18/06/2022,16:00,960,16,Tarde,Jacy Scaff / Londrina,10,12,6,0
126,127 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,13,18/06/2022,11:00,660,11,Manha,Arena do Grêmio / Porto Alegre,1,5,2,0
127,128 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,13,14/06/2022,19:00,1140,19,Noite,Octávio Mangabeira / Salvador,14,18,8,2
128,129 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,0,13,16/06/2022,16:00,960,16,Tarde,Magalhães Pinto / Belo Horizonte,15,0,2,1
129,130 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,13,16/06/2022,20:00,1200,20,Noite,Onésio Brasileiro Alvarenga / Goiania,13,17,7,0
130,131 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,14,23/06/2022,21:30,1290,21,Noite,Moisés Lucarelli / Campinas,0,5,5,0
131,132 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,14,23/06/2022,21:30,1290,21,Noite,Rei Pelé / Maceio,2,1,4,0
132,133 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,14,25/06/2022,18:30,1110,18,Noite,Adelmar da Costa Carvalho / Recife,4,6,7,0
133,134 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,14,25/06/2022,11:00,660,11,Manha,Heriberto Hulse / Criciuma,3,13,6,1
134,135 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,50,14,05/07/2022,19:00,1140,19,Noite,Novelli Junior / Itu,19,15,5,2
135,136 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,14,24/06/2022,19:00,1140,19,Noite,Jacy Scaff / Londrina,10,7,3,0
136,137 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,14,24/06/2022,19:00,1140,19,Noite,São Januário / Rio de Janeiro,12,17,5,0
137,138 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,14,25/06/2022,16:00,960,16,Tarde,Octávio Mangabeira / Salvador,14,8,6,0
138,139 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,14,26/06/2022,11:00,660,11,Manha,Soares de Azevedo / Muriae,16,11,5,3
139,140 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,14,21/06/2022,19:00,1140,19,Noite,Índio Condá / Chapeco,18,9,4,0
140,141 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,15,28/06/2022,21:30,1290,21,Noite,Brinco de Ouro da Princesa / Campinas,7,19,9,0
141,142 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,50,15,29/06/2022,21:30,1290,21,Noite,Rei Pelé / Maceio,9,16,9,0
142,143 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,15,29/06/2022,19:00,1140,19,Noite,Eládio de Barros Carvalho / Recife,11,3,6,1
143,144 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,15,28/06/2022,19:00,1140,19,Noite,Augusto Bauer / Brusque,6,14,6,0
144,145 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,15,29/06/2022,21:30,1290,21,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,8,12,8,1
145,146 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,46,15,27/06/2022,20:00,1200,20,Noite,Germano Kruger / Ponta Grossa,17,18,6,1
146,147 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,15,28/06/2022,19:00,1140,19,Noite,Arena do Grêmio / Porto Alegre,1,10,4,0
147,148 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,15,27/06/2022,20:00,1200,20,Noite,Governador João Castelo / Sao Luis,5,2,2,0
148,149 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,15,28/06/2022,21:30,1290,21,Noite,Magalhães Pinto / Belo Horizonte,15,4,4,0
149,150 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,15,28/06/2022,21:30,1290,21,Noite,Onésio Brasileiro Alvarenga / Goiania,13,0,5,0
150,151 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,16,03/07/2022,11:00,660,11,Manha,Moisés Lucarelli / Campinas,0,16,6,0
151,152 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,16,02/07/2022,20:30,1230,20,Noite,Rei Pelé / Maceio,9,7,3,0
152,153 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,16,02/07/2022,18:30,1110,18,Noite,Eládio de Barros Carvalho / Recife,11,8,6,0
153,154 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,16,01/07/2022,21:30,1290,21,Noite,Augusto Bauer / Brusque,6,17,3,0
154,155 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,16,02/07/2022,16:00,960,16,Tarde,Novelli Junior / Itu,19,3,5,0
155,156 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,51,16,02/07/2022,11:00,660,11,Manha,Jacy Scaff / Londrina,10,2,4,0
