id,nome,cbf
736,Rayan Vitor Simplício Rocha,77
737,Lucas Piton Crivellaro,6
738,Gabriel Neves Perdomo,20
739,Patryck Lanza dos Reis,36
740,Felipe Melo de Carvalho,30
741,Jhon Adolfo Arias Andrade,21
742,Gabriel Silva Moscardo de Salles,44
743,Fagner Conserva Lemos,23
744,Wesley Gassova Ribeiro Teixeira,36
745,Marcos Vinicios Lopes Moura,27
746,Eduardo Gonzaga Mendes Santos,26
747,Diogo Batista de Souza,29
748,Matheus Henrique Bianqui,17
749,Gabriel Vasconcelos Ferreira,1
750,Thiago Dombroski Moreira,55
751,Robson dos Santos Fernandes,30
752,Rodrigo Cunha Pereira de Pinho,9
753,Thiago Kosloski,TC
754,Luan Polli Gomes,27
755,Andrey Ramos do Nascimento,7
756,Jose Ricardo Araujo Fernandes,5
757,Bruno Ferreira Melo,19
758,Alesson dos Santos Batista,27
759,Magno Jose da Silva,2
760,Julian Eduardo Palacios,10
761,Givanildo Vieira de Sousa,7
762,Alan Kardec de Souza Pereira Junior,14
763,Luiz Felipe Scolari,TC
764,Martin Nicolas Benitez,10
765,Aloisio dos Santos Goncalves,99
766,Luiz Felipe Scolari -,TC
767,Luiz Antonio Venker Menezes,TC
768,Fabricio Tomas Bustos Sein,16
769,Rene Rodrigues Martins,6
770,Vitor Eduardo da Silva Matos,44
771,Joao Lucas de Souza Cardoso,30
772,Gabriel Ivan Mercado,25
773,Alan Patrick Lourenço,10
774,Marlon Rodrigues Xavier,3
775,Bruno Rafael Rodrigues do Nascimento,9
776,Lucas da Cruz Oliveira,6
777,Lucas da Cruz Oliveira -,6
778,Gustavo Garcia dos Santos,32
779,Jose Ivaldo Almeida Silva,3
780,Vitor Frezarin Bueno,8
781,Vitor Hugo Roque Ferreira,9
782,Madson Ferreira dos Santos,22
783,Gustavo Garcia dos Santos -,32
784,Walter Kannemann,4
785,Joao Pedro Maturano dos Santos,18
786,Renato Portaluppi,TC
787,Thaciano Mickael da Silva,16
788,Nicolas Brian Acevedo Tabarez,26
789,Neuciano de Jesus Gusmao,40
790,Messias Rodrigues da Silva Junior,24
791,Gabriel de Souza Inocencio,12
792,Carlos Maria de Pena Bonino,14
793,Gustavo Campanharo,17
794,Gabriel Ivan Mercado,25
795,German Ezequiel Cano,14
796,Marcos da Silva Franca,11
797,Kaiki Bruno da Silva,16
798,Robert Vinicius Rodrigues Silva,80
799,William de Asevedo Furtado,12
800,Manuel Vicente Capasso,22
801,Mateus Carvalho dos Santos,85
802,Richard Rios Montoya,27
803,Mayke Rocha de Oliveira,12
804,Ayrton Lucas Dantas de Medeiros,6
805,Fabricio Bruno Soares de Faria,15
806,Victor Hugo Gomes Silva,29
807,Rodrigo Fernandez Cedres,14
808,Joao Paulo Silva Martins,34
809,Sandry Roberto Santos Goes,6
810,Marcos Leonardo Santos Almeida,9
811,Bruno Ferreira Mombra Rosa,88
812,Luan Dias da Silva,97
813,Luis Felipe Oyama,55
814,Matheus Santos Soares,30
815,Paulo Cesar Turra -,TC
816,Vladimir Orlando Cardoso de Araujo Filho -,1
817,Guilherme Costa Marques -,60
818,Nathan Gabriel de Souza Mendes,45
819,Marcos Paulo Costa do Nascimento,32
820,Vitor Hugo Naum dos Santos,28
821,Luis Antonio da Rocha Junior,29
822,Murillo Santiago Costa dos Santos,34
823,Roger Krug Guedes,10
824,Jemerson de Jesus Nascimento,34
825,Rodrigo Andrés Battaglia,21
826,Mariano Ferreira Filho,25
827,Reinaldo Manoel da Silva,22
828,Luis Eduardo Soares da Silva,54
829,Francisco das Chagas Soares dos Santos,9
830,Philipe Sampaio Azevedo,94
831,Danilo das Neves Pinheiro,6
832,Hugo Gonçalves Ferreira Neto,16
833,Fernando Marcal de Oliveira,21
834,Lucas Kal Schenfeld Prigioli,21
835,Leandro Emmanuel Martinez,5
836,Everaldo Silva do Nascimento,37
837,Henrique Adriano Buss,3
838,Luan Polli Gomes,27
839,Alef Mangueira Severino Pereira,11
840,Kaio Cesar Andrade Lima,37
841,Rodrigo Cunha Pereira de Pinho,9
842,Mario Sergio Santos Costa,15
843,Emanuel Britez,19
844,TGNahuel Dario Martinez,
845,Thiago Galhardo do Nascimento Rocha,91
846,Vinicius Kaue Ribeiro Ferreira,21
847,Marcelo Cirino da Silva,7
848,Hugo Moura Arruda da Silva,17
849,TGDiego de Almeida Favarin,
850,Jonathan Renato Barbosa,7
851,Ronald dos Santos Lopes,8
852,Gabriel Lheman Xavier,3
853,Andre Dhominique Queiroz Santiago da Silva,13
854,Nicolas Brian Acevedo Tabarez,26
855,Felipe Melo de Carvalho,30
856,Paulo Henrique Chagas de Lima,10
857,Pedro Felipe de Faria Rangel,22
858,Fernando Diniz Silva,TC
859,German Ezequiel Cano,14
860,Vinicius Moreira de Lima,45
861,André Trindade da Costa Neto,7
862,John Kennedy Batista de Souza,9
863,Thiago Maia Alencar,8
864,Jorge Luis Sampaoli,TC
865,Everton Augusto de Barros Ribeiro,7
866,Andre Luiz Inacio da Silva,38
867,Gabriel Barbosa Almeida,10
868,Filipe Luis Kasmirski,16
869,Vitor Hugo Naum dos Santos,28
870,Victor Leandro Cuesta,15
871,Alisson Euler de Freitas Castro,7
872,Michel Daryl Araujo Villar,15
873,David Correa da Fonseca,22
874,Messias Rodrigues da Silva Junior,24
875,John Steven Mendoza Valencia,20
876,Joaquim Henrique Pereira Silva,28
877,Sandry Roberto Santos Goes,6
878,Kevyson Costa E Silva,38
879,Fabio Santos Romeu,6
880,Walter Kannemann,4
881,Igor Rabello da Costa,16
882,Jemerson de Jesus Nascimento,34
883,Alan Steven Franco Palma,23
884,Eduardo Jesus Vargas Rojas,11
885,Bruno Ferreira Melo,19
886,Diego Goncalves,11
887,Joao Victo Magno de Souza Machado,45
888,Lucas Halter,3
889,Allano Brendon de Souza Lima,77
890,Guilherme Antonio Arana Lopes -,13
891,Hueglo dos Santos Neris,27
892,Jamerson Santos de Jesus,83
893,Damian Marcelino Moreno,10
894,Benjamin Kuscevic Jaramillo,13
895,Jean Henrique Carneiro Pedroso,47
896,Gabriel Vinicius Menino,25
897,Gustavo Raul Gomez Portillo,15
898,Jose Manuel Alberto Lopez,18
899,Luiz Antonio Venker Menezes,TC
900,Vitor Eduardo da Silva Matos,44
901,Jose Ivaldo Almeida Silva,3
902,Thiago Heleno Henrique Ferreira,44
903,Everaldo Stum,9
904,Marcelo da Conceiçao Benevenuto Malaquias,5
905,Thiago Galhardo do Nascimento Rocha,91
906,Caio Alexandre Sousa E Silva,8
907,Gaston Ricardo Liendo,AT
908,Bruno de Jesus Pacheco,6
909,Emanuel Britez,19
910,Iury Lirio Freitas de Castilho,99
911,Deyverson Brum Silva,16
912,Clayson Henrique da Silva Vieira,29
913,Pablo Daniel Ceppelini Gatto,10
914,Antonio José Cardoso de Oliveira,TC
915,Leandro Emmanuel Martinez,5
916,Oscar Javier Mendez Albornoz,23
917,Felipe Azevedo dos Santos,11
918,Lucas Piton Crivellaro,6
919,Sergio Antonio da Luz Junior,70
920,Felipe Azevedo dos Santos -,11
921,Iago Justen Maidana Martins -,3
922,Giorgian Daniel de Arrascaeta Benedetti,14
923,Ayrton Lucas Dantas de Medeiros,6
924,Martin Nicolas Benitez,10
925,Iago Justen Maidana Martins,3
926,Daniel Fortunato Borges,20
927,Paulo Henrique Pereira da Silva,47
928,Fernando Luiz Roza,5
929,Lucas Angel Esquivel,37
930,Wesley Oliveira de Carvalho,TC
931,Khellven Douglas Silva Oliveira,2
932,Jair Rodrigues Junior,8
933,Jose Vitor Geminiano Cavalieri,44
934,Jose Ivaldo Almeida Silva -,3
935,Joaquin Piquerez Moreira,22
936,Jose Rafael Vivian,8
937,Weverton Pereira da Silva,21
938,Marcelo da Conceiçao Benevenuto Malaquias,5
939,Christian Chagas Tarouco,4
940,Juan Pablo Vojvoda,TC
941,Lucas Pacheco Affini,88
942,José Welison da Silva,17
943,Emanuel Britez,19
944,Silvio Ezequiel Romero,18
945,Joao Lucas de Almeida Carvalho,13
946,Jean Lucas de Souza Oliveira,8
947,Alex de Oliveira Nascimento,31
948,Adryelson Shawann Lima Silva,34
949,Fernando Marcal de Oliveira,21
950,Matias Emanuel Segovia Torales,19
951,Natan Bernardo de Souza,4
952,Leonardo Rech Ortiz,3
953,Jose Andres Hurtado Cheme,34
954,Alan Patrick Lourenço,10
955,Matheus dos Santos Dias,41
956,Sander Henrique Bortolotto,6
957,Joao Victo Magno de Souza Machado,45
958,Armando Evangelista Macedo de Freitas,TC
959,Willian Osmar de Oliveira Silva,12
960,Allano Brendon de Souza Lima,77
961,Hugo Ferreira de Farias,66
962,Rafael Cabral Barbosa,1
963,Gilberto Oliveira Souza Junior,21
964,Luciano Castan da Silva,4
965,Bruno Rafael Rodrigues do Nascimento,9
966,Renzo Saravia,26
967,Alisson Santana Lopes da Fonseca,45
968,Paolo Mauricio Lemos Merladett,28
969,Rubens Antonio Dias,44
970,Bruno Uvini Bortolanca,15
971,Reinaldo Manoel da Silva,22
972,Gabriel Hamester Grando,12
973,André Trindade da Costa Neto,7
974,Robson dos Santos Fernandes,30
975,Bruno Viana Willemen da Silva,5
976,Murillo Santiago Costa dos Santos,34
977,Carlos Gilberto do Nascimento Silva,4
978,Victor Hugo Soares dos Santos,4
979,Ademir da Silva Santos Junior,7
980,Yago Felipe da Costa Rocha,20
981,Jonathan Calleri,9
982,Luciano da Rocha Neves,10
983,Diego Henrique Costa Barbosa,4
984,Erison Danilo de Souza,49
985,Pablo Gonçalves Maia Fortunato,29
986,Jonathan Renato Barbosa,7
987,Marllon Goncalves Jeronimo Borges,4
988,Dorival Silvestre Junior -,TC
989,Jose Rodolfo Pires Ribeiro,16
990,John Steven Mendoza Valencia,20
991,Joao Paulo Silva Martins,34
992,Lucas Braga Ribeiro,30
993,Rodrigo Fernandez Cedres,14
994,Guilherme de Aguiar Camacho,29
995,Marcilio Florencio Mota Filho,33
996,Marlon Santos da Silva Barbosa,4
997,André Trindade da Costa Neto,7
998,Matheus Martinelli Lima,8
999,Leonardo Cecilio Fernandez Lopez,17
1000,German Ezequiel Cano,14
1001,Carlos Eduardo de Oliveira Alves,33
1002,Natanael Moreira Milouski,16
1003,Robson dos Santos Fernandes,30
1004,Matheus Henrique Bianqui,17
1005,Matheus Bahia Santos,79
1006,Gilberto Moraes Junior,2
1007,Gabriel Lheman Xavier,3
1008,Rafael Rogerio da Silva,11
1009,Joao Victor Andrade Caetano,14
1010,Fausto Mariano Vera,5
1011,Ronald Cardoso Falkoski,35
1012,Luis Eduardo Soares da Silva,54
1013,Bruno Araujo Santos,13
1014,Bruno Ferreira Melo,19
1015,Everton Morelli Casimiro,40
1016,Matheus Barcelos da Silva,9
1017,Renzo Saravia,26
1018,Everson Felipe Marques Pires,22
1019,Cristian David Pavon,9
1020,Filipe Luis Kasmirski,16
1021,Leonardo Pereira,4
1022,Giorgian Daniel de Arrascaeta Benedetti,14
1023,Matheus Cunha Queiroz,25
1024,Gabriel Barbosa Almeida,10
1025,Fabricio Tomas Bustos Sein,16
1026,Vitor Eduardo da Silva Matos,44
1027,Gabriel Ivan Mercado,25
1028,Thauan Lara dos Santos,36
1029,Raniele Almeida Melo,14
1030,Walter Leandro Capeloza Artune,1
1031,Gabriel Ivan Mercado -,25
1032,Arturo Erasmo Vidal Pardo,23
1033,Helibelton Palacios Zapata,24
1034,Rafael Cabral Barbosa,1
1035,William de Asevedo Furtado,12
1036,Wesley Ribeiro Silva,11
1037,Gustavo Ribeiro Neves,22
1038,Thiago Nicolas Borbas Silva,18
1039,Pedro Gonçalo Fernandes Malta,AT
1040,Lucas Evangelista Santana de Oliveira,8
1041,Guilherme Augusto Vieira dos Santos,29
1042,Christian Chagas Tarouco,4
1043,Gustavo Raul Gomez Portillo,15
1044,Paulo Henrique Pereira da Silva,47
1045,Adilson dos Anjos Oliveira,8
1046,Vanderlan Barbosa da Silva,6
1047,Joao Miguel Barreto Martins,AT
1048,Weverton Pereira da Silva,21
1049,Vinicius Moreira de Lima,45
1050,John Kennedy Batista de Souza,9
1051,Matheus Martinelli Lima,8
1052,Eduardo Maciel de Barros,AT
1053,Leanderson da Silva Genesio,18
1054,Felipe Melo de Carvalho,30
1055,Leanderson da Silva Genesio -,18
1056,Joao Miguel Barreto Martins -,AT
1057,Reinaldo Manoel da Silva,6
1058,Bruno Conceicao Praxedes,21
1059,Ramon Emiliano Diaz,AT
1060,Jemerson de Jesus Nascimento,34
1061,Rodrigo Andrés Battaglia,21
1062,Renzo Saravia,26
1063,Cristian David Pavon,9
1064,Matheus Mendes Werneck de Oliveira,31
1065,Marcio Rafael Ferreira de Souza,13
1066,Diego Henrique Costa Barbosa,4
1067,David Correa da Fonseca,22
1068,Pablo Gonçalves Maia Fortunato,29
1069,Rodrigo Nestor Bertalia,11
1070,Lucas Lopes Beraldo,35
1071,Lucas Rafael Araujo Lima,23
1072,Joao Paulo Silva Martins,34
1073,John Steven Mendoza Valencia,20
1074,Vitor Hugo Roque Ferreira,9
1075,Vitor Frezarin Bueno,8
1076,Lucas Eduardo Ribeiro de Souza,43
1077,Caio Alexandre Sousa E Silva,8
1078,Juan Martin Lucero,9
1079,Luis Eduardo Marques dos Santos,20
1080,Luciano Castan da Silva,4
1081,Fernando Marcal de Oliveira,21
1082,Francisco das Chagas Soares dos Santos,9
1083,Ruan de Oliveira Ferreira,33
1084,Yuri Alberto Monteiro da Silva,9
1085,Roni Medeiros de Moura,29
1086,Bruno Henrique Corsini,8
1087,Carlos Maria de Pena Bonino,14
1088,Joao Lucas de Souza Cardoso,30
1089,Sergio Ramon Rochet Alvarez,33
1090,Carlos Maria de Pena Bonino -,14
1091,João Luiz da Silva Cipriano,38
1092,Luan Candido de Almeida,36
1093,Vitor Hugo Naum dos Santos,28
1094,Jose Andres Hurtado Cheme,34
1095,Luis Antonio da Rocha Junior,29
1096,Bruno Gomes da Silva Clevelario,6
1097,Jamerson Santos de Jesus,83
1098,Andrey Ramos do Nascimento,7
1099,Thiago Kosloski -,TC
1100,Gonzalo Mathias Mastriani Borges,17
1101,Martin Nicolas Benitez,10
1102,Adilson dos Anjos Oliveira,8
1103,Esteban Rodrigo Burgos,26
1104,Ademir da Silva Santos Junior,7
1105,Francisco Vitor Silva Costa,29
1106,Vitor Hugo Franchescoli de Souza,31
1107,Leonardo Cittadini,18
1108,Esteban Rodrigo Burgos -,26
1109,Raniele Almeida Melo,14
1110,Uendel Pereira Goncalves,6
1111,Juan Santos da Silva,31
1112,Welington Damascena Santos,6
1113,Jandrei Chitolina Carniel,93
1114,Dorival Silvestre Junior,TC
1115,Rodrigo Nestor Bertalia,11
1116,Wellington Soares da Silva,27
1117,Alan Javier Franco,28
1118,Wesley Vinicius França Lima,43
1119,Gerson Santos da Silva,20
1120,Sergio Ramon Rochet Alvarez,33
1121,Gabriel Girotto Franco,23
1122,Gabriel Ivan Mercado,25
1123,Adryelson Shawann Lima Silva,34
1124,Philipe Sampaio Azevedo,94
1125,Janderson de Carvalho Costa,39
1126,Gustavo Raul Gomez Portillo,15
1127,Vanderlan Barbosa da Silva,6
1128,Matheus Isaias dos Santos,18
1129,Gilberto Oliveira Souza Junior,99
1130,Helibelton Palacios Zapata,24
1131,Fagner Conserva Lemos,23
1132,Maycon de Andrade Barberan,7
1133,Victor Luis Chuab Zamblauskas,26
1134,Henrique Adriano Buss,3
1135,Aderlan de Lima Silva,13
1136,Luis Antonio da Rocha Junior,29
1137,Alerrandro Barra Mansa Realino de Souza,9
1138,Leonardo Cesar Jardim,1
1139,Gary Alexis Medel Soto,17
1140,Marlon Gomes Claudino,25
1141,Luca Nicolas Orellano,14
1142,Jose Gabriel dos Santos Silva,23
1143,Ramon Angel Diaz,TC
1144,Ramon Angel Diaz -,TC
1145,Otavio Henrique Passos Santos,5
1146,Cristian David Pavon,9
1147,Gabriel Teixeira Aragao,10
1148,Fabio Pereira da Silva,2
1149,Luis Alberto Suarez Diaz,9
1150,Mathias Adalberto Villasanti Rolon,20
1151,Daniel Sampaio Simoes,55
1152,Marlon Santos da Silva Barbosa,4
1153,André Trindade da Costa Neto,7
1154,Samuel Xavier Brito,2
1155,Fernando Diniz Silva,TC
1156,Agustin Canobbio Graviz,14
1157,Fernando Luiz Roza,5
1158,Carlos de Menezes Junior,25
1159,Wesley Oliveira de Carvalho,TC
1160,Erick Luis Conrado Carvalho,26
1161,Thiago Heleno Henrique Ferreira,44
1162,Rikelme Hernandes Amorim Rocha,20
1163,Alan Pereira Empereur,33
1164,Deyverson Brum Silva,16
1165,Rodrigo Fernandez Cedres,14
1166,Imanol Javier Machuca,39
1167,Christian Chagas Tarouco,4
1168,Matheus Barcelos da Silva,9
1169,Daniel Fortunato Borges -,20
1170,Jhon Adolfo Arias Andrade,21
1171,Everaldo Silva do Nascimento,37
1172,Jemerson de Jesus Nascimento,34
1173,Renzo Saravia,26
1174,Rodrigo Andrés Battaglia,21
1175,Bruno Conceicao Praxedes,21
1176,Sergio Antonio da Luz Junior,77
1177,Gabriel Dias de Oliveira,13
1178,Gary Alexis Medel Soto,17
1179,Paulo Lucas Santos de Paula,18
1180,Leonardo Pinheiro da Conceicao,3
1181,Luciano da Rocha Neves,10
1182,Welington Damascena Santos,6
1183,Diego Henrique Costa Barbosa,4
1184,Marcio Rafael Ferreira de Souza,13
1185,Leonel Di Placido,24
1186,Danilo das Neves Pinheiro,6
1187,Joaquim Henrique Pereira Silva,28
1188,Marcos Leonardo Santos Almeida,9
1189,Yeferson Julio Soteldo Martinez,10
1190,Joao Paulo Silva Martins,34
1191,Diego Vicente Aguirre Camblor,TC
1192,Jose Rodolfo Pires Ribeiro,16
1193,Julio Cesar Furch,11
1194,Reinaldo Manoel da Silva,6
1195,Rodrigo Ely,5
1196,Fabio Pereira da Silva,2
1197,Bruno Fabiano Alves,34
1198,Gustavo Martins de Souza Santos,53
1199,Renato Portaluppi -,TC
1200,Armando Evangelista Macedo de Freitas,TC
1201,Bruno Ferreira Melo,19
1202,Raphael Gregorio Guzzo,5
1203,Antonio Vitor da Costa Machado,AT
1204,Fernando Luiz Roza,5
1205,Arturo Erasmo Vidal Pardo,23
1206,Erick Luis Conrado Carvalho,26
1207,Agustin Canobbio Graviz,14
1208,Gabriel Silva Moscardo de Salles,44
1209,Guilherme Sucigan Mafra Cunha,26
1210,Joao Victor Andrade Caetano,14
1211,Lucas Silva Borges,16
1212,Arthur Gomes Lourenco,19
1213,Matheus Isaias dos Santos,18
1214,Bruno Henrique Corsini,8
1215,Sergio Ramon Rochet Alvarez,33
1216,Pedro Henrique Konzen Medina da Silva,28
1217,Eduardo German Coudet,TC
1218,Nicolas Hernandez Rodriguez,22
1219,José Welison da Silva,17
1220,Joao Ricardo Riedi,1
1221,Thiago Galhardo do Nascimento Rocha,91
1222,Tomas Pochettino,7
1223,Juan Martin Lucero,9
1224,Gerson Santos da Silva,20
1225,Bruno Henrique Pinto,27
1226,Ayrton Lucas Dantas de Medeiros,6
1227,Matheus Henrique Bianqui,17
1228,Kaio Cesar Andrade Lima,37
1229,Robson dos Santos Fernandes,30
1230,Jose Andres Hurtado Cheme,34
1231,Aderlan de Lima Silva,13
1232,Matheus Gonçalves Martins,25
1233,Luan Patrick Wiedthauper,30
1234,Jadsom Meemyas de Oliveira da Silva,5
1235,Julio Cesar de Rezende Miranda,5
1236,Victor Hugo Soares dos Santos,4
1237,Jhonatan dos Santos Rosa,40
1238,Joaquin Piquerez Moreira,22
1239,Jose Rafael Vivian,8
1240,Raphael Cavalcante Veiga,23
1241,Luan Garcia Teixeira,13
1242,Murilo Cerqueira Paim,26
1243,Marllon Goncalves Jeronimo Borges,4
1244,Alan Pereira Empereur,33
1245,Antonio José Cardoso de Oliveira,TC
1246,Hugo Mallo Novegil,2
1247,Matheus dos Santos Dias,41
1248,Joao Lucas de Souza Cardoso,30
1249,Enner Remberto Valencia Lastra,13
1250,Wesley Vinicius França Lima,43
1251,Erick Antonio Pulgar Farfan,5
1252,Diego da Silva Costa,19
1253,Janderson de Carvalho Costa,39
1254,Vinicius Alessandro Mingotti,21
1255,Cauly Oliveira Souza,8
1256,Yago Felipe da Costa Rocha,20
1257,Richard Rios Montoya,27
1258,Luan Garcia Teixeira,13
1259,Robson Alves de Barros,30
1260,Jose Gabriel dos Santos Silva,23
1261,Leonardo Mana Hernandes,13
1262,Lucas Verissimo da Silva,3
1263,Bruno Mendez Cittadini,25
1264,Anderson de Oliveira da Silva,70
1265,Yani David Quintero Rivas,14
1266,Leonardo Javier Realpe Montaño,2
1267,Thiago Nicolas Borbas Silva,18
1268,Luis Antonio da Rocha Junior,29
1269,Raniele Almeida Melo,14
1270,Antonio José Cardoso de Oliveira,TC
1271,Filipe Augusto Carvalho Souza,5
1272,Marllon Goncalves Jeronimo Borges,4
1273,Mariano Ferreira Filho,25
1274,Otavio Henrique Passos Santos,5
1275,Rodrigo Andrés Battaglia,21
1276,Givanildo Vieira de Sousa,7
1277,Paolo Mauricio Lemos Merladett,28
1278,Douglas Moreira Fagundes,19
1279,Lucas Braga Ribeiro,30
1280,Luis Alberto Suarez Diaz,9
1281,Luis Eduardo Soares da Silva,54
1282,Gabriel Hamester Grando,12
1283,Fabio Pereira da Silva,2
1284,Luiz Filipe da Rosa Machado,23
1285,Hueglo dos Santos Neris,27
1286,Marlon Rodrigues Xavier,3
1287,Yony Alexander Gonzalez Copete,15
1288,Vinicius Moreira de Lima,45
1289,Marlon Santos da Silva Barbosa,4
1290,Vitor Hugo Roque Ferreira,9
1291,Arturo Erasmo Vidal Pardo,23
1292,Agustin Canobbio Graviz,14
1293,Vinicius Kaue Ribeiro Ferreira -,21
1294,Mario Sergio Santos Costa,12
1295,Gonzalo Daniel Escobar,33
1296,Christian Chagas Tarouco,4
1297,Reynaldo Cesar Moraes,4
1298,Jamerson Santos de Jesus,83
1299,Hayner Willian Monjardim Cordeiro,2
1300,Robson dos Santos Fernandes,30
1301,Matheus Henrique Bianqui,17
1302,Sebastian Gomez Londono,19
1303,Matheus Jose Belem de Souza,44
1304,Leandro Emmanuel Martinez,5
1305,Breno Cascardo Lemos,28
1306,Felipe Azevedo dos Santos,11
1307,Iago Justen Maidana Martins,3
1308,Adilson dos Anjos Oliveira,8
1309,Robert Abel Arboleda Escobar -,5
1310,Gonzalo Mathias Mastriani Borges -,17
1311,Diogo Barbosa Mendanha,16
1312,Samuel Xavier Brito,2
1313,John Kennedy Batista de Souza,9
1314,Fernando Diniz Silva,TC
1315,André Trindade da Costa Neto,7
1316,Emanuel Britez,19
1317,José Welison da Silva,17
1318,Gonzalo Daniel Escobar,33
1319,PFMarcos de Seixas Correa -,
1320,Ayrton Lucas Dantas de Medeiros,6
1321,Bruno Henrique Pinto,27
1322,Fabricio Bruno Soares de Faria,15
1323,Victor Leandro Cuesta,15
1324,Danilo das Neves Pinheiro,6
1325,Luan Vinicius da Silva Santos,8
1326,Jonathan Calleri,9
1327,Robson dos Santos Fernandes,30
1328,Victor Luis Chuab Zamblauskas,26
1329,Henrique Adriano Buss,3
1330,Lucas Verissimo da Silva,3
1331,Jose Rafael Vivian,8
1332,Murilo Cerqueira Paim,26
1333,Gustavo Raul Gomez Portillo,15
1334,Maycon de Andrade Barberan -,7
1335,Murilo Cerqueira Paim -,26
1336,Wanderson Maciel Sousa Campos,11
1337,Charles Mariano Aranguiz Sandoval,20
1338,Enner Remberto Valencia Lastra,13
1339,Guilherme Costa Marques,60
1340,Magno Jose da Silva,2
1341,Luiz Adriano Souza da Silva -,9
1342,Magno Jose da Silva -,2
1343,Lucas Halter -,3
1344,Thiago Nicolas Borbas Silva,18
1345,Matheus Gonçalves Martins,25
1346,Vitor Hugo Naum dos Santos,28
1347,Alerrandro Barra Mansa Realino de Souza,9
1348,Luis Antonio da Rocha Junior,29
1349,Rafael Elias da Silva,40
1350,PFTulio Flores dos Santos -,
1351,Everton Galdino Moreira,13
1352,Rodrigo Ely,5
1353,Lucas da Silva Izidoro,31
1354,Everson Felipe Marques Pires,22
1355,Givanildo Vieira de Sousa,7
1356,Jemerson de Jesus Nascimento,34
1357,Fernando Luiz Roza,5
1358,Vitor Hugo Roque Ferreira,9
1359,Fernando Luiz Roza -,5
1360,Gary Alexis Medel Soto,17
1361,Leonardo Pinheiro da Conceicao,3
1362,Jose Vitor Geminiano Cavalieri,44
1363,Gilberto Moraes Junior,2
1364,Vitor Hugo Franchescoli de Souza,31
1365,Jair Rodrigues Junior -,8
1366,Tomás Eduardo Rincón Hernández,25
1367,John Steven Mendoza Valencia,20
1368,Yeferson Julio Soteldo Martinez,10
1369,Jean Lucas de Souza Oliveira,8
1370,Oscar Javier Mendez Albornoz,23
1371,Yeferson Julio Soteldo Martinez -,10
1372,Everton Augusto de Barros Ribeiro,7
1373,Jorge Luis Sampaoli,TC
1374,Wesley Vinicius França Lima,43
1375,Hugo Moura Arruda da Silva,17
1376,Alex Paulo Menezes Santana,80
1377,Gabriel Barbosa Almeida -,10
1378,Marlon Santos da Silva Barbosa,4
1379,Pablo Ezequiel Vegetti,99
1380,Gabriel Fortes Chaves,11
1381,Jose Luis Rodriguez Bebanz,2
1382,Jose Gabriel dos Santos Silva,23
1383,Kevin Santos Lopes de Macedo,37
1384,Jose Manuel Alberto Lopez,18
1385,Ronielson da Silva Barbosa,10
1386,Willian Osmar de Oliveira Silva,12
1387,Raphael Gregorio Guzzo,5
1388,Raphael Gregorio Guzzo -,5
1389,Joao Othavio Basso,2
1390,Rodrigo Fernandez Cedres,14
1391,Uilson de Souza Paula Junior,80
1392,Marlon Rodrigues Xavier,3
1393,Luciano Castan da Silva,4
1394,Matheus Fernandes Siqueira,35
1395,Eduardo Colcenti Antunes,19
1396,Helio Junio Nunes de Castro,11
1397,Aderlan de Lima Silva,13
1398,Walter Kannemann,4
1399,Mathias Adalberto Villasanti Rolon,20
1400,TGJose Francisco Belman Gonzales -,
1401,Mariano Ferreira Filho,25
1402,Federico Matias Zaracho,15
1403,Leonel Di Placido,24
1404,Diego Henrique Costa Barbosa,4
1405,Marcio Rafael Ferreira de Souza,13
1406,Pablo Gonçalves Maia Fortunato,29
1407,Jonathan Calleri,9
1408,Luis Oscar Gonzalez,AT
1409,Gabriel Ivan Mercado,25
1410,Gabriel Girotto Franco,23
1411,Keiller da Silva Nunes,1
1412,Matheus dos Santos Dias,41
1413,Lucca Holanda Sampaio Tavares,45
1414,Julio Cesar de Rezende Miranda,5
1415,Thiago Dombroski Moreira,55
1416,Hayner Willian Monjardim Cordeiro,2
1417,Bruno Gomes da Silva Clevelario,6
1418,Mauricio de Almeida Copertino,AT
1419,Carlos Gilberto do Nascimento Silva,4
1420,Bruno Mendez Cittadini,25
1421,Mario Sergio Santos Costa,12
1422,Gaston Ricardo Liendo,AT
1423,Filipe Augusto Carvalho Souza,5
1424,Antonio José Cardoso de Oliveira,TC
1425,Rodrigo Henrique Santos de Souza,75
1426,Danilo Fernando Avelar,22
1427,Felipe Azevedo dos Santos,11
1428,Rodrigo Santos Varanda,65
1429,Danilo Fernando Avelar -,22
1430,Marcilio Florencio Mota Filho,33
1431,Marcos da Silva Franca,11
1432,Felipe Melo de Carvalho,30
1433,André Trindade da Costa Neto,7
1434,Fabio Deivson Lopes Maciel,1
1435,Marcelo Vieira da Silva Junior,12
1436,Wesley Ribeiro Silva,11
1437,Carlos Sebastian Ferreira Vidal,9
1438,Andreas Samaris,22
1439,Willian Roberto de Farias,8
1440,Benjamin Kuscevic Jaramillo,13
1441,Diego Henrique Costa Barbosa,4
1442,Nathan Gabriel de Souza Mendes,45
1443,Rodrigo Huendra Almeida Mendonça,18
1444,Joao Ricardo Riedi,1
1445,Christian Chagas Tarouco,4
1446,Mario Sergio Santos Costa,12
1447,José Welison da Silva,17
1448,Pedro Augusto Borges da Costa,21
