id,nome,campeonatoId,arbitroId,rodada,data,horario,horarioInt,horas,periodo,estadio,casa,visitante,numAmarelos,numVermelhos
15,16 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,2,05/06/2021,16:30,990,16,Tarde,Rei Pelé / Maceio,7,18,4,0
16,17 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,2,01/06/2021,19:00,1140,19,Noite,Major Antônio Couto Pereira / Curitiba,1,4,4,2
17,18 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,2,06/06/2021,20:30,1230,20,Noite,Aderbal Ramos da Silva / Florianopolis,13,2,5,0
18,19 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,18,2,07/06/2021,20:00,1200,20,Noite,Manoel Barradas / Salvador,5,6,5,0
19,20 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,2,05/06/2021,19:00,1140,19,Noite,Evandro Almeida / Belem,11,8,4,0
20,21 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,3,13/06/2021,16:00,960,16,Tarde,Sylvio Raulino de Oliveira / Volta Redonda,3,11,5,0
21,22 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,3,12/06/2021,19:00,1140,19,Noite,Anibal Batista de Toledo / Aparecida de Goiania,2,7,5,0
22,23 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,3,11/06/2021,21:30,1290,21,Noite,Brinco de Ouro da Princesa / Campinas,4,6,6,2
23,24 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,3,12/06/2021,21:00,1260,21,Noite,Magalhães Pinto / Belo Horizonte,17,19,2,1
24,25 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,3,12/06/2021,19:00,1140,19,Noite,Bento da Silva Freitas / Pelotas,8,0,10,0
25,26 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,3,12/06/2021,16:30,990,16,Tarde,Rei Pelé / Maceio,10,16,7,0
26,27 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,3,13/06/2021,20:30,1230,20,Noite,Major Antônio Couto Pereira / Curitiba,12,9,8,0
27,28 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,3,13/06/2021,16:00,960,16,Tarde,Aderbal Ramos da Silva / Florianopolis,13,14,7,0
28,29 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,3,13/06/2021,20:30,1230,20,Noite,Manoel Barradas / Salvador,5,1,4,0
29,30 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,3,11/06/2021,19:00,1140,19,Noite,Governador João Castelo / Sao Luis,18,15,4,0
30,31 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,4,16/06/2021,19:00,1140,19,Noite,São Januário / Rio de Janeiro,0,13,8,0
31,32 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,4,15/06/2021,21:30,1290,21,Noite,Hailé Pinheiro / Goiania,19,10,6,0
32,33 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,4,16/06/2021,21:30,1290,21,Noite,Moisés Lucarelli / Campinas,15,17,4,0
33,34 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,4,15/06/2021,19:00,1140,19,Noite,Eládio de Barros Carvalho / Recife,6,2,2,0
34,35 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,4,17/06/2021,19:00,1140,19,Noite,Jacy Scaff / Londrina,9,3,6,0
35,36 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,4,15/06/2021,19:00,1140,19,Noite,Rei Pelé / Maceio,7,4,9,0
36,37 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,4,16/06/2021,18:00,1080,18,Noite,Germano Kruger / Ponta Grossa,1,18,7,0
37,38 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,4,03/08/2021,19:00,1140,19,Noite,Augusto Bauer / Brusque,14,12,3,0
38,39 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,4,15/06/2021,21:30,1290,21,Noite,Lourival Baptista / Aracaju,16,8,7,1
39,40 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,4,16/06/2021,16:00,960,16,Tarde,Evandro Almeida / Belem,11,5,2,0
40,41 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,5,19/06/2021,16:30,990,16,Tarde,São Januário / Rio de Janeiro,0,10,5,0
41,42 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,5,19/06/2021,21:00,1260,21,Noite,Anibal Batista de Toledo / Aparecida de Goiania,2,12,3,0
42,43 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,5,19/06/2021,18:30,1110,18,Noite,Brinco de Ouro da Princesa / Campinas,4,15,7,0
43,44 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,5,20/06/2021,16:00,960,16,Tarde,Eládio de Barros Carvalho / Recife,6,3,13,1
44,45 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,5,18/06/2021,21:30,1290,21,Noite,Bento da Silva Freitas / Pelotas,8,19,4,1
45,46 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,8,5,20/06/2021,20:30,1230,20,Noite,Rei Pelé / Maceio,7,9,7,0
46,47 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,5,19/06/2021,19:00,1140,19,Noite,Germano Kruger / Ponta Grossa,1,17,4,1
47,48 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,1,3,5,28/07/2021,19:00,1140,19,Noite,Aderbal Ramos da Silva / Florianopolis,13,11,7,0
48,49 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,5,19/06/2021,19:00,1140,19,Noite,Manoel Barradas / Salvador,5,14,7,0
49,50 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,5,19/06/2021,21:00,1260,21,Noite,Governador João Castelo / Sao Luis,18,16,2,0
50,51 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,6,27/07/2021,21:30,1290,21,Noite,Nilton Santos / Rio de Janeiro,3,7,3,0
51,52 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,6,22/06/2021,19:00,1140,19,Noite,Hailé Pinheiro / Goiania,19,13,3,0
52,53 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,6,22/06/2021,19:00,1140,19,Noite,Moisés Lucarelli / Campinas,15,1,5,0
53,54 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,39,6,24/06/2021,21:30,1290,21,Noite,Magalhães Pinto / Belo Horizonte,17,0,5,2
54,55 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,6,23/06/2021,16:00,960,16,Tarde,Jacy Scaff / Londrina,9,6,2,0
55,56 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,18,6,22/06/2021,21:30,1290,21,Noite,Rei Pelé / Maceio,10,8,3,0
56,57 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,6,22/06/2021,21:30,1290,21,Noite,Major Antônio Couto Pereira / Curitiba,12,5,7,0
57,58 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,6,22/06/2021,16:30,990,16,Tarde,Augusto Bauer / Brusque,14,18,6,0
58,59 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,6,22/06/2021,16:30,990,16,Tarde,Lourival Baptista / Aracaju,16,2,8,0
59,60 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,41,6,22/06/2021,21:30,1290,21,Noite,Evandro Almeida / Belem,11,4,5,1
60,61 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,7,27/06/2021,21:00,1260,21,Noite,São Januário / Rio de Janeiro,0,14,9,0
61,62 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,42,7,25/06/2021,21:30,1290,21,Noite,Onésio Brasileiro Alvarenga / Goiania,2,19,6,1
62,63 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,7,25/06/2021,19:00,1140,19,Noite,Brinco de Ouro da Princesa / Campinas,4,12,6,0
63,64 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,7,26/06/2021,21:00,1260,21,Noite,Eládio de Barros Carvalho / Recife,6,11,4,0
64,65 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,7,25/06/2021,19:00,1140,19,Noite,Bento da Silva Freitas / Pelotas,8,15,5,0
65,66 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,7,27/06/2021,20:30,1230,20,Noite,Rei Pelé / Maceio,7,17,8,0
66,67 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,7,25/06/2021,19:00,1140,19,Noite,Germano Kruger / Ponta Grossa,1,16,4,1
67,68 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,7,25/06/2021,16:30,990,16,Tarde,Aderbal Ramos da Silva / Florianopolis,13,10,8,1
68,69 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,7,26/06/2021,18:30,1110,18,Noite,Manoel Barradas / Salvador,5,9,6,0
69,70 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,7,26/06/2021,16:30,990,16,Tarde,Governador João Castelo / Sao Luis,18,3,2,0
70,71 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,8,30/06/2021,21:30,1290,21,Noite,Sylvio Raulino de Oliveira / Volta Redonda,3,5,6,0
71,72 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,13,8,30/06/2021,19:00,1140,19,Noite,Hailé Pinheiro / Goiania,19,0,9,1
72,73 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,8,30/06/2021,16:30,990,16,Tarde,Moisés Lucarelli / Campinas,15,7,4,0
73,74 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,8,30/06/2021,19:00,1140,19,Noite,Magalhães Pinto / Belo Horizonte,17,4,4,0
74,75 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,8,30/06/2021,19:00,1140,19,Noite,Jacy Scaff / Londrina,9,13,5,0
75,76 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,8,29/06/2021,21:30,1290,21,Noite,Rei Pelé / Maceio,10,6,5,0
76,77 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,8,28/06/2021,18:00,1080,18,Noite,Germano Kruger / Ponta Grossa,1,2,3,0
77,78 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,8,30/06/2021,17:00,1020,17,Tarde,Augusto Bauer / Brusque,14,8,8,0
78,79 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,8,29/06/2021,19:00,1140,19,Noite,Lourival Baptista / Aracaju,16,12,6,1
79,80 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,8,29/06/2021,21:30,1290,21,Noite,Evandro Almeida / Belem,11,18,7,0
80,81 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,9,03/07/2021,16:30,990,16,Tarde,São Januário / Rio de Janeiro,0,16,5,0
81,82 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,9,03/07/2021,21:30,1290,21,Noite,Onésio Brasileiro Alvarenga / Goiania,2,15,7,0
82,83 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,9,04/07/2021,11:00,660,11,Manha,Brinco de Ouro da Princesa / Campinas,4,14,2,1
83,84 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,9,02/07/2021,19:00,1140,19,Noite,Eládio de Barros Carvalho / Recife,6,1,5,0
84,85 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,9,03/07/2021,19:00,1140,19,Noite,Bento da Silva Freitas / Pelotas,8,17,4,0
85,86 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,9,03/07/2021,18:30,1110,18,Noite,Rei Pelé / Maceio,7,10,7,0
86,87 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,9,02/07/2021,19:00,1140,19,Noite,Major Antônio Couto Pereira / Curitiba,12,11,5,0
87,88 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,9,03/07/2021,21:00,1260,21,Noite,Aderbal Ramos da Silva / Florianopolis,13,3,2,0
88,89 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,9,03/07/2021,21:30,1290,21,Noite,Manoel Barradas / Salvador,5,19,9,0
89,90 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,9,03/07/2021,19:00,1140,19,Noite,Governador João Castelo / Sao Luis,18,9,7,0
90,91 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,10,09/07/2021,19:00,1140,19,Noite,São Januário / Rio de Janeiro,0,18,3,0
91,92 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,10,09/07/2021,21:30,1290,21,Noite,Hailé Pinheiro / Goiania,19,6,2,0
92,93 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,10,06/07/2021,19:00,1140,19,Noite,Moisés Lucarelli / Campinas,15,13,6,0
93,94 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,42,10,06/07/2021,19:00,1140,19,Noite,Magalhães Pinto / Belo Horizonte,17,12,6,0
94,95 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,46,10,09/07/2021,19:00,1140,19,Noite,Jacy Scaff / Londrina,9,4,5,0
95,96 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,10,06/07/2021,21:30,1290,21,Noite,Rei Pelé / Maceio,10,3,5,0
96,97 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,10,10/07/2021,11:00,660,11,Manha,Germano Kruger / Ponta Grossa,1,8,5,0
97,98 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,10,11/07/2021,20:30,1230,20,Noite,Augusto Bauer / Brusque,14,7,9,0
98,99 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,10,10/07/2021,19:00,1140,19,Noite,Lourival Baptista / Aracaju,16,5,6,1
99,100 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,10,08/07/2021,21:00,1260,21,Noite,Evandro Almeida / Belem,11,2,5,0
100,101 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,11,10/07/2021,16:30,990,16,Tarde,Nilton Santos / Rio de Janeiro,3,17,8,1
101,102 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,11,13/07/2021,16:00,960,16,Tarde,Onésio Brasileiro Alvarenga / Goiania,2,8,9,0
102,103 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,11,13/07/2021,19:00,1140,19,Noite,Brinco de Ouro da Princesa / Campinas,4,10,3,0
103,104 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,11,12/07/2021,20:00,1200,20,Noite,Eládio de Barros Carvalho / Recife,6,15,8,0
104,105 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,39,11,13/07/2021,21:30,1290,21,Noite,Jacy Scaff / Londrina,9,1,5,1
105,106 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,11,14/07/2021,19:00,1140,19,Noite,Rei Pelé / Maceio,7,19,6,0
106,107 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,11,13/07/2021,21:30,1290,21,Noite,Major Antônio Couto Pereira / Curitiba,12,0,7,0
107,108 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,11,13/07/2021,19:00,1140,19,Noite,Aderbal Ramos da Silva / Florianopolis,13,16,6,0
108,109 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,49,11,13/07/2021,21:30,1290,21,Noite,Manoel Barradas / Salvador,5,18,11,1
109,110 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,50,11,14/07/2021,21:30,1290,21,Noite,Evandro Almeida / Belem,11,14,6,0
110,111 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,12,18/07/2021,16:00,960,16,Tarde,São Januário / Rio de Janeiro,0,6,9,0
111,112 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,12,17/07/2021,16:00,960,16,Tarde,Hailé Pinheiro / Goiania,19,9,10,0
112,113 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,12,17/07/2021,18:30,1110,18,Noite,Moisés Lucarelli / Campinas,15,11,2,0
113,114 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,12,17/07/2021,16:30,990,16,Tarde,Magalhães Pinto / Belo Horizonte,17,13,4,0
114,115 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,51,12,17/07/2021,11:00,660,11,Manha,Bento da Silva Freitas / Pelotas,8,5,3,0
115,116 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,12,18/07/2021,20:30,1230,20,Noite,Rei Pelé / Maceio,10,2,2,1
116,117 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,12,17/07/2021,19:00,1140,19,Noite,Germano Kruger / Ponta Grossa,1,7,7,0
117,118 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,12,17/07/2021,19:00,1140,19,Noite,Augusto Bauer / Brusque,14,3,5,0
118,119 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,12,16/07/2021,19:00,1140,19,Noite,Lourival Baptista / Aracaju,16,4,6,1
119,120 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,46,12,16/07/2021,21:30,1290,21,Noite,Governador João Castelo / Sao Luis,18,12,8,1
120,121 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,53,13,20/07/2021,19:00,1140,19,Noite,Nilton Santos / Rio de Janeiro,3,19,6,0
121,122 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,13,21/07/2021,16:00,960,16,Tarde,Onésio Brasileiro Alvarenga / Goiania,2,14,6,0
122,123 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,13,20/07/2021,19:00,1140,19,Noite,Brinco de Ouro da Princesa / Campinas,4,18,2,0
123,124 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,13,21/07/2021,21:30,1290,21,Noite,Eládio de Barros Carvalho / Recife,6,8,2,1
124,125 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,54,13,20/07/2021,19:00,1140,19,Noite,Jacy Scaff / Londrina,9,16,10,0
125,126 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,55,13,21/07/2021,21:30,1290,21,Noite,Rei Pelé / Maceio,7,0,4,0
126,127 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,13,22/07/2021,19:00,1140,19,Noite,Major Antônio Couto Pereira / Curitiba,12,10,6,2
127,128 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,56,13,22/07/2021,21:30,1290,21,Noite,Aderbal Ramos da Silva / Florianopolis,13,1,6,0
128,129 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,57,13,20/07/2021,21:30,1290,21,Noite,Manoel Barradas / Salvador,5,15,5,0
129,130 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,58,13,20/07/2021,19:00,1140,19,Noite,Evandro Almeida / Belem,11,17,4,1
130,131 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,59,14,24/07/2021,21:00,1260,21,Noite,São Januário / Rio de Janeiro,0,4,7,0
131,132 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,14,24/07/2021,16:30,990,16,Tarde,Onésio Brasileiro Alvarenga / Goiania,2,17,5,0
132,133 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,14,23/07/2021,20:00,1200,20,Noite,Moisés Lucarelli / Campinas,15,19,1,0
133,134 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,14,24/07/2021,19:30,1170,19,Noite,Eládio de Barros Carvalho / Recife,6,14,5,0
134,135 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,60,14,23/07/2021,16:00,960,16,Tarde,Jacy Scaff / Londrina,9,11,6,0
135,136 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,14,24/07/2021,21:00,1260,21,Noite,Rei Pelé / Maceio,7,5,2,0
136,137 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,61,14,25/07/2021,18:15,1095,18,Noite,Germano Kruger / Ponta Grossa,1,12,5,2
137,138 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,14,25/07/2021,20:30,1230,20,Noite,Aderbal Ramos da Silva / Florianopolis,13,8,7,3
138,139 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,14,24/07/2021,16:30,990,16,Tarde,Lourival Baptista / Aracaju,16,3,9,2
139,140 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,50,14,25/07/2021,20:30,1230,20,Noite,Governador João Castelo / Sao Luis,18,10,4,0
140,141 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,15,31/07/2021,21:00,1260,21,Noite,Nilton Santos / Rio de Janeiro,3,0,4,0
141,142 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,15,30/07/2021,16:00,960,16,Tarde,Hailé Pinheiro / Goiania,19,1,5,0
142,143 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,15,31/07/2021,11:00,660,11,Manha,Brinco de Ouro da Princesa / Campinas,4,2,3,0
143,144 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,15,30/07/2021,21:30,1290,21,Noite,Magalhães Pinto / Belo Horizonte,17,9,6,1
144,145 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,15,31/07/2021,19:00,1140,19,Noite,Bento da Silva Freitas / Pelotas,8,18,6,0
145,146 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,15,01/08/2021,18:15,1095,18,Noite,Rei Pelé / Maceio,10,15,2,1
146,147 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,15,30/07/2021,20:00,1200,20,Noite,Major Antônio Couto Pereira / Curitiba,12,6,7,0
147,148 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,15,31/07/2021,21:00,1260,21,Noite,Augusto Bauer / Brusque,14,16,3,0
148,149 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,15,31/07/2021,16:30,990,16,Tarde,Manoel Barradas / Salvador,5,13,0,0
149,150 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,15,01/08/2021,18:15,1095,18,Noite,Evandro Almeida / Belem,11,7,8,0
150,151 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,16,08/08/2021,20:30,1230,20,Noite,Nilton Santos / Rio de Janeiro,3,15,2,0
151,152 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,16,07/08/2021,21:30,1290,21,Noite,Onésio Brasileiro Alvarenga / Goiania,2,18,7,0
152,153 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,16,06/08/2021,19:00,1140,19,Noite,Brinco de Ouro da Princesa / Campinas,4,8,4,0
153,154 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,16,07/08/2021,16:30,990,16,Tarde,Eládio de Barros Carvalho / Recife,6,16,6,2
154,155 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,49,16,08/08/2021,20:30,1230,20,Noite,Jacy Scaff / Londrina,9,10,7,0
155,156 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,61,16,07/08/2021,19:00,1140,19,Noite,Rei Pelé / Maceio,7,13,6,0
