id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
90,18,6,98,2,33:00,78,Welker Marcal Almeida,Náutico,1293,21:33
91,18,6,99,2,35:00,80,Luiz Henrique Beserra dos Santos,Náutico,1295,21:35
92,19,11,100,2,21:00,66,Romercio Pereira da Conceicao,Remo,1221,20:21
93,19,11,101,1,32:00,32,Anderson Uchoa dos Santos,Remo,1172,19:32
94,19,8,102,2,12:00,57,Artur Sergio Batista de Souza,Brasil,1212,20:12
95,19,8,103,2,21:00,66,Luiz Severo Junior,Brasil,1221,20:21
96,20,3,104,2,17:00,62,Gilvan Souza Correa,Botafogo,1037,17:17
97,20,3,105,1,23:00,23,Guilherme Oliveira Santos,Botafogo,983,16:23
98,20,11,106,2,05:00,50,Rafael da Cunha Jensen,Remo,1025,17:05
99,20,11,107,1,31:00,31,Anderson Uchoa dos Santos,Remo,991,16:31
100,20,11,108,1,36:00,36,Paulo Afonso Bonamigo,Remo,996,16:36
101,21,7,109,2,06:00,51,Geovane Batista de Faria,Csa,1206,20:06
102,21,7,110,1,17:00,17,Marco Tulio Oliveira Lemos,Csa,1157,19:17
103,21,2,111,1,23:00,23,Luiz Eduardo Fleuri Pacheco,Vila Nova,1163,19:23
104,21,2,112,1,35:00,35,Deivid Willian da Silva,Vila Nova,1175,19:35
105,21,2,113,2,43:00,88,Renato Palm da Silveira,Vila Nova,1243,20:43
106,22,6,114,1,34:00,34,Diogo Hereda da Silva,Náutico,1324,22:04
107,22,4,115,2,07:00,52,Jose Rodrigo Andrade Ramos,Guarani,1357,22:37
108,22,4,116,2,16:00,61,Bruno Savio da Silva,Guarani,1366,22:46
109,22,4,117,2,22:00,67,Thales Natanael Lira de Matos,Guarani,1372,22:52
110,22,4,118,2,31:00,76,Julio Cesar Czarneski,Guarani,1381,23:01
111,22,4,119,1,40:00,40,Daniel Pollo Barion,Guarani,1330,22:10
112,23,17,122,1,16:00,16,Airton Moises Santos Sousa,Cruzeiro,1276,21:16
113,23,19,123,2,48:00,93,Luiz Diallisson de Souza Alves,Goiás,1368,22:48
114,24,0,125,1,22:00,22,Michel Ferreira dos Santos,Vasco da Gama,1162,19:22
115,24,0,126,1,32:00,32,Leonardo Rodrigues Lima,Vasco da Gama,1172,19:32
116,24,0,127,2,46:00,91,Romulo Borges Monteiro,Vasco da Gama,1246,20:46
117,24,8,128,2,08:00,53,Gabriel Martins Terra,Brasil,1208,20:08
118,24,8,129,1,11:00,11,Vitor Monteiro Luiz,Brasil,1151,19:11
119,24,8,130,2,22:00,67,Matheus Nogueira da Silva,Brasil,1222,20:22
120,24,8,131,1,26:00,26,Bruno Matias dos Santos,Brasil,1166,19:26
121,24,8,132,1,26:00,26,MDLuiz Henrique Campos da Motta,Brasil,1166,19:26
122,24,8,133,1,31:00,31,Icaro Cosmo da Rocha,Brasil,1171,19:31
123,24,8,134,1,43:00,43,Artur Sergio Batista de Souza,Brasil,1183,19:43
124,25,10,135,2,33:00,78,Alisson Alves Farias,Crb,1083,18:03
125,25,10,136,1,35:00,35,Hyuri Henrique de Oliveira Costa,Crb,1025,17:05
126,25,10,137,1,39:00,39,Marthã Fernando Goncalves Pimenta,Crb,1029,17:09
127,25,10,138,1,41:00,41,Guilherme Kennedy Romao,Crb,1031,17:11
128,25,10,139,2,48:00,93,Alexandre Melo Ribeiro da Silva,Crb,1098,18:18
129,25,16,140,2,29:00,74,Luciano Batista da Silva Junior,Confiança,1079,17:59
130,25,16,141,1,31:00,31,Leandro da Silva,Confiança,1021,17:01
131,26,12,142,2,09:00,54,Leonardo Gamalho de Souza,Coritiba,1299,21:39
132,26,12,143,1,20:00,20,Wellington Carvalho dos Santos,Coritiba,1250,20:50
133,26,12,144,1,30:00,30,Wagner da Silva Souza,Coritiba,1260,21:00
134,26,12,145,2,43:00,88,Willian Roberto de Farias,Coritiba,1333,22:13
135,26,12,146,2,44:00,89,Gustavo Eliseo Morinigo Vazquez,Coritiba,1334,22:14
136,26,12,147,2,44:00,89,Igor Inocencio de Oliveira,Coritiba,1334,22:14
137,26,9,148,2,43:00,88,Victor Hugo da Silva Nunes,Londrina,1333,22:13
138,26,9,149,2,44:00,89,Luiz Henrique dos Santos Junior,Londrina,1334,22:14
139,27,13,150,2,30:00,75,Wanderson Ferreira de Oliveira,Avaí,1050,17:30
140,27,13,151,2,35:00,80,Fagner Ironi Daponte,Avaí,1055,17:35
141,27,13,152,1,39:00,39,Bruno Cesar Pereira Silva,Avaí,999,16:39
142,27,13,153,2,46:00,91,Claudinei dos Santos Oliveira,Avaí,1066,17:46
143,27,14,154,2,16:00,61,Eudes Ruan de Sousa Carneiro,Brusque,1036,17:16
144,27,14,155,2,30:00,75,Gerson Rodolfo da Silva,Brusque,1050,17:30
145,27,14,156,1,40:00,40,Bruno Alves de Souza,Brusque,1000,16:40
146,28,5,157,2,04:00,49,Marcelo Alves Santos,Vitória,1294,21:34
147,28,5,158,2,45:00,90,Roberto Heuchayer Santos de Araujo,Vitória,1335,22:15
148,28,1,159,2,23:00,68,Leandro Vilela Sales Teixeira,Operário,1313,21:53
149,28,1,160,2,43:00,88,Fabio Augusto Schirmann,Operário,1333,22:13
150,29,15,161,1,11:00,11,Leonardo Naldi de Matos,Ponte Preta,1151,19:11
151,29,18,162,2,10:00,55,Vinicius Alves Xavier,Sampaio Corrêa,1210,20:10
152,29,18,163,2,43:00,88,Jandir Breno Souza Silva,Sampaio Corrêa,1243,20:43
153,29,18,164,2,50:00,95,Luis Gustavo Lopes Santos,Sampaio Corrêa,1250,20:50
154,30,0,165,1,25:00,25,Marcos Gabriel do Nascimento,Vasco da Gama,1165,19:25
155,30,0,166,2,42:00,87,Matias Galarza Fonda,Vasco da Gama,1242,20:42
156,30,0,167,2,48:00,93,Matheus dos Santos Miranda,Vasco da Gama,1248,20:48
157,30,0,168,2,50:00,95,Andrew Erik Feitosa,Vasco da Gama,1250,20:50
158,30,13,169,2,38:00,83,Jean Francisco Martim Candido,Avaí,1238,20:38
159,30,13,170,2,42:00,87,Felipe Camargo de Souza,Avaí,1242,20:42
160,30,13,171,1,47:00,47,Bruno Cesar Pereira Silva,Avaí,1187,19:47
161,30,13,172,2,46:00,91,Iury de Oliveira Nascimento,Avaí,1246,20:46
162,31,19,173,2,27:00,72,Hugo Ferreira de Farias,Goiás,1377,22:57
163,31,19,174,2,44:00,89,Elvis Vieira Araujo,Goiás,1394,23:14
164,31,19,175,2,48:00,93,Lucas Gabriel de Oliveira,Goiás,1398,23:18
165,31,10,176,1,32:00,32,Celsonil Santos de Macedo Junior,Crb,1322,22:02
166,31,10,177,1,37:00,37,Guilherme Kennedy Romao,Crb,1327,22:07
167,31,10,178,1,44:00,44,Wesley Frazan Bernardo,Crb,1334,22:14
168,32,17,179,2,10:00,55,Romulo Souza Orestes Caldeira,Cruzeiro,1360,22:40
169,32,17,180,1,45:00,45,Ramon Menezes Roma,Cruzeiro,1335,22:15
170,32,15,181,1,38:00,38,Vinicius Farias Locatelli,Ponte Preta,1328,22:08
171,32,15,182,1,46:00,46,Ruan Renato Bonifacio Augusto,Ponte Preta,1336,22:16
172,33,6,183,2,13:00,58,Wagner Leonardo Calvelo de Souza,Náutico,1213,20:13
173,33,2,184,2,40:00,85,Pedro Gonzaga,Vila Nova,1240,20:40
174,34,3,185,2,09:00,54,Chayene Medeiros Oliveira Santos,Botafogo,1209,20:09
175,34,3,186,1,33:00,33,Luis Felipe Oyama,Botafogo,1173,19:33
176,34,9,187,1,01:00,1,Marcelo de Freitas Costa,Londrina,1141,19:01
177,34,9,188,2,03:00,48,Jean Henrique dos Santos,Londrina,1203,20:03
178,34,9,189,1,22:00,22,Alisson Pelegrini Safira,Londrina,1162,19:22
179,34,9,190,2,28:00,73,Marcondes de Jesus Santos Junior,Londrina,1228,20:28
180,35,4,191,2,26:00,71,Matheus Lima Beltrao Oliveira,Guarani,1226,20:26
181,35,4,192,2,30:00,75,Bruno Savio da Silva,Guarani,1230,20:30
182,35,4,193,2,47:00,92,Bruno da Silva Barbosa,Guarani,1247,20:47
183,35,4,194,2,50:00,95,Eliel da Silva,Guarani,1250,20:50
184,35,7,195,2,15:00,60,Guilherme Augusto Alves Dellatorre,Csa,1215,20:15
185,35,7,196,2,22:00,67,Julian Bertasso Tobar,Csa,1222,20:22
186,35,7,197,2,24:00,69,Lucas Vinicius Dias Costa,Csa,1224,20:24
187,35,7,198,2,41:00,86,Vitor Costa de Brito,Csa,1241,20:41
188,35,7,199,2,47:00,92,Iury Lirio Freitas de Castilho,Csa,1247,20:47
189,36,18,200,2,14:00,59,Maikel Daniel Costa,Sampaio Corrêa,1154,19:14
190,36,18,201,1,30:00,30,TGCelio Jose Rossi,Sampaio Corrêa,1110,18:30
191,36,18,202,1,30:00,30,PFGabriel Amadio Teixeira,Sampaio Corrêa,1110,18:30
192,36,1,203,2,25:00,70,Djalma Antonio da Silva Filho,Operário,1165,19:25
193,36,1,204,2,34:00,79,Tomas Almino Bastos da Silva,Operário,1174,19:34
194,36,1,205,2,44:00,89,Antonio Thomaz Santos de Barros,Operário,1184,19:44
195,36,1,206,2,47:00,92,Nikolas Souza Trevizo,Operário,1187,19:47
196,37,12,207,1,32:00,32,Igor Guilherme Barbosa da Paixao,Coritiba,1172,19:32
197,37,12,208,2,49:00,94,Guilherme da Trindade Dubas,Coritiba,1249,20:49
198,37,14,209,1,28:00,28,Gerson Rodolfo da Silva,Brusque,1168,19:28
199,38,16,210,2,06:00,51,Nirley da Silva Fonseca,Confiança,1356,22:36
200,38,16,211,1,14:00,14,Bruno Araujo Sena,Confiança,1304,21:44
201,38,16,212,1,30:00,30,Isaque Storoli Gavioli,Confiança,1320,22:00
202,38,16,213,1,49:00,49,Caique Silva Sa,Confiança,1339,22:19
203,38,16,214,2,49:00,94,Luciano Batista da Silva Junior,Confiança,1399,23:19
204,38,8,215,1,18:00,18,Icaro Cosmo da Rocha,Brasil,1308,21:48
205,38,8,216,2,26:00,71,Heverton Cardoso da Silva,Brasil,1376,22:56
206,39,11,218,1,32:00,32,Anderson Uchoa dos Santos,Remo,992,16:32
207,39,11,219,2,35:00,80,Rafael da Cunha Jensen,Remo,1055,17:35
208,40,0,220,2,18:00,63,Andrew Erik Feitosa,Vasco da Gama,1068,17:48
209,40,0,221,1,32:00,32,Leandro Castan da Silva,Vasco da Gama,1022,17:02
210,40,0,222,2,38:00,83,Matias Galarza Fonda,Vasco da Gama,1088,18:08
211,40,10,223,2,07:00,52,Ewandro Felipe de Lima Costa,Crb,1057,17:37
212,40,10,224,1,43:00,43,Hyuri Henrique de Oliveira Costa,Crb,1033,17:13
213,41,12,225,1,27:00,27,Rafael da Silva Francisco,Coritiba,1287,21:27
214,41,12,226,1,32:00,32,Gustavo Costa da Silva Machado,Coritiba,1292,21:32
215,41,2,227,1,45:00,45,Fabricio Barros Santana,Vila Nova,1305,21:45
216,42,4,228,1,20:00,20,Thales Natanael Lira de Matos,Guarani,1130,18:50
217,42,4,229,2,26:00,71,Regis Augusto Salmazzo,Guarani,1196,19:56
218,42,4,230,2,32:00,77,Bruno Savio da Silva,Guarani,1202,20:02
219,42,4,231,1,35:00,35,Diogo Mateus de Almeida Rodrigues Maciel,Guarani,1145,19:05
220,42,15,232,2,26:00,71,Nilton Soares Rodrigues,Ponte Preta,1196,19:56
221,42,15,233,1,28:00,28,Kevin Peterson dos Santos Silva,Ponte Preta,1138,18:58
222,42,15,234,1,32:00,32,Rodrigo Gomes dos Santos,Ponte Preta,1142,19:02
223,43,3,235,2,01:00,46,Victor Hugo Soares dos Santos,Botafogo,1021,17:01
224,43,3,236,1,07:00,7,Warley Leandro da Silva,Botafogo,967,16:07
225,43,3,237,2,13:00,58,Pedro Henrique de Castro Silva,Botafogo,1033,17:13
226,43,3,238,2,28:00,73,Guilherme Oliveira Santos,Botafogo,1048,17:28
227,43,3,239,1,29:00,29,Rafael Bruno Cajueiro da Silva,Botafogo,989,16:29
228,43,3,240,2,45:00,90,Rafael Martiniano de Miranda Moura,Botafogo,1065,17:45
229,43,6,241,1,08:00,8,Helio Cezar Pinto dos Anjos,Náutico,968,16:08
230,43,6,242,1,08:00,8,Vinicius Santos Silva,Náutico,968,16:08
231,43,6,243,2,16:00,61,Wagner Leonardo Calvelo de Souza,Náutico,1036,17:16
232,43,6,244,2,17:00,62,Diogo Hereda da Silva,Náutico,1037,17:17
233,43,6,245,1,46:00,46,Cleidson Andrade de Souza Silva,Náutico,1006,16:46
234,43,6,246,2,50:00,95,Matheus Trindade Gonçalves,Náutico,1070,17:50
235,43,6,247,2,50:00,95,Guillermo Miguel Paiva Ayala,Náutico,1070,17:50
236,44,19,249,1,21:00,21,Caio Vinicius da Conceicao,Goiás,1311,21:51
237,44,8,250,2,10:00,55,Ramon Machado de Macedo,Brasil,1360,22:40
238,44,8,251,2,24:00,69,Gabriel Martins Terra,Brasil,1374,22:54
239,44,8,252,1,30:00,30,Heverton Cardoso da Silva,Brasil,1320,22:00
240,45,7,254,1,12:00,12,Yago Cesar da Silva,Csa,1242,20:42
241,45,7,255,2,18:00,63,Thiago Rodrigues de Oliveira Nogueira,Csa,1308,21:48
242,45,7,256,2,26:00,71,Gabriel Santana Pinto,Csa,1316,21:56
243,45,7,257,2,37:00,82,Reinaldo Nascimento Satorno,Csa,1327,22:07
244,45,7,258,2,40:00,85,Cristovam Roberto Ribeiro da Silva,Csa,1330,22:10
245,45,9,259,2,07:00,52,Luiz Henrique dos Santos Junior,Londrina,1297,21:37
246,45,9,260,2,32:00,77,Tiago Pereira da Silva,Londrina,1322,22:02
247,46,17,261,2,29:00,74,Felipe Augusto Ferreira Batista,Cruzeiro,1229,20:29
248,46,1,262,2,06:00,51,Renie Almeida da Silva,Operário,1206,20:06
249,46,1,263,2,20:00,65,Fabio Augusto Schirmann,Operário,1220,20:20
250,46,1,264,1,21:00,21,Leandro Vilela Sales Teixeira,Operário,1161,19:21
251,47,11,266,2,10:00,55,Romercio Pereira da Conceicao,Remo,1210,20:10
252,47,11,267,2,15:00,60,Diogo dos Santos Carvalho,Remo,1215,20:15
253,47,11,268,2,48:00,93,Wellington Nascimento Silva,Remo,1248,20:48
254,47,13,269,2,03:00,48,Bruno Cesar Pereira Silva,Avaí,1203,20:03
255,47,13,270,2,41:00,86,Jose Renato da Silva Junior,Avaí,1241,20:41
256,47,13,271,2,47:00,92,André Junio Pereira da Silva,Avaí,1247,20:47
257,47,13,272,1,45:00,45,Diego Renan de Lima Ferreira,Avaí,1185,19:45
258,48,5,273,1,18:00,18,PFEdnilson de Sena Goes,Vitória,1158,19:18
259,48,5,274,2,24:00,69,Guilherme Santos da Silva,Vitória,1224,20:24
260,48,5,275,2,30:00,75,Bruno Felipe de Oliveira,Vitória,1230,20:30
261,48,5,276,2,46:00,91,Ramon Menezes Hubner,Vitória,1246,20:46
262,48,14,277,2,28:00,73,Gerson Rodolfo da Silva,Brusque,1228,20:28
263,48,14,278,1,36:00,36,Christofoly Acioly da Silva,Brusque,1176,19:36
264,48,14,279,1,45:00,45,Eduardo Nascimento da Silva Junior,Brusque,1185,19:45
265,49,18,280,1,13:00,13,TGCelio Jose Rossi,Sampaio Corrêa,1273,21:13
266,49,16,281,1,17:00,17,Sergio Antonio Borges Junior,Confiança,1277,21:17
267,50,3,282,1,47:00,47,Gilvan Souza Correa,Botafogo,1337,22:17
268,50,7,283,1,44:00,44,Matheus Felipe Santos Nascimento,Csa,1334,22:14
269,50,7,284,1,47:00,47,Bruno da Mota Miranda,Csa,1337,22:17
270,51,19,285,2,45:00,90,David de Duarte Macedo,Goiás,1245,20:45
271,51,13,286,2,13:00,58,Jean Francisco Martim Candido,Avaí,1213,20:13
272,51,13,287,2,45:00,90,Jean Hebert de Freitas,Avaí,1245,20:45
273,52,15,288,2,38:00,83,Jose Cleylton de Morais dos Santos,Ponte Preta,1238,20:38
274,52,15,289,1,44:00,44,Vinicius Farias Locatelli,Ponte Preta,1184,19:44
275,52,1,290,2,15:00,60,Matheus Silva Ferreira da Costa,Operário,1215,20:15
276,52,1,291,2,39:00,84,Leandro Vilela Sales Teixeira,Operário,1239,20:39
277,52,1,292,2,48:00,93,Rafael Oller Pereira,Operário,1248,20:48
278,53,0,293,2,31:00,76,Leonardo Rodrigues Lima,Vasco da Gama,1381,23:01
279,53,0,294,2,47:00,92,Daniel Amorim Dias da Silva,Vasco da Gama,1397,23:17
280,53,17,295,2,03:00,48,Matheus Barbosa Teixeira,Cruzeiro,1353,22:33
281,53,17,296,2,06:00,51,MDDaniel Soares Baumfeld,Cruzeiro,1356,22:36
282,53,17,297,1,39:00,39,Matheus Pereira de Souza,Cruzeiro,1329,22:09
283,54,6,300,1,41:00,41,Matheus Trindade Gonçalves,Náutico,1001,16:41
284,54,9,301,2,31:00,76,Jean Henrique dos Santos,Londrina,1051,17:31
285,55,10,302,2,39:00,84,Carlos Eduardo Bacila Jatobá,Crb,1389,23:09
286,55,8,303,2,29:00,74,Bruno Matias dos Santos,Brasil,1379,22:59
287,55,8,304,1,38:00,38,Leandro Camilo de Almeida,Brasil,1328,22:08
288,56,5,305,2,37:00,82,Pablo Fabricio Siles Morales,Vitória,1387,23:07
289,56,5,306,1,38:00,38,Gabriel Bispo dos Santos,Vitória,1328,22:08
290,56,5,307,2,43:00,88,Wallace Reis Silva,Vitória,1393,23:13
291,56,12,308,2,17:00,62,Wilson Rodrigues de Moura Junior,Coritiba,1367,22:47
292,56,12,309,2,23:00,68,Valdemir de Oliveira Soares,Coritiba,1373,22:53
293,56,12,310,1,29:00,29,Rafael da Silva Francisco,Coritiba,1319,21:59
294,56,12,311,2,47:00,92,Jhony Douglas Santiago,Coritiba,1397,23:17
295,57,18,312,1,01:00,1,Romario Costa Barroso,Sampaio Corrêa,991,16:31
296,57,18,313,1,15:00,15,Leandro Ferreira Pessoa,Sampaio Corrêa,1005,16:45
297,57,18,314,2,19:00,64,Allan Godoi Santos,Sampaio Corrêa,1069,17:49
298,57,18,315,1,21:00,21,Eloir Silva Moreira,Sampaio Corrêa,1011,16:51
299,57,18,316,1,35:00,35,Luis Gustavo Lopes Santos,Sampaio Corrêa,1025,17:05
300,57,14,317,2,08:00,53,Gerson Rodolfo da Silva,Brusque,1058,17:38
301,58,16,318,2,01:00,46,Nirley da Silva Fonseca,Confiança,1051,17:31
302,58,16,319,2,30:00,75,Joao Paulo Purcino de Almeida,Confiança,1080,18:00
303,58,16,320,2,48:00,93,Marcelo Rodrigues Souza,Confiança,1098,18:18
304,58,2,321,2,02:00,47,Ricardo Regis Aparecido de Lima,Vila Nova,1052,17:32
305,58,2,322,1,16:00,16,Renan Carvalho Mota,Vila Nova,1006,16:46
306,58,2,323,1,37:00,37,Walisson Moreira Farias Maia,Vila Nova,1027,17:07
307,58,2,324,2,37:00,82,Ikaro Mychell Moura Maia,Vila Nova,1087,18:07
308,58,2,325,2,46:00,91,Breno Silva Gonçalves Dias,Vila Nova,1096,18:16
309,59,11,326,2,31:00,76,Igor Fernandes da Silva Araujo,Remo,1381,23:01
310,59,11,327,2,45:00,90,Felipe Gedoz da Conceicao,Remo,1395,23:15
311,59,4,328,2,07:00,52,Thales Natanael Lira de Matos,Guarani,1357,22:37
312,59,4,329,2,49:00,94,Matheus Lima Beltrao Oliveira,Guarani,1399,23:19
313,59,4,330,2,48:00,93,Diogo Mateus de Almeida Rodrigues Maciel,Guarani,1398,23:18
314,60,0,332,2,18:00,63,German Ezequiel Cano,Vasco da Gama,1338,22:18
315,60,0,333,2,37:00,82,Leandro Castan da Silva,Vasco da Gama,1357,22:37
316,60,0,334,2,43:00,88,Leonardo de Matos Cruz,Vasco da Gama,1363,22:43
317,60,0,335,2,44:00,89,Daniel Amorim Dias da Silva,Vasco da Gama,1364,22:44
