id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
60,189,11,1144,2,13:00,58,Mateus Ferreira da Silva -,Ponte Preta,1213,20:13
61,190,11,1151,1,15:00,15,Matheus Sousa de Jesus -,Ponte Preta,1095,18:15
62,191,12,1157,2,52:00,97,Emerson Oliveira de Almeida -,Sampaio Corrêa,1192,19:52
63,195,18,1177,2,14:00,59,Anderson Conceição Benedito -,Crb,1364,22:44
64,197,8,1189,2,53:00,98,Julimar Silva Oliveira Junior -,Mirassol,773,12:53
65,200,7,1208,2,46:00,91,Luiz Otavio Anacleto Leandro -,Ceará,1396,23:16
66,207,3,1254,1,43:00,43,Renato Palm da Silveira -,Novorizontino,1333,22:13
67,207,3,1255,2,50:00,95,Luiz Gabriel de Oliveira Fonseca -,Novorizontino,1400,23:20
68,207,3,1256,1,45:00,45,PFFabio Rogerio Jacobasso Silva -,Novorizontino,1335,22:15
69,208,9,1262,2,50:00,95,Gabriel Augusto Xavier -,Chapecoense,1400,23:20
70,209,13,1266,2,18:00,63,Gabriel Baralhas dos Santos -,Atlético,1368,22:48
71,217,14,1308,2,12:00,57,Thiago Carpini Barbosa -,Juventude,1152,19:12
72,222,16,1334,2,12:00,57,Ezequiel Jacinto de Biasi -,Londrina,1002,16:42
73,224,3,1346,1,27:00,27,Jenison de Jesus Brito E Brito -,Novorizontino,1167,19:27
74,224,8,1347,1,36:00,36,Jose Roberto Assunçao de Araujo Filho -,Mirassol,1176,19:36
75,224,3,1348,1,31:00,31,Eduardo Alexandre Baptista -,Novorizontino,1171,19:31
76,225,10,1358,2,51:00,96,Wellington Silva Sanches Aguiar -,Vitória,1191,19:51
77,225,10,1359,2,50:00,95,Jhonny Lucas Flora Barboza -,Vitória,1190,19:50
78,236,11,1414,2,49:00,94,Artur Sergio Batista de Souza -,Ponte Preta,1189,19:49
79,237,12,1420,1,30:00,30,Rafael da Cunha Jensen -,Sampaio Corrêa,1110,18:30
80,237,12,1421,1,33:00,33,TGCelio Jose Rossi -,Sampaio Corrêa,1113,18:33
81,241,10,1447,1,24:00,24,Cleidson Andrade de Souza Silva -,Vitória,1104,18:24
82,250,0,1499,2,52:00,97,Ben-hur Moreira Peres -,Guarani,1192,19:52
83,252,1,1518,2,51:00,96,Felipe Mercier de Lucena -,Avaí,1041,17:21
84,252,1,1519,2,14:00,59,Denilson Pereira Junior -,Avaí,1004,16:44
85,259,17,1573,2,50:00,95,Alex da Silva -,Abc,1130,18:50
86,259,17,1574,2,48:00,93,Wallace Madeira Almeida -,Abc,1128,18:48
87,275,10,1660,1,17:00,17,Renato de Cassio Negrao -,Vitória,1097,18:17
88,279,17,1685,2,47:00,92,Glebson Robson Barroso de Lira -,Abc,1397,23:17
89,280,11,1689,2,24:00,69,Jeferson Marinho dos Santos -,Ponte Preta,1224,20:24
90,282,1,1701,2,5:00,50,Jael Ferreira Vieira -,Avaí,1175,19:35
91,282,1,1702,2,36:00,81,Igor Inocencio de Oliveira -,Avaí,1206,20:06
92,289,18,1747,2,40:00,85,Daniel Pollo Barion -,Crb,1120,18:40
93,292,1,1764,2,49:00,94,Felipe Jose Almeida da Rocha -,Avaí,1249,20:49
94,293,6,1770,2,23:00,68,Marcel Philipe Afonso Genestra Scalese -,Ituano,1103,18:23
95,303,15,1826,2,54:00,99,Jose Edson Barros da Silva -,Botafogo,1134,18:54
96,311,15,1875,1,42:00,42,Marcelo Augusto Oliveira Chamusca -,Botafogo,1332,22:12
97,311,15,1876,1,23:00,23,Luis Felipe Rocha Davi Alves -,Botafogo,1313,21:53
98,312,4,1878,2,22:00,67,Rayan Poltronieri Pereira -,Criciúma,1372,22:52
99,314,3,1890,2,31:00,76,Georgemy Goncalves -,Novorizontino,1111,18:31
100,315,0,1895,1,26:00,26,Matheus Bueno Batista -,Guarani,1106,18:26
101,316,12,1903,2,10:00,55,Mateus Cardoso Francisco -,Sampaio Corrêa,1180,19:40
102,322,7,1939,2,50:00,95,David Ricardo Loiola da Silva -,Ceará,1190,19:50
103,330,0,1981,1,34:00,34,Lucas Cavalcante Silva Afonso -,Guarani,1324,22:04
104,331,13,1987,2,19:00,64,Bruno Nunes de Barros -,Atlético,1219,20:19
105,331,2,1988,2,36:00,81,Luciano Francisco Paulino -,Vila Nova,1236,20:36
106,336,19,2019,2,21:00,66,Ronaldo Henrique Ferreira da Silva -,Sport,1221,20:21
107,338,18,2027,2,25:00,70,Anselmo Ramon Alves Herculano -,Crb,1195,19:55
108,346,12,2077,1,39:00,39,Erinaldo Santos Rabelo -,Sampaio Corrêa,1209,20:09
109,347,6,2085,1,42:00,42,Claudio de Souza -,Ituano,1332,22:12
110,347,6,2086,1,42:00,42,MDAlexandre Goncalves Santoro -,Ituano,1332,22:12
111,348,0,2091,2,49:00,94,Alan Santos da Silva -,Guarani,1399,23:19
112,348,16,2092,2,37:00,82,Paulo Roberto Moccelin -,Londrina,1387,23:07
113,348,16,2093,1,45:00,45,TGEdson Luiz da Silva -,Londrina,1335,22:15
114,352,18,2118,1,23:00,23,Daniel dos Santos Cerqueira -,Crb,1043,17:23
115,355,19,2130,2,48:00,93,TGJorcey Anisio Garcia Santos -,Sport,1398,23:18
116,356,8,2135,2,49:00,94,Rodrigo Eduardo da Silva -,Mirassol,1054,17:34
117,357,15,2139,2,11:00,56,Lucas Vinicius Dias Costa -,Botafogo,1091,18:11
118,359,14,2151,1,12:00,12,Jadson Alves dos Santos -,Juventude,1302,21:42
119,359,17,2152,2,31:00,76,Jhonnathan Espedito Coco Wagner -,Abc,1381,23:01
120,361,7,2167,2,36:00,81,Bruno Ferreira Ventura Diniz -,Ceará,1116,18:36
121,363,9,2178,2,40:00,85,Cristiano da Silva Leite -,Chapecoense,1240,20:40
122,366,1,2195,2,19:00,64,Felipe Mercier de Lucena -,Avaí,1279,21:19
123,366,1,2196,1,8:00,8,Jonathan Aparecido de Oliveira da Costa -,Avaí,1208,20:08
124,370,18,2216,1,12:00,12,Fabio Augusto Schirmann -,Crb,1032,17:12
125,371,0,2219,1,47:00,47,João Victor Lima Ferreira -,Guarani,1067,17:47
126,371,0,2220,1,34:00,34,Iago Teles da Silva -,Guarani,1054,17:34
127,371,13,2221,1,47:00,47,Alix Vinicius de Souza Sampaio -,Atlético,1067,17:47
128,376,14,2246,2,15:00,60,Luiz Gustavo Tavares Conde -,Juventude,1095,18:15
129,377,9,2255,2,24:00,69,Gustavo Cazonatti -,Chapecoense,1104,18:24
