id,partidaId,timeId,jogadorId,tempo,minuto,minutoGeral,jogador,time,horarioInt,horarioString
491,88,0,518,2,41:00,86,Regis Augusto Salmazzo,Guarani,1196,19:56
492,88,0,519,2,43:00,88,Matheus Bueno Batista,Guarani,1198,19:58
493,88,5,520,1,20:00,20,Marcelo Augusto Oliveira Chamusca,Tombense,1115,18:35
494,88,5,521,1,26:00,26,Alex Sandro de Oliveira,Tombense,1121,18:41
495,88,5,522,1,40:00,40,Bruno Cesar Pereira Silva,Tombense,1135,18:55
496,89,14,524,2,41:00,86,Reginaldo Lopes de Jesus,Juventude,1121,18:41
497,89,14,525,1,42:00,42,Luiz Gustavo da Silva Machado Duarte,Juventude,1062,17:42
498,90,0,526,2,02:00,47,Lucas Cavalcante Silva Afonso,Guarani,992,16:32
499,90,0,527,2,26:00,71,Diogo Mateus de Almeida Rodrigues Maciel,Guarani,1016,16:56
500,90,0,528,2,28:00,73,Bruno Roberto Pereira da Silva,Guarani,1018,16:58
501,90,18,529,1,19:00,19,Lucas Eduardo Lima da Silva,Crb,949,15:49
502,90,18,530,2,21:00,66,Fabio Augusto Schirmann,Crb,1011,16:51
503,90,18,531,2,32:00,77,Saimon Pains Tormen,Crb,1022,17:02
504,91,12,532,2,12:00,57,Jose Gervasio dos Santos Neto,Sampaio Corrêa,1212,20:12
505,91,12,533,1,29:00,29,Gabriel Vinicius de Oliveira Furtado,Sampaio Corrêa,1169,19:29
506,91,12,534,2,34:00,79,Marcio Barbosa Vieira Junior,Sampaio Corrêa,1234,20:34
507,91,2,535,2,09:00,54,Guilherme Parede Pinheiro,Vila Nova,1209,20:09
508,91,2,536,2,14:00,59,Igor Henrique Martins Machado,Vila Nova,1214,20:14
509,91,2,537,1,21:00,21,Ralf de Souza Teles,Vila Nova,1161,19:21
510,92,4,538,2,26:00,71,Felipe dos Reis Pereira Vizeu do Carmo Linhares,Criciúma,1376,22:56
511,92,4,539,1,39:00,39,Marcelo Hermes,Criciúma,1329,22:09
512,92,13,540,1,19:00,19,Ramon Menezes Roma,Atlético,1309,21:49
513,92,13,541,2,27:00,72,Renato Alves de Mendonça,Atlético,1377,22:57
514,92,13,542,2,36:00,81,Renan Silva Ferreira,Atlético,1386,23:06
515,92,13,543,2,39:00,84,Lucas Xavier Gazal,Atlético,1389,23:09
516,92,13,544,2,51:00,96,Matheus de Sales Cabral,Atlético,1401,23:21
517,93,5,545,1,42:00,42,Bruno Cesar Pereira Silva,Tombense,1182,19:42
518,93,5,546,1,46:00,46,Jaderson Flores dos Reis,Tombense,1186,19:46
519,93,15,547,2,31:00,76,Gustavo Simon Vertuoso,Botafogo,1231,20:31
520,93,15,548,1,35:00,35,Osman de Menezes Venancio Junior,Botafogo,1175,19:35
521,93,15,549,2,42:00,87,Patrick de Carvalho Brey,Botafogo,1242,20:42
522,93,15,550,2,48:00,93,Carlos Adalberto de Oliveira Junior,Botafogo,1248,20:48
523,94,11,551,2,10:00,55,Leonardo Naldi de Matos,Ponte Preta,1090,18:10
524,94,11,552,2,18:00,63,Elvis Vieira Araujo,Ponte Preta,1098,18:18
525,94,11,553,2,46:00,91,Ramon Rodrigo de Carvalho,Ponte Preta,1126,18:46
526,94,8,554,2,23:00,68,Luis Henrique Soares Firmino,Mirassol,1103,18:23
527,94,8,555,1,47:00,47,Yuri Oliveira Lima,Mirassol,1067,17:47
528,95,10,556,1,24:00,24,Renato de Cassio Negrao,Vitória,1314,21:54
529,95,10,557,2,28:00,73,Jose Rodrigo Andrade Ramos,Vitória,1378,22:58
530,95,10,558,1,41:00,41,Santiago Trellez Vivero,Vitória,1331,22:11
531,95,10,559,2,42:00,87,Jose Carlos Cracco Neto,Vitória,1392,23:12
532,95,10,560,2,47:00,92,Diego Cesar de Oliveira,Vitória,1397,23:17
533,95,6,561,1,23:00,23,Mario Sergio Valerio,Ituano,1313,21:53
534,95,6,562,1,41:00,41,Iury de Oliveira Nascimento,Ituano,1331,22:11
535,95,6,563,1,52:00,52,Claudio de Souza,Ituano,1342,22:22
536,95,6,564,2,48:00,93,Paulo Victor Ferreira de Jesus,Ituano,1398,23:18
537,96,7,565,2,13:00,58,Danilo Carvalho Barcelos,Ceará,1213,20:13
538,96,7,566,2,33:00,78,Richardson Fernandes dos Santos,Ceará,1233,20:33
539,96,7,567,2,35:00,80,Caique de Jesus Goncalves,Ceará,1235,20:35
540,96,7,568,2,40:00,85,Leonardo Rodrigues dos Santos,Ceará,1240,20:40
541,96,7,569,1,47:00,47,Willian Marlon Ferreira Moraes,Ceará,1187,19:47
542,96,7,570,2,56:00,101,Richard de Oliveira Costa,Ceará,1256,20:56
543,96,7,571,2,59:00,104,Vitor Gabriel Claudino Rego Ferreira,Ceará,1259,20:59
544,96,7,572,2,60:00,105,Guilherme Castilho Carvalho,Ceará,1260,21:00
545,96,9,573,2,09:00,54,Danrlei Medeiros Moreira,Chapecoense,1209,20:09
546,96,9,574,1,24:00,24,Gustavo Cazonatti,Chapecoense,1164,19:24
547,96,9,575,2,43:00,88,Cristiano da Silva Leite,Chapecoense,1243,20:43
548,97,14,577,2,10:00,55,Jean Carlos de Souza Irmer,Juventude,1030,17:10
549,97,14,578,1,35:00,35,Thiago Carpini Barbosa,Juventude,995,16:35
550,97,1,579,1,05:00,5,Gustavo de Oliveira Modesto da Silva,Avaí,965,16:05
551,97,1,580,2,08:00,53,Gustavo Eliseo Morinigo Vazquez,Avaí,1028,17:08
552,97,1,581,2,12:00,57,Wellington Aparecido Martins,Avaí,1032,17:12
553,97,1,582,1,15:00,15,Eduardo Jacinto de Biasi,Avaí,975,16:15
554,97,1,583,1,24:00,24,Roberto Pinheiro da Rosa,Avaí,984,16:24
555,97,1,584,2,30:00,75,Geovane Silva Santos,Avaí,1050,17:30
556,97,1,585,2,44:00,89,PFMartin Miguel Paolorosso,Avaí,1064,17:44
557,97,1,586,2,52:00,97,Igor da Silva Dutra,Avaí,1072,17:52
558,97,1,587,2,52:00,97,TGMarcos Vicente dos Santos,Avaí,1072,17:52
559,98,19,589,1,31:00,31,Andre Felipe de Almeida Santos,Sport,1111,18:31
560,98,19,590,1,36:00,36,Vagner Silva de Souza,Sport,1116,18:36
561,98,16,591,1,31:00,31,Leonardo Moreira Morais,Londrina,1111,18:31
