id,nome,campeonatoId,arbitroId,rodada,data,horario,horarioInt,horas,periodo,estadio,casa,visitante,numAmarelos,numVermelhos
153,154 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,16,08/07/2023,17:00,1020,17,Tarde,Novelli Junior / Itu,6,14,5,0
154,155 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,16,07/07/2023,19:00,1140,19,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,13,8,0
155,156 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,16,09/07/2023,18:00,1080,18,Noite,Adelmar da Costa Carvalho / Recife,19,8,3,0
156,157 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,16,07/07/2023,21:30,1290,21,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,15,3,0
157,158 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,16,09/07/2023,15:30,930,15,Tarde,Índio Condá / Chapeco,9,18,5,0
158,159 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,50,16,08/07/2023,18:00,1080,18,Noite,Soares de Azevedo / Muriae,5,12,6,1
159,160 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,51,16,08/07/2023,15:30,930,15,Tarde,Maria Lamas Farache / Natal,17,4,3,1
160,161 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,17,15/07/2023,17:00,1020,17,Tarde,Moisés Lucarelli / Campinas,11,5,3,0
161,162 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,17,14/07/2023,21:30,1290,21,Noite,Antônio Accioly / Goiania,13,19,2,1
162,163 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,17,13/07/2023,20:00,1200,20,Noite,Heriberto Hulse / Criciuma,4,0,6,0
163,164 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,17,23/08/2023,21:30,1290,21,Noite,Santa Cruz / Ribeirao Preto,15,9,8,2
164,165 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,17,16/07/2023,15:30,930,15,Tarde,José Maria de Campos Maia / Mirassol,8,7,11,0
165,166 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,17,16/07/2023,18:00,1080,18,Noite,Manoel Barradas / Salvador,10,3,6,0
166,167 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,17,14/07/2023,21:30,1290,21,Noite,Governador João Castelo / Sao Luis,12,6,9,1
167,168 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,17,15/07/2023,11:00,660,11,Manha,Alfredo Jaconi / Caxias do Sul,14,17,6,1
168,169 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,17,15/07/2023,17:00,1020,17,Tarde,Jacy Scaff / Londrina,16,2,3,0
169,170 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,17,23/08/2023,19:00,1140,19,Noite,Rei Pelé / Maceio,18,1,9,0
170,171 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,18,18/07/2023,21:30,1290,21,Noite,Moisés Lucarelli / Campinas,11,14,4,0
171,172 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,18,19/07/2023,19:00,1140,19,Noite,Antônio Accioly / Goiania,13,8,4,0
172,173 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,18,19/07/2023,21:30,1290,21,Noite,Aderbal Ramos da Silva / Florianopolis,1,12,5,0
173,174 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,18,17/07/2023,20:00,1200,20,Noite,Santa Cruz / Ribeirao Preto,15,4,7,1
174,175 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,20,18,19/07/2023,19:00,1140,19,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,16,2,0
175,176 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,18,19/07/2023,21:30,1290,21,Noite,Adelmar da Costa Carvalho / Recife,19,10,5,0
176,177 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,18,19/07/2023,21:30,1290,21,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,2,10,0
177,178 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,18,18/07/2023,19:00,1140,19,Noite,Índio Condá / Chapeco,9,6,7,1
178,179 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,22,18,18/07/2023,18:00,1080,18,Noite,Soares de Azevedo / Muriae,5,18,6,0
179,180 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,18,19/07/2023,21:30,1290,21,Noite,Arena das Dunas / Natal,17,0,7,0
180,181 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,19,23/07/2023,11:00,660,11,Manha,Brinco de Ouro da Princesa / Campinas,0,13,5,0
181,182 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,19,22/07/2023,17:00,1020,17,Tarde,Onésio Brasileiro Alvarenga / Goiania,2,17,6,0
182,183 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,18,19,22/07/2023,17:00,1020,17,Tarde,Heriberto Hulse / Criciuma,4,3,5,0
183,184 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,53,19,22/07/2023,18:00,1080,18,Noite,Novelli Junior / Itu,6,1,9,0
184,185 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,19,22/07/2023,15:30,930,15,Tarde,José Maria de Campos Maia / Mirassol,8,5,7,0
185,186 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,19,24/07/2023,19:00,1140,19,Noite,Manoel Barradas / Salvador,10,9,6,0
186,187 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,19,23/07/2023,18:00,1080,18,Noite,Governador João Castelo / Sao Luis,12,19,3,0
187,188 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,19,23/07/2023,15:30,930,15,Tarde,Alfredo Jaconi / Caxias do Sul,14,7,4,0
188,189 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,54,19,24/07/2023,19:00,1140,19,Noite,Jacy Scaff / Londrina,16,15,9,0
189,190 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,19,21/07/2023,19:00,1140,19,Noite,Rei Pelé / Maceio,18,11,3,1
190,191 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,20,30/07/2023,18:00,1080,18,Noite,Moisés Lucarelli / Campinas,11,10,6,1
191,192 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,20,29/07/2023,18:00,1080,18,Noite,Antônio Accioly / Goiania,13,12,5,1
192,193 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,54,20,29/07/2023,17:00,1020,17,Tarde,Aderbal Ramos da Silva / Florianopolis,1,0,5,0
193,194 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,55,20,29/07/2023,15:30,930,15,Tarde,Francisco Palma Travassos / ,15,14,8,0
194,195 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,20,30/07/2023,15:30,930,15,Tarde,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,2,4,0
195,196 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,20,28/07/2023,21:30,1290,21,Noite,Adelmar da Costa Carvalho / Recife,19,18,2,1
196,197 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,20,28/07/2023,19:00,1140,19,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,6,5,0
197,198 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,49,20,29/07/2023,11:00,660,11,Manha,Índio Condá / Chapeco,9,8,6,1
198,199 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,20,30/07/2023,11:00,660,11,Manha,Soares de Azevedo / Muriae,5,4,7,0
199,200 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,20,29/07/2023,17:00,1020,17,Tarde,Arena das Dunas / Natal,17,16,6,0
200,201 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,21,02/08/2023,21:30,1290,21,Noite,Brinco de Ouro da Princesa / Campinas,0,7,5,1
201,202 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,21,02/08/2023,21:30,1290,21,Noite,Onésio Brasileiro Alvarenga / Goiania,2,19,5,0
202,203 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,21,02/08/2023,19:00,1140,19,Noite,Heriberto Hulse / Criciuma,4,11,4,0
203,204 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,56,21,02/08/2023,19:00,1140,19,Noite,Novelli Junior / Itu,6,5,2,0
204,205 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,21,01/08/2023,19:00,1140,19,Noite,José Maria de Campos Maia / Mirassol,8,1,9,0
205,206 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,21,02/08/2023,21:30,1290,21,Noite,Manoel Barradas / Salvador,10,17,6,0
206,207 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,21,01/08/2023,19:00,1140,19,Noite,Governador João Castelo / Sao Luis,12,15,10,0
207,208 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,21,02/08/2023,21:30,1290,21,Noite,Alfredo Jaconi / Caxias do Sul,14,3,9,3
208,209 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,0,21,02/08/2023,21:30,1290,21,Noite,Jacy Scaff / Londrina,16,9,5,1
209,210 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,21,01/08/2023,21:30,1290,21,Noite,Rei Pelé / Maceio,18,13,3,1
210,211 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,22,06/08/2023,15:30,930,15,Tarde,Moisés Lucarelli / Campinas,11,9,4,0
211,212 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,22,07/08/2023,20:00,1200,20,Noite,Antônio Accioly / Goiania,13,5,4,0
212,213 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,8,22,05/08/2023,15:30,930,15,Tarde,Aderbal Ramos da Silva / Florianopolis,1,4,4,0
213,214 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,22,05/08/2023,17:00,1020,17,Tarde,Novelli Junior / Itu,6,0,6,0
214,215 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,57,22,04/08/2023,21:30,1290,21,Noite,José Maria de Campos Maia / Mirassol,8,12,7,0
215,216 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,22,05/08/2023,18:00,1080,18,Noite,Adelmar da Costa Carvalho / Recife,19,3,4,0
216,217 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,22,06/08/2023,18:00,1080,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,17,5,0
217,218 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,22,07/08/2023,18:00,1080,18,Noite,Alfredo Jaconi / Caxias do Sul,14,2,7,1
218,219 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,22,07/08/2023,20:00,1200,20,Noite,Jacy Scaff / Londrina,16,10,8,0
219,220 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,22,05/08/2023,17:00,1020,17,Tarde,Rei Pelé / Maceio,18,15,4,0
220,221 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,23,13/08/2023,15:45,945,15,Tarde,Brinco de Ouro da Princesa / Campinas,0,14,8,0
221,222 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,23,12/08/2023,18:00,1080,18,Noite,Onésio Brasileiro Alvarenga / Goiania,2,1,3,0
222,223 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,23,12/08/2023,15:30,930,15,Tarde,Heriberto Hulse / Criciuma,4,16,2,1
223,224 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,23,12/08/2023,17:00,1020,17,Tarde,Santa Cruz / Ribeirao Preto,15,11,6,0
224,225 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,23,11/08/2023,19:00,1140,19,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,8,5,3
225,226 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,23,13/08/2023,18:00,1080,18,Noite,Manoel Barradas / Salvador,10,7,9,2
226,227 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,58,23,12/08/2023,17:00,1020,17,Tarde,Governador João Castelo / Sao Luis,12,18,9,0
227,228 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,23,13/08/2023,11:00,660,11,Manha,Índio Condá / Chapeco,9,13,5,0
228,229 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,59,23,11/08/2023,21:30,1290,21,Noite,Soares de Azevedo / Muriae,5,19,7,0
229,230 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,54,23,14/08/2023,20:00,1200,20,Noite,Maria Lamas Farache / Natal,17,6,7,0
230,231 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,39,24,18/08/2023,21:30,1290,21,Noite,Brinco de Ouro da Princesa / Campinas,0,19,4,0
231,232 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,24,17/08/2023,21:30,1290,21,Noite,Onésio Brasileiro Alvarenga / Goiania,2,8,2,0
232,233 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,24,19/08/2023,15:30,930,15,Tarde,Aderbal Ramos da Silva / Florianopolis,1,5,3,0
233,234 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,24,19/08/2023,17:00,1020,17,Tarde,Novelli Junior / Itu,6,4,3,0
234,235 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,24,20/08/2023,15:45,945,15,Tarde,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,9,4,0
235,236 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,24,18/08/2023,19:00,1140,19,Noite,Manoel Barradas / Salvador,10,15,5,0
236,237 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,24,20/08/2023,18:00,1080,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,11,5,1
237,238 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,21,24,19/08/2023,18:00,1080,18,Noite,Alfredo Jaconi / Caxias do Sul,14,12,5,2
238,239 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,18,24,17/08/2023,19:00,1140,19,Noite,Jacy Scaff / Londrina,16,13,2,0
239,240 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,24,19/08/2023,17:00,1020,17,Tarde,Maria Lamas Farache / Natal,17,18,7,0
240,241 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,58,25,25/08/2023,19:00,1140,19,Noite,Moisés Lucarelli / Campinas,11,16,9,0
241,242 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,25,27/08/2023,18:00,1080,18,Noite,Antônio Accioly / Goiania,13,10,7,1
242,243 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,25,22/08/2023,21:30,1290,21,Noite,Heriberto Hulse / Criciuma,4,2,12,0
243,244 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,56,25,28/08/2023,20:00,1200,20,Noite,Santa Cruz / Ribeirao Preto,15,17,2,0
244,245 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,25,22/08/2023,19:00,1140,19,Noite,José Maria de Campos Maia / Mirassol,8,14,6,0
245,246 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,25,25/08/2023,21:30,1290,21,Noite,Adelmar da Costa Carvalho / Recife,19,6,7,0
246,247 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,25,26/08/2023,17:00,1020,17,Tarde,Governador João Castelo / Sao Luis,12,0,11,0
247,248 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,25,27/08/2023,15:45,945,15,Tarde,Índio Condá / Chapeco,9,1,3,0
248,249 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,25,26/08/2023,17:00,1020,17,Tarde,Soares de Azevedo / Muriae,5,7,3,0
249,250 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,25,26/08/2023,18:00,1080,18,Noite,Rei Pelé / Maceio,18,3,2,0
250,251 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,26,02/09/2023,18:00,1080,18,Noite,Brinco de Ouro da Princesa / Campinas,0,11,5,1
251,252 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,26,03/09/2023,15:45,945,15,Tarde,Onésio Brasileiro Alvarenga / Goiania,2,18,8,0
252,253 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,26,02/09/2023,15:30,930,15,Tarde,Aderbal Ramos da Silva / Florianopolis,1,13,10,2
253,254 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,26,03/09/2023,18:00,1080,18,Noite,Santa Cruz / Ribeirao Preto,15,19,9,0
254,255 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,26,30/08/2023,19:00,1140,19,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,6,3,0
255,256 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,26,01/09/2023,19:15,1155,19,Noite,Manoel Barradas / Salvador,10,8,7,0
256,257 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,26,02/09/2023,17:00,1020,17,Tarde,Governador Plácido Aderaldo Castelo / Fortaleza,7,4,6,0
257,258 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,26,31/08/2023,21:30,1290,21,Noite,Alfredo Jaconi / Caxias do Sul,14,9,7,0
258,259 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,55,26,01/09/2023,21:30,1290,21,Noite,Jacy Scaff / Londrina,16,5,11,0
259,260 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,26,02/09/2023,17:00,1020,17,Tarde,Maria Lamas Farache / Natal,17,12,10,2
260,261 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,27,09/09/2023,17:00,1020,17,Tarde,Moisés Lucarelli / Campinas,11,12,7,0
261,262 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,27,10/09/2023,15:45,945,15,Tarde,Antônio Accioly / Goiania,13,14,3,0
262,263 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,27,11/09/2023,20:30,1230,20,Noite,Aderbal Ramos da Silva / Florianopolis,1,3,5,0
263,264 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,27,08/09/2023,18:00,1080,18,Noite,Novelli Junior / Itu,6,2,3,0
264,265 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,27,09/09/2023,20:30,1230,20,Noite,José Maria de Campos Maia / Mirassol,8,15,6,0
265,266 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,8,27,09/09/2023,20:45,1245,20,Noite,Adelmar da Costa Carvalho / Recife,19,4,3,0
266,267 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,27,06/09/2023,21:30,1290,21,Noite,Presidente Vargas / Fortaleza,7,16,5,0
267,268 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,27,05/09/2023,21:30,1290,21,Noite,Índio Condá / Chapeco,9,0,6,0
268,269 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,60,27,07/09/2023,18:30,1110,18,Noite,Soares de Azevedo / Muriae,5,17,2,0
269,270 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,27,10/09/2023,18:00,1080,18,Noite,Rei Pelé / Maceio,18,10,6,0
270,271 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,28,17/09/2023,15:45,945,15,Tarde,Brinco de Ouro da Princesa / Campinas,0,5,6,0
271,272 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,28,15/09/2023,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,2,11,7,0
272,273 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,28,16/09/2023,15:30,930,15,Tarde,Heriberto Hulse / Criciuma,4,8,7,0
273,274 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,55,28,16/09/2023,17:00,1020,17,Tarde,Santa Cruz / Ribeirao Preto,15,13,8,0
274,275 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,28,18/09/2023,21:00,1260,21,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,7,6,0
275,276 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,8,28,17/09/2023,18:00,1080,18,Noite,Manoel Barradas / Salvador,10,1,5,1
276,277 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,28,16/09/2023,17:00,1020,17,Tarde,Governador João Castelo / Sao Luis,12,9,9,0
277,278 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,28,16/09/2023,18:00,1080,18,Noite,Alfredo Jaconi / Caxias do Sul,14,18,5,0
278,279 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,28,14/09/2023,18:30,1110,18,Noite,Jacy Scaff / Londrina,16,6,6,0
279,280 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,28,15/09/2023,21:30,1290,21,Noite,Maria Lamas Farache / Natal,17,19,4,1
280,281 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,4,29,22/09/2023,19:00,1140,19,Noite,Moisés Lucarelli / Campinas,11,8,3,1
281,282 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,29,22/09/2023,21:30,1290,21,Noite,Antônio Accioly / Goiania,13,4,7,0
282,283 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,29,25/09/2023,18:30,1110,18,Noite,Aderbal Ramos da Silva / Florianopolis,1,14,4,2
283,284 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,29,22/09/2023,21:30,1290,21,Noite,Novelli Junior / Itu,6,10,7,0
284,285 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,29,25/09/2023,21:00,1260,21,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,3,17,7,0
285,286 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,29,23/09/2023,20:45,1245,20,Noite,Adelmar da Costa Carvalho / Recife,19,16,5,0
286,287 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,59,29,19/09/2023,21:30,1290,21,Noite,Governador João Castelo / Sao Luis,12,2,5,0
287,288 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,10,29,23/09/2023,17:00,1020,17,Tarde,Índio Condá / Chapeco,9,7,8,0
288,289 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,54,29,23/09/2023,18:00,1080,18,Noite,Soares de Azevedo / Muriae,5,15,6,0
289,290 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,29,23/09/2023,17:00,1020,17,Tarde,Rei Pelé / Maceio,18,0,6,1
290,291 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,30,30/09/2023,17:00,1020,17,Tarde,Brinco de Ouro da Princesa / Campinas,0,3,2,0
291,292 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,30,01/10/2023,15:45,945,15,Tarde,Serra Dourada / Goiania,2,9,6,0
292,293 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,30,29/09/2023,19:00,1140,19,Noite,Aderbal Ramos da Silva / Florianopolis,1,19,8,1
293,294 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,61,30,30/09/2023,17:00,1020,17,Tarde,Novelli Junior / Itu,6,15,5,1
294,295 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,30,28/09/2023,19:00,1140,19,Noite,José Maria de Campos Maia / Mirassol,8,18,4,0
295,296 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,30,29/09/2023,21:30,1290,21,Noite,Manoel Barradas / Salvador,10,5,5,0
296,297 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,26,30,01/10/2023,18:00,1080,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,7,13,4,0
297,298 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,30,30/09/2023,15:30,930,15,Tarde,Alfredo Jaconi / Caxias do Sul,14,4,9,0
298,299 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,30,28/09/2023,21:30,1290,21,Noite,Jacy Scaff / Londrina,16,12,9,0
299,300 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,55,30,30/09/2023,18:00,1080,18,Noite,Maria Lamas Farache / Natal,17,11,6,0
300,301 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,11,31,07/10/2023,18:00,1080,18,Noite,Brinco de Ouro da Princesa / Campinas,0,2,9,0
301,302 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,31,06/10/2023,21:30,1290,21,Noite,Antônio Accioly / Goiania,13,6,2,0
302,303 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,9,31,08/10/2023,18:00,1080,18,Noite,Heriberto Hulse / Criciuma,4,10,3,0
303,304 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,31,07/10/2023,17:00,1020,17,Tarde,Santa Cruz / Ribeirao Preto,15,1,4,1
304,305 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,31,03/10/2023,19:30,1170,19,Noite,José Maria de Campos Maia / Mirassol,8,16,2,0
305,306 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,31,09/10/2023,20:00,1200,20,Noite,Adelmar da Costa Carvalho / Recife,19,11,7,0
306,307 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,27,31,07/10/2023,17:00,1020,17,Tarde,Governador João Castelo / Sao Luis,12,3,8,0
307,308 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,31,05/10/2023,19:15,1155,19,Noite,Índio Condá / Chapeco,9,17,5,0
