id,nome,cbf
712,Rodrigo Vasconcelos Oliveira,5
713,Bruno Alves de Souza,11
714,Claudio de Souza,3
715,Wallace Reis Silva,4
716,Everton Paulo Strieder,2
717,Jose Aldo Soares de Oliveira Filho,8
718,Thonny Anderson da Silva Carvalho,9
719,Brenner Marlos Varanda de Oliveira,9
720,Ricardo Cesar Dantas da Silva,45
721,Jose Ricardo Barbosa Ribeiro Drumond,77
722,Moises Lima Magalhaes,15
723,Mateus Henrique Alves Silva,36
724,Willian Marlon Ferreira Moraes,6
725,Giovanni Piccolomo,8
726,Wallisson Luiz Alves Maximo,77
727,Moises Lima Magalhaes -,15
728,Auremir Evangelista dos Santos,5
729,Tarik Michel Kedes Boschetti,31
730,Thomas Jaguaribe Bedinelli,30
731,Leandro Vilela Sales Teixeira,28
732,Leonardo Augusto dos Santos Pereira,38
733,Anderson Leite Morais,5
734,Romulo da Silva Machado,17
735,Leonardo Rodrigues dos Santos,3
736,Douglas Silva Bacelar,23
737,Lucas Kallyel da Silva Ramalho,5
738,Reinaldo Nascimento Satorno,20
739,Santiago Ocampos Ibarra,2
740,Joseph Mauricio de Oliveira Figueiredo,30
741,Joao Vitor Hipolito Costa,5
742,Matheus de Mello Costa,2
743,Lucas Vinicius Dias Costa,3
744,Rodrigo Oliveira Lindoso,19
745,Gustavo Costa da Silva Machado,10
746,Lucas Vinicius Dias Costa -,3
747,Jorge Andres Roa Jimenez,5
748,Lucas Ronier Vieira Pires,98
749,Matheus dos Santos Miranda,3
750,Matheus Augusto de Melo,15
751,Luis Fellipe Campos Doria,25
752,Francisco Alves da Silva Neto,44
753,Lucas Rafael Araujo Lima,19
754,Eduardo Jacinto de Biasi,21
755,Joao Vitor Silva Dantas de Oliveira,26
756,Patrick Marcos de Sousa Freitas,4
757,Luis Fellipe Campos Doria -,25
758,Francisco Alves da Silva Neto -,44
759,Pedro Junqueira de Oliveira,17
760,Alexandre de Almeida Silva Junior,50
761,Paulo Henrique Silva Ribeiro,7
762,TGEduardo Choynowski Melgarejo -,
763,João Victor Lima Ferreira,19
764,Vinicius Rodrigues Adelino dos Santos,7
765,Mateus Ferreira da Silva,4
766,Igor Inocencio de Oliveira,2
767,Diogo Mateus de Almeida Rodrigues Maciel,13
768,Jeferson Marinho dos Santos,9
769,Pedro Henrique Rocha da Silva,1
770,Vladimir Orlando Cardoso de Araujo Filho,89
771,Elvis Vieira Araujo,10
772,Luiz Felipe Castro Neto,15
773,Luan Dias da Silva,10
774,João Victor Lima Ferreira -,19
775,Luciano Castan da Silva,40
776,Nassom de Souza Oliveira,26
777,Douglas Baggio de Oliveira Costa,11
778,Emerson Ramon Bezerra Oliveira,7
779,Riquelme de Carvalho Araujo Viana,45
780,Willian Roberto de Farias,8
781,Paulo Vitor Fernandes Pereira,75
782,Marlon Adriano Prezotti,28
783,Lucas Pereira Ribeiro de Souza,12
784,João Victor Carroll Santana,34
785,Wagner da Silva Souza,30
786,Fernando Jose Marques Maciel,7
787,Geovane Batista de Faria,5
788,Rodolfo Jose da Silva Bardella,7
789,Antonio Francisco Moura Neto,25
790,Lucca Borges de Brito,11
791,Paulo Vitor Fernandes Pereira -,75
792,Marcelo Rodrigues Souza,79
793,Guilherme Seefeldt Krolow,35
794,Rafael dos Santos Carvalheira Natividade,99
795,Willian Gomes de Siqueira,27
796,Joao Felipe Schmidt Urbano,5
797,Bruno Vinicius Simão Elesbão,22
798,Gilmar Dal Pozzo,TC
799,Willian Marlon Ferreira Moraes,6
800,Matheus dos Santos Miranda,3
801,Jorge Andres Roa Jimenez,5
802,Rafael dos Santos Lacerda,TC
803,Fabiano da Silva Souza,6
804,Luiz Ricardo Alves,99
805,Tiago Pagnussat,3
806,Dionisio Pereira de Souza Neto,7
807,Luiz Junior de Souza Lopes,TC
808,Robson dos Santos Fernandes,30
809,Bruno Ferreira Melo,26
810,Rhuan Ferreira Ramos,6
811,Joao Lucas Vilela de Sousa,18
812,Cristiano Claudinei Nogueira,5
813,Santiago Ocampos Ibarra,2
814,Valdemir de Oliveira Soares,30
815,Bruno Aparecido Reis Ezequiel,5
816,Rodrigo Antonio Rodrigues,7
817,Joao Pedro Vieira,8
818,Leonardo Augusto de Oliveira,2
819,Claudio de Souza,3
820,Richard de Oliveira Costa,1
821,Bruno Alves de Souza,21
822,Jean Carlos de Souza Irmer,5
823,Rafael Gustavo Meneghel Gava,8
824,Joao Paulo Silveira dos Santos,4
825,Thayllon Lopes Medeiros,39
826,Walterson Silva,77
827,Lucas Araujo de Oliveira,21
828,Luciano Castan da Silva,40
829,Alisson Dias Tavares Cassiano,12
830,Jefferson Junio Antonio da Silva,17
831,Jose Roberto Assunçao de Araujo Filho,99
832,Yan Henrique Rodrigues da Silva -,29
833,Guilherme Augusto Alves Dellatorre,49
834,Diogo Hereda da Silva,32
835,Lucas Xavier Gazal,3
836,Saimon Pains Tormen,4
837,Alex da Silva,2
838,Jose Aldo Soares de Oliveira Filho,10
839,Salatiel de Oliveira Gabriel Junior,9
840,Joao Vitor Hipolito Costa,5
841,Leonardo Augusto de Oliveira,2
842,Fillipe Soutto Mayor Nogueira Ferreira,18
843,Wallison Nunes Silva,2
844,Jose Aldo Soares de Oliveira Filho -,10
845,Alexandre Faganello -,AT
846,Rafael de Carvalho Santos,1
847,Elias Martello Curzel,1
848,Renato Marques de Oliveira Junior,78
849,Marcos Vinicius da Silva Santos,63
850,Giovanni Piccolomo,8
851,Rafael Ferreira Donato,3
852,Joao Paulo da Silva Alves,19
853,Tiago Pagnussat,3
854,Pedro Antonio Pimentel Ferreira,27
855,Sergio Raphael dos Anjos Raphael,6
856,Vinicius Rodrigues Adelino dos Santos,7
857,Leandro Vilela Sales Teixeira,28
858,Matheus Henrique Frizzo,10
859,Lucas Batista Cerqueira de Melo,AT
860,Wanderson Camelo Viana,4
861,Leandro Damiao da Silva dos Santos,9
862,Francisco Edson Moreira da Silva,18
863,Rafael Aparecido de Paulo Tavares,10
864,Matheus Santos Soares,21
865,Ezequiel Jacinto de Biasi,2
866,Diego Fabian Torres,8
867,Aderlan de Lima Silva,13
868,Pedro Gabriel Pereira Lopes,7
869,Jair Paula da Cunha Filho,32
870,Sandry Roberto Santos Goes,23
871,Joao Paulo Ferreira Lourenco,97
872,Gabriel Nascimento Resende Brazao,77
873,Rodrigo Ferreira da Silva -,29
874,Judson Silva Tavares,93
875,Gustavo Vilar dos Santos,14
876,Natanael Batista Pimenta,25
877,Sergio Raphael dos Anjos Raphael,6
878,Iago Angelo Dias,11
879,Igor Inocencio de Oliveira,2
880,Wellison Matheus Rodrigues Regis,77
881,PFRafael Antunes Tamarindo,
882,Alex da Silva,2
883,Nelson Baptista Junior,TC
884,Mozart Santos Batista Junior,TC
885,Emerson Gustavo Pinto dos Santos,8
886,Fernando Jose Marques Maciel -,7
887,Bernardo Schappo,4
888,Cauan Lucas Barros da Luz,18
889,Carlos Manuel de Resende Teodoro,8
890,Renan Santos de Castro,6
891,Alexis Ivan Alvarino,3
892,Jorge Andres Roa Jimenez,5
893,Alexandre de Jesus Jeruzalem Junior,19
894,Bruno Henrique Lopes,9
895,Rodolfo Jose da Silva Bardella,7
896,Rodrigo Vasconcelos Oliveira,8
897,Lucas Dias do Rosario,2
898,Jose Walber Mota de Amorim,5
899,Lucas Baptista Felix,10
900,Alexandre Cizeski da Luz,AT
901,Marcos Vinicius Cerato,19
902,Rafael dos Santos Carvalheira Natividade,99
903,Rafael Pasquali Rech,71
904,Bruno Leonardo dos Santos Covas,33
905,Daniel dos Santos da Cruz,81
906,Lucas Baptista Felix -,10
907,Kleiton Pego Duarte,75
908,Jamerson Santos de Jesus,83
909,Matheus Henrique Frizzo,10
910,Fabio Augusto Schirmann,3
911,Joao Pedro Mendes Santos,33
912,Lucas de Oliveira Teodoro Falcao,98
913,Jorge Marco de Oliveira Moraes,11
914,Matheus Henrique Frizzo -,10
915,Luiz Henrique Araujo Silva,88
916,Vinicius Diniz Dall Antonia,8
917,Saulo Rodrigues da Silva,73
918,Erick da Costa Farias,16
919,Jean Dias da Costa,22
920,Kevyn Lucas Ramos da Costa,36
921,Jean Carlos de Souza Irmer,5
922,Guilherme Macedo dos Anjos,TC
923,Carlos Eduardo da Silva Santos,23
924,Mariano Andres Soso,TC
925,Luis Antonio Ferreira Rodrigues,94
926,Adilson dos Anjos Oliveira,8
927,Cristian Jonatan Ortiz,59
928,Eder Ferreira Graminho,33
929,Luciano Castan da Silva,40
930,Gustavo Coutinho Silva Lopes,9
931,Henrique Almeida Caixeta Nascentes,19
932,Henrique Almeida Caixeta Nascentes -,19
933,Thiago Galhardo do Nascimento Rocha,33
934,Wellington Aparecido Martins,5
935,Luan Dias da Silva,10
936,David Braz de Oliveira Filho,4
937,Marcos Antonio Almeida Silva,77
938,Nathan Melo Silva,70
939,Airton Moises Santos Sousa,30
940,Jefferson Junio Antonio da Silva,17
941,Joao Roberto Sauthier da Fonseca,AT
942,Angelo Jose Rodriguez Henry,9
943,Leonardo Rodrigues dos Santos,3
944,Rildo Goncalves de Amorim Filho -,80
945,Joao Roberto Sauthier da Fonseca -,AT
946,Everton Paulo Strieder,2
947,Alexandre Faganello,AT
948,Alexandre de Jesus Jeruzalem Junior,8
949,Hilton Luiz Batista de Melo,77
950,Diego Mathias de Almeida,27
951,Cristovam Roberto Ribeiro da Silva,22
952,Wallace Reis Silva,4
953,Daniel dos Santos da Cruz,81
954,Ricardo Chuva Rafael dos Santos Bernardino,AT
955,Eduardo Vinicius Domachowski,3
956,Eduardo Alexandre Baptista,TC
957,Willian Roberto de Farias,8
958,Thayllon Lopes Medeiros,39
959,Renato Palm da Silveira -,33
960,Adyson do Nascimento Soares,44
961,Erick de Souza Miranda,20
962,Gustavo Cesar Mendonça Gravino,97
963,Mateus Henrique Alves Silva,36
964,Judson Silva Tavares,93
965,Marcos Vinicius da Silva Santos,63
966,Gustavo Vilar dos Santos,14
967,Rai dos Reis Ramos,2
968,Joao Paulo Ferreira Lourenco,97
969,Kauan Richard Leal Silva,6
970,Jose Walber Mota de Amorim,4
971,Joao Pedro Mendes Santos,33
972,Marcio Almeida de Oliveira,13
973,Saulo Ferreira Silva,1
974,Eudes Pedro dos Santos,AT
975,Claudio de Souza,3
976,Everton Morelli Casimiro,40
977,Lucas Xavier Gazal,3
978,Gabriel Santana Pinto,27
979,Lucas Ramon Batista Silva,19
980,Matheus Henrique Bianqui,18
981,Jose Mario de Bona,31
982,Paulo Henrique Pereira da Silva,9
983,Joao Gabriel Vasconcelos Pinto,20
984,Emerson Raymundo Santos,18
985,Valdemir de Oliveira Soares,30
986,Wanderson Camelo Viana,4
987,Jose Mario de Bona -,31
988,Dalbert Henrique Chagas Estevão,29
989,Gabriel Boschilia,16
990,Rainer da Costa Oliveira,AT
991,Daniel Alves de Lima,99
992,Jose Roberto Assunçao de Araujo Filho,99
993,Joseph Mauricio de Oliveira Figueiredo,30
994,Luis Antonio Ferreira Rodrigues,94
995,Alexandre de Almeida Silva Junior,50
996,Regis Augusto Salmazzo,10
997,Fabio Augusto Schirmann,3
998,Thiago Galhardo do Nascimento Rocha,33
999,Thiago Galhardo do Nascimento Rocha -,33
1000,Jemmes Bruno Ribeiro da Silva,4
1001,Igor Inocencio de Oliveira,2
1002,Emerson Raymundo Santos,18
1003,Elvis Vieira Araujo,10
1004,Cristiano Claudinei Nogueira,5
1005,Natanael Batista Pimenta,25
1006,TGMarcos Vicente dos Santos,
1007,Jean Lucas Figueiredo,29
1008,Willian Marlon Ferreira Moraes,6
1009,Jose Eduardo de Andrade,11
1010,Felipe Azevedo dos Santos,11
1011,Fabio Augusto Luciano da Silva,28
1012,Kauan Richard Leal Silva -,6
1013,Natanael Moreira Milouski,16
1014,Pedro Luccas Morisco da Silva,72
1015,Caique Franca Godoy,22
1016,Dalbert Henrique Chagas Estevão,29
1017,Francisco Alves da Silva Neto,44
1018,Roberto Jose Rosales Altuve,28
1019,Edilson Jose da Silva Junior,2
1020,Wanderson Camelo Viana,4
1021,Guilherme Macedo dos Anjos,AT
1022,Matheus Nogueira da Silva,1
1023,Mateus Cardoso Francisco,97
1024,Dionisio Pereira de Souza Neto,7
1025,Paulo Roberto Moccelin,94
1026,PFThomaz Lucena da Silva,
1027,Jose Domingos de Moraes Neto,5
1028,Osman de Menezes Venancio Junior,80
1029,Lucas Jaques Varone Maia -,27
1030,Marcos Vinicius Cerato -,19
1031,Osman de Menezes Venancio Junior -,80
1032,Geovane Batista de Faria,5
1033,Emaxwell Souza de Lima,77
1034,Jacy Maranhao Oliveira,55
1035,Eduardo Jacinto de Biasi,21
1036,Patrick Marcos de Sousa Freitas,4
1037,Marlon Adriano Prezotti,28
1038,Rodrigo Antonio Rodrigues,7
1039,Guilherme Augusto Pacheco,28
1040,Gabriel Bispo dos Santos,33
1041,Jorge Andres Roa Jimenez,5
1042,Vinicius Yuji de Lima Asano,32
1043,Alexis Ivan Alvarino,14
1044,Luan Dias da Silva,10
1045,Matheus Salustiano Pires,13
1046,TGGustavo Neppi Scalese,
1047,Lucas Andres Mugni,10
1048,Lucas Vinicius Dias Costa,3
1049,Rafael Antonio Figueiredo Ramos,6
1050,Jean Carlos de Souza Irmer,5
1051,Carlos Manuel de Resende Teodoro,15
1052,Cauan Lucas Barros da Luz,18
1053,Sebastiao Enio Santos de Almeida,22
1054,Rafael dos Santos Lacerda,TC
1055,Diego Fabian Torres,8
1056,Rever Humberto Alves de Araujo,AT
1057,Diego Caito Barcellos Oliveira dos Santos,22
1058,Matheus dos Santos Miranda,4
1059,Halerrandrio dos Santos Feitosa,90
1060,Cauan Lucas Barros da Luz -,18
1061,Gabriel Bispo dos Santos,33
1062,Alex Ruan Vasconcelos Ferreira,66
1063,Matheus Salustiano Pires,13
1064,Marcelo Cordeiro de Souza -,AT
1065,Joseph Mauricio de Oliveira Figueiredo,30
1066,Filipe Claudino Tenório Nóbrega,38
1067,Rodrigo Antonio Rodrigues,7
1068,Fernando Jose Marques Maciel,7
1069,Felipe Augusto Ferreira Batista,11
1070,Alex Roberto Santana Rafael,23
1071,Jacy Maranhao Oliveira,55
1072,Bruno Matias dos Santos -,16
1073,Miqueias Cabral Evaristo,8
1074,Sosthenes Jose Santos Salles,20
1075,Emerson Lima Freitas,7
1076,Jose Walber Mota de Amorim,14
1077,Jose Aldo Soares de Oliveira Filho,10
1078,Felipe Amaral Casarin Damasceno,19
1079,David Ricardo Loiola da Silva,4
1080,Alexandre Egea,16
1081,Tiago Pagnussat,3
1082,Patrick de Carvalho Brey,6
1083,Douglas Baggio de Oliveira Costa,18
1084,Matheus Barbosa Teixeira,8
1085,Jean Victor Barros,16
1086,Leonardo Augusto dos Santos Pereira,38
1087,Saimon Pains Tormen,4
1088,Chayene Medeiros Oliveira Santos,14
1089,Diego Cristiano Evaristo,21
1090,Miguel Angel Terceros Acuna,47
1091,Guilherme Dalzotto Bossle,TC
1092,Eduardo Vinicius Domachowski,3
1093,Sebastian Gomez Londono,19
1094,Marcelo da Conceiçao Benevenuto Malaquias,4
1095,Marcio Antonio de Sousa Junior,7
1096,Gianluca Piola Minozzo,6
1097,Natanael Moreira Milouski,16
1098,Wesley da Conceicao Duarte Moreira,57
1099,Thayllon Lopes Medeiros,39
1100,Igor Marques Paciencia Cardoso,31
1101,Joao Pedro Vieira,8
1102,Helio Cezar Pinto dos Anjos,TC
1103,Jordi Martins Almeida,93
1104,Marlon Adriano Prezotti,28
1105,Carlos Eduardo da Silva Santos,23
1106,Mateus Ferreira da Silva,4
1107,Alisson Dias Tavares Cassiano,12
1108,Lucas Rafael Araujo Lima,19
1109,Pedro Henrique Rocha da Silva -,1
1110,Juan Ramon Cazares Sevillano,10
1111,Joao Pedro Vieira,8
1112,Leandro Vilela Sales Teixeira,28
1113,Carlos Eduardo da Silva Santos,23
1114,Rhuan Ferreira Ramos,6
1115,Paulo Henrique Pereira da Silva,9
1116,Kevyn Lucas Ramos da Costa,36
1117,Henrique Almeida Caixeta Nascentes,19
1118,Robson Michael Signorini,20
1119,PFThomaz Lucena da Silva,
1120,Jose Ricardo Barbosa Ribeiro Drumond,77
1121,Everton Sidnei de Brito,29
1122,Fillipe Soutto Mayor Nogueira Ferreira,10
1123,Jonas Gabriel da Silva Nunes,9
1124,Alexandre Faganello,AT
1125,Rodrigo Silva Nascimento,6
1126,Thalisson Gabriel Pereira Moreira,14
1127,Messias Rodrigues da Silva Junior,37
1128,Nathan Melo Silva,70
1129,Lucas Ribeiro dos Santos,14
1130,Luis Fellipe Campos Doria,25
1131,Luciano Castan da Silva,40
1132,Andre Felipe de Almeida Santos,6
1133,Sergio Ricardo dos Santos Junior,37
1134,Carlos Gilberto do Nascimento Silva,4
1135,Fabricio Dominguez Huertas,8
1136,Luis Henrique Soares Firmino,11
1137,Mateus Cardoso Francisco,97
1138,Ricardo Cesar Dantas da Silva,45
1139,Adyson do Nascimento Soares,44
1140,Eduardo Scheit,29
1141,Anderson Ferreira da Silva,6
1142,Gustavo Henrique Santos,26
1143,Guilherme da Silva Azevedo,18
1144,Alexis Ivan Alvarino,14
1145,Vinicius Poz Villas Boas,15
1146,Marcio Almeida de Oliveira,2
1147,Francinildo Pinheiro Bezerra,26
1148,Leonardo Augusto de Oliveira,13
1149,Guilherme Henrique dos Reis Lazaroni -,6
1150,Vinicius dos Santos de Oliveira Paiva -,7
1151,Douglas Silva Bacelar,23
1152,Gabriel Bispo dos Santos,33
1153,Jefferson Junio Antonio da Silva,17
1154,Matheus Felipe Santos Nascimento,42
1155,Jean Carlos de Souza Irmer,5
1156,Reynaldo Cesar Moraes,29
1157,Aylon Darwin Tavella,11
1158,Patrick de Lucca Chaves de Oliveira,8
1159,Luiz Henrique Araujo Silva,88
1160,Thiago Rodrigues de Oliveira Nogueira,1
1161,Joao Paulo Ferreira Lourenco,97
1162,Paulo Victor de Almeida Barbosa,21
1163,David Ricardo Loiola da Silva,4
1164,TGEdimar Torquato de Souza,
1165,Alesson dos Santos Batista,11
1166,Rhuan Ferreira Ramos,6
1167,João Victor Lima Ferreira,19
1168,Juan Sebastian Quintero Fletcher,3
1169,Matheus Salustiano Pires,13
1170,Cristiano Claudinei Nogueira,5
1171,Igor Henrique Martins Machado,27
1172,Luan Dias da Silva,10
1173,Everton Tiago Barella de Souza Messias,17
1174,Joao Lucas Vilela de Sousa,20
1175,Everton Paulo Strieder,2
1176,Madison Araujo Costa,33
1177,Sosthenes Jose Santos Salles,7
1178,Bruno Leonardo dos Santos Covas,33
1179,Jose Aldo Soares de Oliveira Filho,10
1180,Matheus Fernando Cavichioli,26
1181,Anderson Simas Luciano,TC
1182,Jhonnathan Espedito Coco Wagner,32
1183,Bruno Leonardo dos Santos Covas -,33
1184,Douglas Baggio de Oliveira Costa,7
1185,Felipe Amaral Casarin Damasceno,19
1186,Matheus Barbosa Teixeira,8
1187,TGEduardo Choynowski Melgarejo,
1188,Wallisson Luiz Alves Maximo,77
1189,Lucas Hipolito Cavalcante E Silva,13
1190,Marcos Vinicius da Silva Santos,63
1191,Fagner Ironi Daponte,21
1192,Wanderson Santos Pereira,37
1193,Altemir Cordeiro Pessôa Neto,9
1194,Jeferson Marinho dos Santos,9
1195,Sergio Raphael dos Anjos Raphael,6
1196,Bruno Ferreira Melo,26
1197,Iago Angelo Dias,11
1198,Wesley da Conceicao Duarte Moreira,57
1199,Matheus Henrique Bianqui,18
1200,Emerson Gustavo Pinto dos Santos,8
1201,Robson dos Santos Fernandes -,30
1202,Rodrigo Ferreira da Silva,29
1203,Helio Cezar Pinto dos Anjos,TC
1204,Benjamin Manuel Borasi,24
1205,Guilherme Augusto Vieira dos Santos,11
1206,Romulo Otero Vasquez,22
1207,Willian Gomes de Siqueira,27
1208,Weslley Pinto Batista,42
1209,Jose Domingos de Moraes Neto -,5
1210,Joao Antonio Mello dos Santos,AT
1211,Rafael dos Santos Lacerda,TC
1212,Luis Antonio Ferreira Rodrigues,94
1213,Luiz Ricardo Alves,99
1214,Luciano Silva Santos,43
1215,Luciano Castan da Silva,40
1216,Andre Felipe de Almeida Santos,6
1217,Chrystian Amaral Barletta de Almeida,30
1218,Fabricio Dominguez Huertas,8
1219,Gustavo Coutinho Silva Lopes,9
1220,Chrystian Amaral Barletta de Almeida -,30
1221,Geremias Ribeiro Junior,29
1222,Luis Antonio Ferreira Rodrigues,94
1223,Rhuan Ferreira Ramos,6
1224,Alesson dos Santos Batista,11
1225,Jose Renato da Silva Junior,19
1226,Jackson Diego Ibraim Fagundes,20
1227,Luiz Felipe Castro Neto,15
1228,Elvis Vieira Araujo,10
1229,Rildo Goncalves de Amorim Filho,80
1230,Regis Augusto Salmazzo,10
1231,Victor Andrade Santos,11
1232,Leonardo Pereira dos Santos,34
1233,Lucas Vinicius Dias Costa,2
1234,Edilson Jose da Silva Junior,2
1235,Bryan Borges Mascarenhas,21
1236,Joao Pedro Vieira,8
1237,Matheus Trindade Gonçalves,38
1238,Patrick de Carvalho Brey,16
1239,Helio Cezar Pinto dos Anjos,TC
1240,MDVitor Henrique de Lima Pistilli,
1241,Wanderson Camelo Viana -,4
1242,Mateus Henrique Alves Silva,36
1243,Leonardo Santiago Barcelar,100
1244,Willian Roberto de Farias,8
1245,Ricardo Cesar Dantas da Silva,45
1246,Rodrigo Alves Soares,2
1247,Lucca Borges de Brito,11
1248,Alexandre Egea,16
1249,Ronaldo Henrique Ferreira da Silva,28
1250,Giovanni Augusto Oliveira Cardoso,10
1251,Rafael dos Santos Carvalheira Natividade,99
1252,Marlon Douglas de Sales Silva,8
1253,Guilherme Seefeldt Krolow,35
1254,Paulo Roberto Moccelin,94
1255,Jhemerson Guimaraes Gaigher,8
1256,Lucas Figueiredo dos Santos,22
1257,Alex Ruan Vasconcelos Ferreira,66
1258,Lucas Ronier Vieira Pires,98
1259,Sebastian Gomez Londono,19
1260,Marcelo da Conceiçao Benevenuto Malaquias,4
1261,Guilherme Mariano Barbosa,4
1262,João Vitor Xavier de Almeida,18
1263,Matheus Antunes Ribeiro,2
1264,Cauan Lucas Barros da Luz,18
1265,Darlisson Pereira da Silva,34
1266,Joao Pedro Mendes Santos,33
1267,Luan Santos Silva,9
1268,Rafael Bilu Mudesto,10
1269,Rafael Aparecido de Paulo Tavares,10
1270,Lucas Ramon Batista Silva,19
1271,Matheus Bahia Santos,79
1272,Fernando Jose Marques Maciel,7
1273,Matheus Felipe Santos Nascimento,42
1274,Alex Roberto Santana Rafael,23
1275,Matheus Felipe Santos Nascimento -,42
1276,Alex Ruan Vasconcelos Ferreira,66
1277,Ianson Acosta Soares,3
1278,Douglas da Silva Teixeira,36
1279,Rafael Gustavo Meneghel Gava,8
1280,Cristovam Roberto Ribeiro da Silva,22
1281,Paulo Henrique Silva Ribeiro,7
1282,Cristovam Roberto Ribeiro da Silva -,22
1283,Joao Pedro Chermont Crema,44
1284,Gonzalo Daniel Escobar,31
1285,Hayner Willian Monjardim Cordeiro,3
1286,Pedro Gabriel Pereira Lopes,7
1287,Antonio Francisco Moura Neto,25
1288,Lucas Vinicius Dias Costa,2
1289,Matheus Barbosa Teixeira,8
1290,Daniel de Oliveira Sertanejo,8
1291,Matheus de Mello Costa,4
1292,Luiz Otavio da Silva Santos,4
1293,Douglas Baggio de Oliveira Costa,10
1294,Fernando Jose Marques Maciel -,7
1295,Jose Aldo Soares de Oliveira Filho,10
1296,Luiz Gustavo Tavares Conde,3
1297,Wagner da Silva Souza,30
1298,Eduardo Marcelo Rodrigues Nunes,15
1299,Alberto Valentim do Carmo Neto,TC
1300,Guilherme Mariano Barbosa,4
1301,Lucca Borges de Brito,11
1302,Enderson Alves Moreira,TC
1303,Leandro Vilela Sales Teixeira,28
1304,Willian Marlon Ferreira Moraes,6
1305,Matheus Trindade Gonçalves,38
1306,Mario Sergio Valerio,33
1307,Geirton Marques Aires,8
1308,Vinicius Alessandro Mingotti,9
1309,Vinicius Diniz Dall Antonia,8
1310,Cristiano Claudinei Nogueira,5
1311,Bruno Aparecido Reis Ezequiel,5
1312,Gabriel Boschilia,16
1313,Emerson Lima Freitas,7
1314,Igor Inocencio de Oliveira,2
1315,Alexis Ivan Alvarino,14
1316,Mateus Ferreira da Silva,4
1317,Jeferson Marinho dos Santos,9
1318,PFLuiz Andre Moreira Santos,
1319,Luan Santos Silva,9
1320,Guilherme Maciel Dantas,70
1321,Gustavo Coutinho Silva Lopes,9
1322,Fabricio Dominguez Huertas,8
1323,Gabriel Christoni Leite,87
1324,Bruno Ferreira Melo,26
1325,Lucas Rafael Araujo Lima,19
1326,Robson dos Santos Fernandes,30
1327,Cristian Jonatan Ortiz,59
1328,Eder Ferreira Graminho,33
1329,Arilson Carlos Alves Baptista,18
1330,Alex Silva Quiroga,21
1331,Igor Henrique Martins Machado,27
1332,Mateus Ferreira da Silva,4
1333,Rodrigo Antonio Rodrigues,7
1334,Joao Gabriel Vasconcelos Pinto,20
1335,Jose Renato da Silva Junior,19
1336,Bernardo Schappo,4
1337,Gabriel Bispo dos Santos,33
1338,Ericson da Silva,5
1339,Marcelo Antonio de Oliveira,7
1340,Luan Dias da Silva,10
1341,Emerson Barbosa Rodrigues dos Santos,6
1342,Jackson Diego Ibraim Fagundes,20
1343,Nathan Melo Silva,70
1344,Jorge Andres Roa Jimenez,5
1345,Luiz Ricardo Alves,99
1346,Giuliano Victor de Paula,20
1347,Sandry Roberto Santos Goes,23
1348,Matheus dos Santos Miranda,4
1349,Sidcley Ferreira Pereira,16
1350,Cauan Lucas Barros da Luz,18
1351,Gonzalo Daniel Escobar -,31
1352,Chayene Medeiros Oliveira Santos,14
1353,Mailton dos Santos de Sa,98
1354,Matheus Albino Carneiro,12
1355,Bruno Leonardo dos Santos Covas,33
1356,Willian Prado Camargo,13
1357,Marcelo Rodrigues Souza,79
1358,Romulo da Silva Machado,17
1359,Gilmar Dal Pozzo,TC
1360,Wanderson Santos Pereira,37
1361,Italo de Vargas da Rosa,37
1362,Saimon Pains Tormen,4
1363,Rafael Bilu Mudesto,10
1364,Luciano Silva Santos,43
1365,Mateus Cardoso Francisco,97
1366,Paulo Roberto Moccelin,94
1367,Lorran Rosendo Rangel Soares,30
1368,Lucas Rafael Araujo Lima,19
1369,Allyson Aires dos Santos,2
1370,Rodrigo Pollero Lopez,99
1371,Lucas Rafael Araujo Lima -,19
1372,Gustavo Vilar dos Santos,14
1373,Tiago Pagnussat,3
1374,Sebastian Gomez Londono,19
1375,Guilherme Macedo dos Anjos,AT
1376,Francisco Hyun Sol Kim,10
1377,Juan Ramon Cazares Sevillano,10
1378,Bryan Borges Mascarenhas,21
1379,Yeferson Agustin Quintana Alonso,3
1380,Alex Roberto Santana Rafael,23
1381,Francisco Hyun Sol Kim -,10
1382,Eduardo Jacinto de Biasi,21
1383,Patrick Marcos de Sousa Freitas,4
1384,Renato Palm da Silveira,33
1385,Saulo Rodrigues da Silva,73
1386,Matheus Bahia Santos,79
1387,David Ricardo Loiola da Silva,4
1388,Ramon Menezes Roma,40
1389,Marcos Antonio Almeida Silva,77
1390,Lucas Jaques Varone Maia,27
1391,Edson Felipe da Cruz,19
1392,MGLeonardo Oliveira de Morais,
1393,Jose Gabriel dos Santos Silva,8
1394,Marlon Matheus Lopes do Nascimento,6
1395,Eder Ferreira Graminho,33
1396,Isaque Elias Brito,14
1397,Gabriel Santana Pinto,27
1398,Daniel de Melo Araujo Junior,80
1399,Wagner da Silva Souza,30
1400,Igor Henrique Martins Machado,27
1401,Oscar Ramon Ruiz Roa,17
1402,Patrick Marcos de Sousa Freitas,4
1403,Eduardo Jacinto de Biasi,21
1404,Jeferson Marinho dos Santos,9
1405,Elvis Vieira Araujo,10
1406,Joao Gabriel Vasconcelos Pinto,20
1407,Elvis Vieira Araujo -,10
1408,Guilherme Seefeldt Krolow,35
