id,nome,campeonatoId,arbitroId,rodada,data,horario,horarioInt,horas,periodo,estadio,casa,visitante,numAmarelos,numVermelhos
40,41 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,5,14/05/2024,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,0,6,4,0
41,42 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,5,15/05/2024,21:30,1290,21,Noite,Moisés Lucarelli / Campinas,2,8,0,0
42,43 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,5,14/05/2024,21:30,1290,21,Noite,Santa Cruz / Ribeirao Preto,4,10,6,0
43,44 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,5,15/05/2024,19:00,1140,19,Noite,Novelli Junior / Itu,11,17,7,0
44,45 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,5,15/05/2024,19:00,1140,19,Noite,Raimundo Sampaio / Belo Horizonte,5,13,6,0
45,46 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,5,14/05/2024,19:00,1140,19,Noite,Aderbal Ramos da Silva / Florianopolis,15,7,6,0
46,47 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,5,15/05/2024,19:00,1140,19,Noite,Hercílio Luz / Itajai,12,14,7,0
47,48 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,5,14/05/2024,21:30,1290,21,Noite,Major Antônio Couto Pereira / Curitiba,3,1,3,0
48,49 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,39,5,15/05/2024,21:30,1290,21,Noite,Leônidas Sobré de Castro / Belem,9,19,7,3
49,50 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,5,15/05/2024,21:30,1290,21,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,18,16,7,1
50,51 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,6,18/05/2024,18:30,1110,18,Noite,Hailé Pinheiro / Goiania,19,4,2,0
51,52 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,6,20/05/2024,21:00,1260,21,Noite,Brinco de Ouro da Princesa / Campinas,1,5,5,0
52,53 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,6,19/05/2024,16:00,960,16,Tarde,José Maria de Campos Maia / Mirassol,13,11,5,0
53,54 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,6,17/05/2024,21:30,1290,21,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,6,3,3,0
54,55 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,6,19/05/2024,11:00,660,11,Manha,Urbano Caldeira / Santos,8,12,3,0
55,56 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,41,6,21/05/2024,17:00,1020,17,Tarde,Índio Condá / Chapeco,10,2,4,1
56,57 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,42,6,17/05/2024,19:00,1140,19,Noite,Rei Pelé / Maceio,7,0,6,0
57,58 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,6,19/05/2024,16:00,960,16,Tarde,Germano Kruger / Ponta Grossa,14,18,9,0
58,59 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,6,18/05/2024,17:30,1050,17,Tarde,Arena da Amazônia / Manaus,16,9,8,2
59,60 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,6,18/05/2024,21:00,1260,21,Noite,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,17,15,5,2
60,61 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,7,26/05/2024,17:00,1020,17,Tarde,Onésio Brasileiro Alvarenga / Goiania,0,12,6,1
61,62 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,7,25/05/2024,21:00,1260,21,Noite,Brinco de Ouro da Princesa / Campinas,1,9,6,0
62,63 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,7,27/05/2024,21:00,1260,21,Noite,Santa Cruz / Ribeirao Preto,4,6,3,0
63,64 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,7,26/05/2024,16:00,960,16,Tarde,Novelli Junior / Itu,11,2,4,1
64,65 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,46,7,24/05/2024,21:30,1290,21,Noite,Raimundo Sampaio / Belo Horizonte,5,8,6,0
65,66 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,7,27/05/2024,21:30,1290,21,Noite,Aderbal Ramos da Silva / Florianopolis,15,19,6,1
66,67 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,7,11/09/2024,21:30,1290,21,Noite,Rei Pelé / Maceio,7,17,6,0
67,68 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,7,27/05/2024,19:00,1140,19,Noite,Major Antônio Couto Pereira / Curitiba,3,14,2,0
68,69 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,7,28/05/2024,19:00,1140,19,Noite,Arena da Amazônia / Manaus,16,13,5,0
69,70 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,7,26/05/2024,18:30,1110,18,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,18,10,13,0
70,71 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,44,8,31/05/2024,21:30,1290,21,Noite,Hailé Pinheiro / Goiania,19,17,8,0
71,72 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,8,02/06/2024,16:00,960,16,Tarde,Moisés Lucarelli / Campinas,2,7,4,0
72,73 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,8,04/06/2024,19:00,1140,19,Noite,José Maria de Campos Maia / Mirassol,13,1,3,0
73,74 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,41,8,02/06/2024,18:30,1110,18,Noite,Novelli Junior / Itu,11,15,7,1
74,75 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,2,8,03/06/2024,20:00,1200,20,Noite,Jacy Scaff / Londrina,8,4,5,0
75,76 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,8,02/06/2024,16:00,960,16,Tarde,Índio Condá / Chapeco,10,0,6,0
76,77 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,8,01/06/2024,17:00,1020,17,Tarde,Hercílio Luz / Itajai,12,6,8,1
77,78 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,8,03/06/2024,21:00,1260,21,Noite,Germano Kruger / Ponta Grossa,14,16,6,0
78,79 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,8,8,04/06/2024,21:30,1290,21,Noite,Leônidas Sobré de Castro / Belem,9,5,2,0
79,80 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,8,31/05/2024,19:00,1140,19,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,18,3,7,0
80,81 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,9,10/06/2024,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,0,18,13,0
81,82 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,9,08/06/2024,17:00,1020,17,Tarde,Brinco de Ouro da Princesa / Campinas,1,14,6,2
82,83 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,9,11/06/2024,19:00,1140,19,Noite,José Maria de Campos Maia / Mirassol,13,19,5,2
83,84 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,47,9,07/06/2024,21:00,1260,21,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,6,8,4,0
84,85 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,9,09/06/2024,18:30,1110,18,Noite,Raimundo Sampaio / Belo Horizonte,5,2,5,0
85,86 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,28,9,09/06/2024,16:00,960,16,Tarde,Aderbal Ramos da Silva / Florianopolis,15,10,9,0
86,87 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,49,9,17/07/2024,20:30,1230,20,Noite,Rei Pelé / Maceio,7,4,4,1
87,88 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,9,07/06/2024,19:00,1140,19,Noite,Major Antônio Couto Pereira / Curitiba,3,11,4,0
88,89 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,42,9,08/06/2024,17:00,1020,17,Tarde,Carlos Zamith / Manaus,16,12,4,0
89,90 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,9,10/06/2024,21:30,1290,21,Noite,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,17,9,11,0
90,91 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,10,16/06/2024,18:30,1110,18,Noite,Hailé Pinheiro / Goiania,19,3,3,0
91,92 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,10,15/06/2024,17:00,1020,17,Tarde,Moisés Lucarelli / Campinas,2,6,13,1
92,93 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,50,10,16/06/2024,11:00,660,11,Manha,Santa Cruz / Ribeirao Preto,4,0,8,0
93,94 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,10,15/06/2024,18:00,1080,18,Noite,Novelli Junior / Itu,11,9,10,0
94,95 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,29,10,15/06/2024,15:30,930,15,Tarde,Raimundo Sampaio / Belo Horizonte,5,7,4,1
95,96 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,10,14/06/2024,21:00,1260,21,Noite,Aderbal Ramos da Silva / Florianopolis,15,1,13,1
96,97 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,39,10,16/06/2024,16:00,960,16,Tarde,Hercílio Luz / Itajai,12,18,6,0
97,98 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,25,10,14/06/2024,19:00,1140,19,Noite,Germano Kruger / Ponta Grossa,14,8,8,1
98,99 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,51,10,13/06/2024,21:00,1260,21,Noite,Carlos Zamith / Manaus,16,10,6,1
99,100 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,10,16/06/2024,18:30,1110,18,Noite,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,17,13,5,0
100,101 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,11,20/06/2024,19:00,1140,19,Noite,Onésio Brasileiro Alvarenga / Goiania,0,13,8,0
101,102 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,33,11,18/06/2024,19:00,1140,19,Noite,Brinco de Ouro da Princesa / Campinas,1,11,7,0
102,103 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,41,11,19/06/2024,21:00,1260,21,Noite,Santa Cruz / Ribeirao Preto,4,2,10,0
103,104 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,11,18/06/2024,21:00,1260,21,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,6,16,7,0
104,105 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,11,19/06/2024,19:00,1140,19,Noite,Urbano Caldeira / Santos,8,19,3,1
105,106 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,11,17/06/2024,21:00,1260,21,Noite,Índio Condá / Chapeco,10,14,8,1
106,107 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,38,11,19/06/2024,21:30,1290,21,Noite,Hercílio Luz / Itajai,12,15,5,1
107,108 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,11,19/06/2024,21:30,1290,21,Noite,Major Antônio Couto Pereira / Curitiba,3,5,5,0
108,109 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,11,18/06/2024,21:30,1290,21,Noite,Leônidas Sobré de Castro / Belem,9,7,9,0
109,110 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,53,11,20/06/2024,21:30,1290,21,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,18,17,7,0
110,111 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,54,12,23/06/2024,18:30,1110,18,Noite,Onésio Brasileiro Alvarenga / Goiania,0,19,7,0
111,112 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,12,25/06/2024,21:00,1260,21,Noite,Moisés Lucarelli / Campinas,2,18,5,1
112,113 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,55,12,25/06/2024,19:00,1140,19,Noite,José Maria de Campos Maia / Mirassol,13,8,4,0
113,114 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,14,12,22/06/2024,21:00,1260,21,Noite,Novelli Junior / Itu,11,12,8,0
114,115 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,30,12,25/06/2024,19:00,1140,19,Noite,Raimundo Sampaio / Belo Horizonte,5,15,8,1
115,116 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,12,23/06/2024,16:00,960,16,Tarde,Índio Condá / Chapeco,10,9,4,0
116,117 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,12,22/06/2024,17:00,1020,17,Tarde,Rei Pelé / Maceio,7,1,7,0
117,118 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,12,22/06/2024,17:00,1020,17,Tarde,Germano Kruger / Ponta Grossa,14,4,7,1
118,119 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,12,25/06/2024,21:30,1290,21,Noite,Carlos Zamith / Manaus,16,3,4,0
119,120 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,16,12,24/06/2024,19:00,1140,19,Noite,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,17,6,6,2
120,121 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,53,13,02/07/2024,18:30,1110,18,Noite,Hailé Pinheiro / Goiania,19,5,3,1
121,122 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,13,30/06/2024,18:30,1110,18,Noite,Brinco de Ouro da Princesa / Campinas,1,2,11,1
122,123 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,13,29/06/2024,17:00,1020,17,Tarde,Santa Cruz / Ribeirao Preto,4,17,5,0
123,124 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,13,02/07/2024,20:00,1200,20,Noite,Dr. Jorge Ismael de Biasi / Novo Horizonte,6,13,11,1
124,125 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,13,01/07/2024,19:00,1140,19,Noite,Urbano Caldeira / Santos,8,10,6,0
125,126 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,31,13,30/06/2024,11:00,660,11,Manha,Aderbal Ramos da Silva / Florianopolis,15,16,8,0
126,127 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,17,13,01/07/2024,21:00,1260,21,Noite,Rei Pelé / Maceio,7,12,1,0
127,128 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,13,29/06/2024,16:00,960,16,Tarde,Major Antônio Couto Pereira / Curitiba,3,0,6,0
128,129 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,45,13,30/06/2024,16:00,960,16,Tarde,Leônidas Sobré de Castro / Belem,9,14,5,0
129,130 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,13,29/06/2024,21:00,1260,21,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,18,11,5,0
130,131 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,24,14,06/07/2024,17:00,1020,17,Tarde,Hailé Pinheiro / Goiania,19,10,4,0
131,132 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,48,14,07/07/2024,18:30,1110,18,Noite,Brinco de Ouro da Princesa / Campinas,1,17,5,1
132,133 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,5,14,09/07/2024,21:00,1260,21,Noite,José Maria de Campos Maia / Mirassol,13,7,5,0
133,134 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,19,14,07/07/2024,16:00,960,16,Tarde,Novelli Junior / Itu,11,4,6,2
134,135 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,14,06/07/2024,11:00,660,11,Manha,Raimundo Sampaio / Belo Horizonte,5,14,3,0
135,136 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,37,14,08/07/2024,20:00,1200,20,Noite,Aderbal Ramos da Silva / Florianopolis,15,6,6,0
136,137 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,7,14,05/07/2024,21:00,1260,21,Noite,Hercílio Luz / Itajai,12,2,2,0
137,138 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,14,07/07/2024,11:00,660,11,Manha,Major Antônio Couto Pereira / Curitiba,3,9,6,0
138,139 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,36,14,08/07/2024,21:00,1260,21,Noite,Carlos Zamith / Manaus,16,0,4,0
139,140 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,1,14,05/07/2024,19:00,1140,19,Noite,Governador Plácido Aderaldo Castelo / Fortaleza,18,8,6,1
140,141 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,43,15,14/07/2024,16:00,960,16,Tarde,Onésio Brasileiro Alvarenga / Goiania,0,15,3,0
141,142 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,41,15,12/07/2024,19:00,1140,19,Noite,Moisés Lucarelli / Campinas,2,13,9,1
142,143 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,12,15,14/07/2024,21:00,1260,21,Noite,Santa Cruz / Ribeirao Preto,4,16,8,0
143,144 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,6,15,13/07/2024,15:30,930,15,Tarde,Dr. Jorge Ismael de Biasi / Novo Horizonte,6,1,1,0
144,145 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,15,15,15/07/2024,20:00,1200,20,Noite,Urbano Caldeira / Santos,8,11,3,0
145,146 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,35,15,14/07/2024,18:30,1110,18,Noite,Índio Condá / Chapeco,10,12,7,1
146,147 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,3,15,13/07/2024,18:00,1080,18,Noite,Rei Pelé / Maceio,7,3,7,1
147,148 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,34,15,17/07/2024,21:00,1260,21,Noite,Germano Kruger / Ponta Grossa,14,19,2,0
148,149 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,23,15,12/07/2024,21:30,1290,21,Noite,Leônidas Sobré de Castro / Belem,9,18,7,0
149,150 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,32,15,13/07/2024,17:00,1020,17,Tarde,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata,17,5,7,0
150,151 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,52,16,18/07/2024,20:00,1200,20,Noite,Onésio Brasileiro Alvarenga / Goiania,0,8,1,1
151,152 CBF - CONFEDERAÇÃO BRASILEIRA DE FUTEBOL,0,40,16,21/07/2024,16:00,960,16,Tarde,Brinco de Ouro da Princesa / Campinas,1,19,11,2
